Promotor,Preparation,"Temperature, K",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",Na_C_mol%,Mg_C_mol%,Ca_C_mol%,Mn_C_mol%,La_C_mol%,Ba_C_mol%,Zr_C_mol%,W_C_mol%,Ti_C_mol%,Ce_C_mol%,S_A_mol%,P_A_mol%,Cl_A_mol%,Si_S_mol%,C_S_mol%,Mg_S_mol%,Ti_S_mol%
0,1,1093,3.0,1.0,0.04,0.0,22.3,0.0,45.8,34.9,80.8,18.0,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.04,0.0,25.7,0.0,50.5,24.8,75.3,19.3,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1153,3.0,1.0,0.04,0.0,22.3,0.0,48.1,20.2,68.2,15.2,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1173,3.0,1.0,0.04,0.0,23.2,0.0,45.8,21.0,66.8,15.5,2.17,0.0,0.0,2.32,0.0,0.0,0.0,1.08,0.0,2.27,0.0,0.0,0.0,92.16,0.0,0.0,0.0
0,1,1053,3.0,1.0,0.04,0.0,3.6,0.0,19.3,41.6,60.9,2.2,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.04,0.0,10.0,0.0,27.5,42.3,69.8,7.0,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1093,3.0,1.0,0.04,0.0,19.9,0.0,44.2,34.0,78.3,15.5,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1133,3.0,1.0,0.04,0.0,22.5,0.0,47.9,19.4,67.3,15.1,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1153,3.0,1.0,0.04,0.0,21.9,0.0,45.5,20.9,66.5,14.5,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1173,3.0,1.0,0.04,0.0,22.5,0.0,44.1,21.4,65.4,14.7,2.21,0.0,0.0,2.36,0.0,0.0,0.0,1.1,0.0,3.7,0.0,0.0,0.0,90.63,0.0,0.0,0.0
0,1,1053,3.0,1.0,0.04,0.0,3.0,0.0,19.5,43.5,62.9,1.9,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.04,0.0,10.9,0.0,29.3,40.7,69.9,7.6,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1093,3.0,1.0,0.04,0.0,21.0,0.0,39.6,35.2,74.8,15.7,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1133,3.0,1.0,0.04,0.0,22.5,0.0,45.7,23.6,69.3,15.6,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1153,3.0,1.0,0.04,0.0,21.7,0.0,46.0,21.1,67.1,14.6,2.23,0.0,0.0,2.39,0.0,0.0,0.0,1.12,0.0,4.69,0.0,0.0,0.0,89.57,0.0,0.0,0.0
0,1,1113,2.6,1.0,0.04,100.7,14.7,31.2,37.3,33.0,70.3,10.7,2.19,0.0,0.0,2.34,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,94.37,0.0,0.0,0.0
0,1,1023,5.0,1.0,0.27,0.0,7.0,0.0,25.4,33.7,59.1,5.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1048,5.0,1.0,0.27,0.0,8.0,0.0,35.4,31.6,67.0,6.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.27,0.0,11.0,0.0,40.9,30.4,71.3,8.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1098,5.0,1.0,0.27,0.0,14.0,0.0,48.1,24.5,72.6,11.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.32,0.0,12.0,0.0,41.4,27.6,69.0,8.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.37,0.0,13.0,0.0,41.6,20.1,61.7,7.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.47,0.0,13.0,0.0,41.6,16.4,58.0,7.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,2.5,1.0,0.27,0.0,15.0,0.0,43.1,29.8,72.9,11.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,3.3,1.0,0.27,0.0,13.0,0.0,42.1,30.1,72.2,9.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,7.5,1.0,0.27,0.0,10.0,0.0,40.1,31.0,71.1,7.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1073,10.0,1.0,0.27,0.0,9.0,0.0,39.8,32.1,71.9,6.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,89.46,0.0,0.0,0.0
0,1,1023,5.0,1.0,0.27,0.0,4.0,0.0,21.9,38.7,60.6,3.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1048,5.0,1.0,0.27,0.0,5.0,0.0,29.7,36.3,66.0,4.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.27,0.0,7.0,0.0,38.3,31.8,70.1,5.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1098,5.0,1.0,0.27,0.0,10.0,0.0,41.1,29.5,70.6,8.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.32,0.0,8.0,0.0,38.9,29.8,68.7,5.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.37,0.0,8.0,0.0,39.1,28.4,67.5,4.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.47,0.0,8.0,0.0,39.1,20.1,59.2,4.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,2.5,1.0,0.27,0.0,11.0,0.0,46.1,30.8,76.9,9.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,3.3,1.0,0.27,0.0,10.0,0.0,45.9,31.2,77.1,8.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,7.5,1.0,0.27,0.0,5.0,0.0,38.2,31.8,70.0,5.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,10.0,1.0,0.27,0.0,4.0,0.0,37.9,34.9,72.8,3.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,2.5,1.0,0.35,0.0,18.0,0.0,0.0,0.0,0.0,14.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,4.0,1.0,0.35,0.0,15.0,0.0,0.0,0.0,0.0,11.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.35,0.0,14.0,0.0,0.0,0.0,0.0,10.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,6.3,1.0,0.35,0.0,12.0,0.0,0.0,0.0,0.0,9.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,10.0,1.0,0.35,0.0,10.0,0.0,0.0,0.0,0.0,8.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,2.5,1.0,0.27,0.0,15.0,0.0,0.0,0.0,0.0,11.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,3.3,1.0,0.27,0.0,13.0,0.0,0.0,0.0,0.0,9.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.27,0.0,11.0,0.0,0.0,0.0,0.0,8.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,7.5,1.0,0.27,0.0,10.0,0.0,0.0,0.0,0.0,7.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,10.0,1.0,0.27,0.0,9.0,0.0,0.0,0.0,0.0,6.0,4.16,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,89.44,0.0,0.0,0.0
0,1,1073,2.5,1.0,0.35,0.0,13.0,0.0,0.0,0.0,0.0,12.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,4.0,1.0,0.35,0.0,12.0,0.0,0.0,0.0,0.0,11.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.35,0.0,9.0,0.0,0.0,0.0,0.0,8.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,6.3,1.0,0.35,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,10.0,1.0,0.35,0.0,6.0,0.0,0.0,0.0,0.0,5.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,2.5,1.0,0.27,0.0,11.0,0.0,0.0,0.0,0.0,9.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,3.3,1.0,0.27,0.0,10.0,0.0,0.0,0.0,0.0,8.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.27,0.0,7.0,0.0,0.0,0.0,0.0,5.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,7.5,1.0,0.27,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1073,10.0,1.0,0.27,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.13,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1122,2.1,1.0,0.14,18.0,13.0,42.0,27.0,30.0,58.0,7.5,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1157,2.1,1.0,0.14,32.0,22.0,45.0,33.0,19.0,55.0,12.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1187,2.1,1.0,0.14,50.0,29.0,51.0,33.0,13.0,49.0,14.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,22.0,0.0,0.0,0.0,59.9,13.2,0.41,0.0,0.0,2.08,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,97.3,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,25.6,0.0,0.0,0.0,65.7,16.8,0.82,0.0,0.0,2.09,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,96.68,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,26.8,0.0,0.0,0.0,68.3,18.3,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,24.5,0.0,0.0,0.0,68.3,16.7,1.66,0.0,0.0,2.11,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,95.41,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,19.0,0.0,0.0,0.0,65.0,12.4,2.08,0.0,0.0,2.11,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.76,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,17.2,0.0,0.0,0.0,69.2,11.9,2.51,0.0,0.0,2.12,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,94.12,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,10.3,0.0,0.0,0.0,46.9,4.8,1.24,0.0,0.0,1.11,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,97.03,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,26.7,0.0,0.0,0.0,69.2,18.5,1.24,0.0,0.0,2.21,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,95.93,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,25.2,0.0,0.0,0.0,66.7,16.8,1.24,0.0,0.0,3.31,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,94.83,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,25.5,0.0,0.0,0.0,65.4,16.7,1.24,0.0,0.0,4.41,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,93.74,0.0,0.0,0.0
0,0,1073,5.0,1.0,0.05,0.0,25.7,0.0,0.0,0.0,66.1,16.9,1.24,0.0,0.0,5.51,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,92.64,0.0,0.0,0.0
0,0,1043,5.0,1.0,0.05,0.0,16.9,0.0,0.0,0.0,57.0,9.7,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1063,5.0,1.0,0.05,0.0,20.4,0.0,0.0,0.0,71.4,14.6,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1083,5.0,1.0,0.05,0.0,26.8,0.0,0.0,0.0,68.4,18.3,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1103,5.0,1.0,0.05,0.0,24.5,0.0,0.0,0.0,65.3,16.0,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1123,5.0,1.0,0.05,0.0,24.5,0.0,0.0,0.0,65.4,16.0,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1143,5.0,1.0,0.05,0.0,23.7,0.0,0.0,0.0,63.9,15.1,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1163,5.0,1.0,0.05,0.0,22.8,0.0,0.0,0.0,61.9,14.1,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1183,2.0,1.0,0.05,0.0,47.4,0.0,0.0,0.0,41.4,19.6,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1183,3.0,1.0,0.05,0.0,35.8,0.0,0.0,0.0,51.2,18.3,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1183,4.0,1.0,0.05,0.0,29.9,0.0,0.0,0.0,58.4,17.5,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1183,5.0,1.0,0.05,0.0,27.0,0.0,0.0,0.0,65.0,17.6,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,0,1183,6.0,1.0,0.05,0.0,18.3,0.0,0.0,0.0,62.2,11.4,1.24,0.0,0.0,2.1,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0
0,1,938,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,988,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,18.4,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1003,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,20.2,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1013,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,21.1,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1031,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,19.5,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1033,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,19.6,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1054,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,17.9,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1079,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,15.8,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,956,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1005,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,7.7,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1030,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,16.2,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1055,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,23.1,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1056,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,22.6,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1074,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,23.4,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1090,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,21.1,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1113,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,18.7,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,954,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1006,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1031,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,21.2,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1047,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,21.1,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1068,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,19.4,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1089,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,17.8,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1114,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,15.1,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,955,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1001,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.4,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1027,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,11.9,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1035,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,15.6,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1050,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,20.8,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1067,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,20.8,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1088,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,19.3,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1098,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1013,2.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1013,3.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,17.2,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1013,5.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,10.3,4.23,0.0,0.0,5.66,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0
0,1,1055,2.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
