Promotor,Preparation,"Temperature, K","p(CH4), bar","p(O2), bar",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",Mn_C_mol%,Na_C_mol%,Li_C_mol%,Mg_C_mol%,Ti_C_mol%,Si_C_mol%,Ag_C_mol%,W_C_mol%,Mo_C_mol%,Nd_C_mol%,K_C_mol%,Ce_C_mol%,La_C_mol%,Ga_C_mol%,Zr_C_mol%,Ba_C_mol%,Ni_C_mol%,Al_C_mol%,Rb_C_mol%,Ca_C_mol%,Cu_C_mol%,Cr_C_mol%,Nb_C_mol%,Sn_C_mol%,Fe_C_mol%,Ge_C_mol%,Cs_C_mol%,Zn_C_mol%,Sr_C_mol%,Gd_C_mol%,Sm_C_mol%,Ta_C_mol%,Co_C_mol%,Rh_C_mol%,Ir_C_mol%,Pt_C_mol%, Na _C_mol%,P_C_mol%,Cl_A_mol%,P_A_mol%,C_A_mol%,S_A_mol%,B_A_mol%,Al_S_mol%,Si_S_mol%,La_S_mol%,Ca_S_mol%,Zr_S_mol%,C_S_mol%,Mg_S_mol%,Fe_S_mol%,Sr_S_mol%,Ti_S_mol%,Co_S_mol%
0,n.a.,1073,0.83,0.17,5.0,1.0,0.05,0.0,25.5,0.0,0.0,0.0,65.4,16.7,4.41,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1073,0.83,0.17,5.0,1.0,0.05,0.0,25.7,0.0,0.0,0.0,66.1,16.9,5.51,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1043,0.83,0.17,5.0,1.0,0.05,0.0,16.9,0.0,0.0,0.0,57.0,9.7,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1063,0.83,0.17,5.0,1.0,0.05,0.0,20.4,0.0,0.0,0.0,71.4,14.6,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1083,0.83,0.17,5.0,1.0,0.05,0.0,26.8,0.0,0.0,0.0,68.4,18.3,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1103,0.83,0.17,5.0,1.0,0.05,0.0,24.5,0.0,0.0,0.0,65.3,16.0,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1123,0.83,0.17,5.0,1.0,0.05,0.0,24.5,0.0,0.0,0.0,65.4,16.0,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1143,0.83,0.17,5.0,1.0,0.05,0.0,23.7,0.0,0.0,0.0,63.9,15.1,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1163,0.83,0.17,5.0,1.0,0.05,0.0,22.8,0.0,0.0,0.0,61.9,14.1,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1183,0.67,0.33,2.0,1.0,0.05,0.0,47.4,0.0,0.0,0.0,41.4,19.6,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1183,0.75,0.25,3.0,1.0,0.05,0.0,35.8,0.0,0.0,0.0,51.2,18.3,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1183,0.8,0.2,4.0,1.0,0.05,0.0,29.9,0.0,0.0,0.0,58.4,17.5,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1183,0.83,0.17,5.0,1.0,0.05,0.0,27.0,0.0,0.0,0.0,65.0,17.6,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,1183,0.86,0.14,6.0,1.0,0.05,0.0,18.3,0.0,0.0,0.0,62.2,11.4,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,938,0.64,0.16,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,988,0.64,0.16,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,18.4,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1003,0.64,0.16,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,20.2,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1013,0.64,0.16,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,21.1,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1031,0.64,0.16,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,19.5,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1033,0.64,0.16,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,19.6,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1054,0.64,0.16,4.0,1.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,17.9,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1079,0.64,0.16,4.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,15.8,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,956,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1005,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,7.7,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1030,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,16.2,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1055,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,23.1,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1056,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,22.6,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1074,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,23.4,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1090,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,21.1,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1113,0.64,0.16,4.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,18.7,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,954,0.64,0.16,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1006,0.64,0.16,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1031,0.64,0.16,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,21.2,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1047,0.64,0.16,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,21.1,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1068,0.64,0.16,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,19.4,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1089,0.64,0.16,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,17.8,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1114,0.64,0.16,4.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,15.1,5.83,4.36,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,955,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1001,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1027,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,11.9,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1035,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,15.6,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1050,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,20.8,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1067,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,20.8,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1088,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,19.3,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1098,0.64,0.16,4.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.01,4.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.36,2.378978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1013,0.0,0.0,2.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1013,0.0,0.0,3.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,17.2,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SCS,1013,0.0,0.0,5.0,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,10.3,5.66,4.23,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
