Promotor,Preparation,"Temperature, K",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",Na_C_mol%,Mg_C_mol%,Ca_C_mol%,Al_C_mol%,K_C_mol%,Sr_C_mol%,Mn_C_mol%,Pb_C_mol%,La_C_mol%,Ba_C_mol%,Co_C_mol%,Zr_C_mol%,Si_C_mol%,Zn_C_mol%,W_C_mol%,Mo_C_mol%,Gd_C_mol%,Sm_C_mol%,Pr_C_mol%,Bi_C_mol%,Ti_C_mol%,Ag_C_mol%,P_C_mol%,Ni_C_mol%,Ce_C_mol%,Yb_C_mol%,Cu_C_mol%,Fe_C_mol%,Li_C_mol%,Cs_C_mol%,Rb_C_mol%,Y_C_mol%,Nb_C_mol%,Ta_C_mol%,Tb_C_mol%,Th_C_mol%,Rh_C_mol%,Ir_C_mol%,Pt_C_mol%,Cr_C_mol%, Na _C_mol%,Sn_C_mol%,V_C_mol%,Sc_C_mol%,Nd_C_mol%,Ga_C_mol%,Ge_C_mol%,Sb_C_mol%,S_A_mol%,C_A_mol%,P_A_mol%,Cl_A_mol%,I_A_mol%,Br_A_mol%,F_A_mol%,B_A_mol%,Si_S_mol%,Al_S_mol%,C_S_mol%,Mg_S_mol%,Co_S_mol%,La_S_mol%,Ce_S_mol%,Pr_S_mol%,Nd_S_mol%,Sm_S_mol%,Tb_S_mol%,Dy_S_mol%,Yb_S_mol%,Ca_S_mol%,Zr_S_mol%,Fe_S_mol%,Sr_S_mol%,Ti_S_mol%,Sn_S_mol%
0,Impregnation,1073,2,1,0.36,21.1,9.6,0,0,0,47.8,4.6,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,28.2,11.9,0,0,0,49.5,6.1,2.08,0,0,0,0,0,0,0,2.23,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,99.9,33.8,0,0,0,22.3,7.5,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,97.5,27.7,0,0,0,29.9,9.8,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,56.5,21.6,0,0,0,53.2,12.5,2.08,2.23,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,99.9,35.4,0,0,0,36.1,13.7,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,99.9,42.1,0,0,0,32.9,15.4,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,59.4,25.5,0,0,0,65.9,17.8,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2.23,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,97.1,41.8,0,0,0,40.2,18.4,2.08,0,0,0,0,0,0,0,0,0,2.23,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,2,1,0.36,99.9,45.4,0,0,0,41.1,19.5,2.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,823,4,1,0.07,0,0.3,0,0,0,1,0.1,2.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,873,4,1,0.07,0,0.4,0,0,0,2,0.3,2.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,923,4,1,0.07,0,0.6,0,0,0,15.3,0.4,2.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,4,1,0.07,0,6.8,0,0,0,43,2.7,2.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1023,4,1,0.07,0,26.8,0,0,0,61.5,16.2,2.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,4,1,0.07,0,35,0,0,0,67.2,23.2,2.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,923,7.4,1,0.07,15.1,1.2,0,14.7,9.1,23.8,0.3,2.08,0,0,0,0,0,2.11,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,948,7.4,1,0.07,40.1,5.7,0,11.6,40.6,52.2,3,2.08,0,0,0,0,0,2.11,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,998,7.4,1,0.07,67.1,11.4,0,37.5,31.6,69,7.9,2.08,0,0,0,0,0,2.11,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1048,7.4,1,0.07,100,17.7,0,50.9,24,74.9,13.2,2.08,0,0,0,0,0,2.11,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,7.4,1,0.07,99.5,18.7,0,56.9,17.6,74.5,13.9,2.08,0,0,0,0,0,2.11,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,923,7.4,1,0.07,24.7,3.6,0,0,52.6,50.7,1.8,2.09,0,0,0,0,0,2.12,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,7.4,1,0.07,34.5,5.8,0,6.8,58.3,65.1,3.8,2.09,0,0,0,0,0,2.12,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,998,7.4,1,0.07,97.6,18.1,0,37.7,36.6,74.3,13.5,2.09,0,0,0,0,0,2.12,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1013,7.4,1,0.07,100,18.9,0,48.7,26.9,75.6,14.3,2.09,0,0,0,0,0,2.12,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,7.4,1,0.07,99.5,18.9,0,54.8,21.7,76.5,14.5,2.09,0,0,0,0,0,2.12,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,943,7.4,1,0.06,12.9,1.3,0,0,0,2.1,0,2.17,0,0,0,0,0,0.77,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,7.4,1,0.06,19,2.6,0,0,0,48.7,1.3,2.17,0,0,0,0,0,0.77,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,998,7.4,1,0.06,28.3,5.4,0,0,0,76.4,4.2,2.17,0,0,0,0,0,0.77,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1023,7.4,1,0.06,53.2,11.6,0,0,0,95.6,11.1,2.17,0,0,0,0,0,0.77,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1048,7.4,1,0.06,98.7,21.1,0,0,0,97.4,20.5,2.17,0,0,0,0,0,0.77,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,7.4,1,0.06,99.5,21.1,0,0,0,95.9,20.2,2.17,0,0,0,0,0,0.77,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,923,7.4,1,0.06,23.7,2.9,0,0,0,18.9,0.5,2.16,0,0,0,0,0,0.76,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.79,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,943,7.4,1,0.06,31.6,4.7,0,0,0,51,2.4,2.16,0,0,0,0,0,0.76,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.79,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,7.4,1,0.06,46.5,8.2,0,0,0,69.7,5.7,2.16,0,0,0,0,0,0.76,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.79,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,998,7.4,1,0.06,71.2,13.5,0,0,0,80.8,10.9,2.16,0,0,0,0,0,0.76,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.79,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1023,7.4,1,0.06,98.5,18.4,0,0,0,84.2,15.5,2.16,0,0,0,0,0,0.76,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.79,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1048,7.4,1,0.06,99.2,18.4,0,0,0,82.4,15.2,2.16,0,0,0,0,0,0.76,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.79,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,7.4,1,0.06,100,18.7,0,0,0,83.9,15.7,2.16,0,0,0,0,0,0.76,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.79,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,5,1,0.15,0,25.6,0,0,0,76.5,19.6,4.3,0,0,0,0,0,4.6,0,0,0,0,0,0,0,2.15,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1053,5,1,0.15,0,25.2,0,0,0,75.9,19.1,4.3,0,0,0,0,0,4.6,0,0,0,0,0,0,0,2.15,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1033,5,1,0.15,0,24.7,0,0,0,75.4,18.6,4.3,0,0,0,0,0,4.6,0,0,0,0,0,0,0,2.15,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1013,5,1,0.15,0,23.9,0,0,0,74.7,17.8,4.3,0,0,0,0,0,4.6,0,0,0,0,0,0,0,2.15,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,993,5,1,0.15,0,23.6,0,0,0,73.5,17.4,4.3,0,0,0,0,0,4.6,0,0,0,0,0,0,0,2.15,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,5,1,0.15,0,22.7,0,0,0,73.2,16.6,4.3,0,0,0,0,0,4.6,0,0,0,0,0,0,0,2.15,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,5,1,0.16,0,22.6,0,0,0,65.5,14.8,4.24,0,0,0,0,0,4.53,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1053,5,1,0.16,0,20.8,0,0,0,62.4,12.9,4.24,0,0,0,0,0,4.53,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1033,5,1,0.16,0,18.9,0,0,0,59.4,11.2,4.24,0,0,0,0,0,4.53,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1013,5,1,0.16,0,13.1,0,0,0,40.6,5.3,4.24,0,0,0,0,0,4.53,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,993,5,1,0.16,0,10.2,0,0,0,28.4,2.9,4.24,0,0,0,0,0,4.53,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,5,1,0.16,0,2.5,0,0,0,7.2,0.2,4.24,0,0,0,0,0,4.53,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,5,1,0.15,0,22,0,0,0,62.1,13.7,4.18,4.47,0,0,0,0,4.47,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1053,5,1,0.15,0,19.2,0,0,0,59.2,11.4,4.18,4.47,0,0,0,0,4.47,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1033,5,1,0.15,0,17.3,0,0,0,45.4,7.9,4.18,4.47,0,0,0,0,4.47,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1013,5,1,0.15,0,8.9,0,0,0,34.2,3,4.18,4.47,0,0,0,0,4.47,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,993,5,1,0.15,0,4.9,0,0,0,20,1,4.18,4.47,0,0,0,0,4.47,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,5,1,0.15,0,0,0,0,0,1.2,0,4.18,4.47,0,0,0,0,4.47,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,5,1,0.15,0,11.6,0,0,0,44.5,5.2,4.35,0,0,0,0,0,4.65,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,84.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1053,5,1,0.15,0,10.1,0,0,0,33,3.3,4.35,0,0,0,0,0,4.65,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,84.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1033,5,1,0.15,0,8.6,0,0,0,19.3,1.7,4.35,0,0,0,0,0,4.65,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,84.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1013,5,1,0.15,0,5.2,0,0,0,10.7,0.6,4.35,0,0,0,0,0,4.65,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,84.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,993,5,1,0.15,0,0,0,0,0,0.8,0,4.35,0,0,0,0,0,4.65,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,84.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,973,5,1,0.15,0,0,0,0,0,0.6,0,4.35,0,0,0,0,0,4.65,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,84.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1073,5,1,0.15,0,10.1,0,0,0,43.8,4.4,4.45,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1053,5,1,0.15,0,8.4,0,0,0,32.4,2.7,4.45,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Impregnation,1033,5,1,0.15,0,5.4,0,0,0,21.8,1.2,4.45,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
