,Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
206,1011,723,4.75,0.432,0.740117848,0.958844929,0.541869384,979,17,3.732638825,0.016611564,0.747229169,0.522893761,0.064474434
207,4390,723,4.75,0.504,0.740089371,0.958859912,0.540356048,706,4,2.230854914,0.053013976,0.548798866,0.531722642,0.038364782
208,2417,723,4.75,0.576,0.740072937,0.958882355,0.538048297,994,2,2.573758987,0.004237694,0.730914726,0.945426922,0.043102645
209,5648,723,5,0,0.740044258,0.958902901,0.544719381,952,47,5.125556146,0.012795419,0.56291951,0.54192157,0.043039043
210,2807,723,5,0.072,0.740030795,0.958916772,0.540519875,923,22,4.496649118,0.015833425,0.891994973,0.570793404,0.036007923
211,3336,723,5,0.144,0.740010875,0.95895351,0.54196706,632,37,7.952073334,0.00239711,0.858812163,0.604639587,0.096959603
212,2964,723,5,0.216,0.740022343,0.958975671,0.537172258,597,11,2.379651541,0.025985896,0.563175937,0.6074597,0.092115928
213,4544,723,5,0.288,0.740030703,0.958985819,0.541484127,654,46,3.98890998,0.006174466,0.933142124,0.629404626,0.032358001
214,2660,723,5,0.36,0.740020444,0.958995895,0.542558497,591,42,2.020438481,0.006040704,0.747820733,0.508886431,0.036111539
215,4440,723,5,0.432,0.74000534,0.959004416,0.538506437,195,29,4.24997864,0.00860722,0.693929189,0.50590962,0.099843086
216,4277,723,5,0.504,0.740017773,0.95902099,0.542542045,984,29,6.431065874,0.044364999,0.864794427,0.948753714,0.018406025
217,2937,723,5,0.576,0.739975255,0.959077742,0.542592484,582,37,7.188085017,0.026318987,0.860198653,0.635306798,0.06476968
218,4068,723,5.25,0,0.739948944,0.959135247,0.537134396,855,25,3.685366504,0.022608858,0.697787121,0.56711416,0.092964977
219,2903,723,5.25,0.072,0.739950986,0.959149872,0.538099214,634,13,6.116467668,0.161634087,0.784313049,0.604790046,0.087871492
220,1329,723,5.25,0.144,0.739885163,0.959169611,0.537518273,673,41,5.145396254,0.035999103,0.685946115,0.557549647,0.081148816
221,1919,723,5.25,0.216,0.739929973,0.959191477,0.540571094,332,42,6.111637347,0.059962239,0.680794088,0.627947013,0.095058386
222,3459,723,5.25,0.288,0.739898806,0.959221893,0.540485086,766,7,4.439621794,0.000198892,0.778630594,0.570017799,0.030185724
223,4459,723,5.25,0.36,0.739868472,0.959262762,0.537773122,608,27,4.742288497,0.004025724,0.989032827,0.512914637,0.042613325
224,3520,723,5.25,0.432,0.739863596,0.959270275,0.543032373,839,9,2.686413284,0.210905338,0.715223054,0.500625701,0.033544057
225,3722,723,5.25,0.504,0.739864958,0.959295647,0.539609537,334,43,3.623123991,0.005341259,0.813022018,0.618242591,0.054751668
226,5315,723,5.25,0.576,0.739857252,0.95929779,0.539347133,300,25,4.595935695,0.010749721,0.984453176,0.613469635,0.088862887
227,5436,723,5.5,0,0.739843028,0.95932428,0.539270697,565,6,2.526664862,0.019654815,0.550353025,0.526765803,0.055692008
228,3795,723,5.5,0.072,0.739821412,0.959362852,0.537269959,431,31,3.636998898,0.005635036,0.500607187,0.630677554,0.043919588
229,3481,723,5.5,0.144,0.739819274,0.959366878,0.542155287,882,17,3.640954246,0.012693773,0.740568637,0.520185912,0.030618977
230,2910,723,5.5,0.216,0.739815304,0.95937438,0.537317825,580,15,4.616670248,0.003592264,0.663537589,0.552789042,0.03196348
231,3374,723,5.5,0.288,0.739774289,0.959433416,0.550169045,716,8,2.977251477,0.002824898,0.997237192,0.625649333,0.032817302
232,2891,723,5.5,0.36,0.739793312,0.959443531,0.539951296,195,4,1.39741395,0.002197065,0.679897454,0.529668579,0.083932584
233,5502,723,5.5,0.432,0.73976727,0.959472557,0.540105502,401,2,3.821854094,0.017106425,0.53676636,0.68105823,0.095782971
234,3899,723,5.5,0.504,0.739723784,0.959505764,0.538427592,777,50,2.80924398,0.009356595,0.998923472,0.532839934,0.031452495
235,130,723,5.5,0.576,0.739746065,0.959521817,0.537034188,931,31,4.447755739,0.00759084,0.679588648,0.561748747,0.045634841
236,4636,723,5.75,0,0.739747651,0.959527126,0.543912104,585,32,6.969105656,0.00783245,0.63817011,0.618782235,0.058942063
237,7096,723,5.75,0.072,0.739646078,0.959567196,0.540895394,320,7,7.609667345,0.233734367,0.735313538,0.579841037,0.049064383
238,1390,723,5.75,0.144,0.739683449,0.959569008,0.536920664,937,4,3.371962681,0.009368013,0.927275736,0.590065406,0.02224476
239,2704,723,5.75,0.216,0.739693774,0.959581473,0.53864486,534,10,5.727485445,0.239862069,0.734087166,0.572208291,0.0791344
240,1227,723,5.75,0.288,0.739650525,0.959602125,0.542154332,596,8,7.844235373,0.002394606,0.838736947,0.626488339,0.07772273
241,4001,723,5.75,0.36,0.739656885,0.959684341,0.541120458,452,8,6.813772541,0.035486389,0.729187728,0.651121016,0.075380352
242,3278,723,5.75,0.432,0.739604769,0.959715023,0.542068353,590,29,3.286038893,0.006036628,0.613692435,0.523728947,0.036381925
243,3089,723,5.75,0.504,0.739589648,0.959730029,0.542260183,963,36,4.137915315,0.046620883,0.546323439,0.617219283,0.093889257
244,3648,723,5.75,0.576,0.739621856,0.959755247,0.541334105,230,35,3.228201839,0.020733817,0.597911098,0.655463225,0.074468775
245,3080,723,6,0,0.739568587,0.959768838,0.537200341,599,23,2.840948086,0.005499926,0.567795824,0.511968528,0.046778056
246,2757,723,6,0.072,0.739567113,0.959784412,0.538626042,945,2,3.827253543,0.00124845,0.706299915,0.889854318,0.030449099
247,4244,723,6,0.144,0.739598136,0.959798073,0.541575214,608,38,1.056044742,0.004552157,0.697066927,0.614203996,0.068946166
248,3474,723,6,0.216,0.73958136,0.95980541,0.543737408,871,15,6.981336328,0.044588618,0.636282761,0.600405641,0.098314413
249,3793,723,6,0.288,0.739578685,0.959810253,0.543283458,302,8,6.390721666,0.021216197,0.660034665,0.573764421,0.093509674
250,3753,723,6,0.36,0.739584402,0.95981154,0.539475552,570,25,4.196669202,0.039246341,0.593299129,0.534891943,0.094172401
251,5087,723,6,0.432,0.739592093,0.959814408,0.541249374,848,37,4.712712442,0.00032449,0.698912397,0.764879024,0.041008038
252,803,723,6,0.504,0.73952266,0.959837741,0.537593618,319,2,1.315392796,0.216320965,0.587639477,0.581413887,0.078450464
253,4626,723,6,0.576,0.739577079,0.959841516,0.537971481,935,9,3.440887834,0.053528172,0.573041789,0.528767548,0.071940826
254,3575,746.2,1.5,0,0.739518925,0.95987562,0.538762794,546,39,2.829487444,0.023190889,0.676022354,0.58105717,0.058013707
255,4618,746.2,1.5,0.072,0.739551051,0.959889481,0.543131294,424,10,3.759947449,0.009898554,0.520034598,0.536618696,0.050910912
256,2984,746.2,1.5,0.144,0.739493043,0.959951386,0.539511041,347,19,6.424095246,0.015160379,0.925339605,0.63612999,0.091884463
257,3871,746.2,1.5,0.216,0.739472476,0.959968874,0.539287681,856,44,5.574033099,0.011532182,0.874432411,0.553405822,0.099994583
258,3588,746.2,1.5,0.288,0.739445196,0.959998793,0.539532198,649,6,7.779516555,0.037706663,0.847818791,0.553992109,0.043509219
259,3800,746.2,1.5,0.36,0.739472552,0.960005816,0.541538428,636,9,6.085738592,0.090291252,0.761611725,0.567897151,0.092147884
260,3576,746.2,1.5,0.432,0.739437354,0.960025904,0.543389595,993,26,5.670277952,0.115329573,0.728738605,0.596750978,0.076123151
261,3204,746.2,1.5,0.504,0.739452229,0.960041825,0.541082516,922,38,2.705424086,0.020677754,0.553582672,0.540849132,0.081302909
262,7494,746.2,1.5,0.576,0.739301693,0.960069565,0.548881162,464,35,5.63400401,0.038934078,0.71783738,0.5274763,0.025820513
263,7202,746.2,1.75,0,0.739416498,0.960088623,0.542581503,676,2,5.834005796,0.087935879,0.873916203,0.580104724,0.087112129
264,5272,746.2,1.75,0.072,0.739400279,0.9601664,0.538950919,844,8,8.746415875,0.004750583,0.833108156,0.546613494,0.032105739
265,2067,746.2,1.75,0.144,0.739344647,0.960179919,0.541858149,968,21,3.473385967,0.029529013,0.529009798,0.639233148,0.088065622
266,2954,746.2,1.75,0.216,0.739356863,0.960202261,0.540503661,593,20,4.954911922,0.018028518,0.804092422,0.587161788,0.030509685
267,3368,746.2,1.75,0.288,0.739300165,0.960263319,0.539792349,970,27,4.475639497,0.019847024,0.544829979,0.630194817,0.0336532
268,3146,746.2,1.75,0.36,0.739342035,0.960275153,0.541647096,595,24,6.014758563,0.021151468,0.630659743,0.534915054,0.074675157
269,5945,746.2,1.75,0.432,0.739244881,0.960386317,0.54331132,972,37,3.624402077,0.037464187,0.616747385,0.563514843,0.060375092
270,4340,746.2,1.75,0.504,0.73924803,0.960430279,0.541181424,612,26,5.582632062,0.013548917,0.729987644,0.546255357,0.070409469
271,3315,746.2,1.75,0.576,0.739165428,0.960511434,0.542328629,480,21,6.439989287,0.018018293,0.688492047,0.606066559,0.068282589
272,5061,746.2,2,0,0.739179115,0.960552393,0.540827807,338,4,6.325389185,0.008195716,0.78157092,0.561069446,0.083627167
273,508,746.2,2,0.072,0.739104177,0.960636061,0.543814923,987,2,6.868311524,0.190079928,0.678457017,0.754525799,0.044880029
274,3200,746.2,2,0.144,0.739094188,0.960702734,0.540183296,860,43,7.064721628,0.010473719,0.852854494,0.626291876,0.081530624
275,5590,746.2,2,0.216,0.739107218,0.960702783,0.54261708,185,22,3.583539006,0.017426611,0.630455225,0.600678301,0.089495125
276,6552,746.2,2,0.288,0.739076013,0.960703107,0.541491129,684,20,4.557692506,0.007155992,0.977200266,0.999809756,0.030622613
277,1229,746.2,2,0.36,0.739055867,0.960726868,0.545686694,616,22,7.050076518,0.002147568,0.755102111,0.508281388,0.051724815
278,616,746.2,2,0.432,0.739029024,0.960770643,0.540076675,308,8,4.303989848,0.027748239,0.516120303,0.603185783,0.099887219
279,3294,746.2,2,0.504,0.739022864,0.960786761,0.53787893,827,42,6.926981909,0.287243374,0.614414847,0.642609013,0.099658289
280,3992,746.2,2,0.576,0.739045128,0.960811218,0.540434475,924,15,5.841756549,0.044201952,0.583810065,0.57366293,0.068679321
281,4539,746.2,2.25,0,0.739008044,0.96086827,0.540735448,223,39,3.603636753,0.004502647,0.733820444,0.587035396,0.083893569
282,5837,746.2,2.25,0.072,0.738988203,0.960902718,0.543484048,911,39,6.021700797,0.009587032,0.658919827,0.520071681,0.036763312
283,3040,746.2,2.25,0.144,0.738927944,0.96096147,0.539124182,980,20,4.386737419,0.020428827,0.77337435,0.592453994,0.093752873
284,5443,746.2,2.25,0.216,0.738949936,0.960995204,0.542303025,800,19,1.438828268,0.002232488,0.737191531,0.500141536,0.049203701
285,3300,746.2,2.25,0.288,0.738884244,0.961041891,0.54148447,459,34,7.956984938,0.048831011,0.961782015,0.517958666,0.096813611
286,4601,746.2,2.25,0.36,0.738905836,0.961069951,0.542329319,980,42,4.806750252,0.275037905,0.584275044,0.637960881,0.080093929
287,1038,746.2,2.25,0.432,0.738881195,0.961112344,0.543687245,490,2,2.665935793,0.050127139,0.549444583,0.667808094,0.047823929
288,5506,746.2,2.25,0.504,0.738876216,0.961128006,0.54119144,423,29,2.589001238,0.014997178,0.508944183,0.601433497,0.087413813
289,3021,746.2,2.25,0.576,0.738825157,0.961150622,0.542870501,967,17,2.444244832,0.16394309,0.69601131,0.626443118,0.078825276
290,4423,746.2,2.5,0,0.738838724,0.961153569,0.542105961,620,4,4.871450133,0.010913215,0.765649961,0.61416913,0.033797074
291,4641,746.2,2.5,0.072,0.738851809,0.961177152,0.54208029,776,2,2.788649039,0.039284955,0.690599249,0.939383066,0.074608271
292,3018,746.2,2.5,0.144,0.738804588,0.961188468,0.542118102,599,45,3.671443299,0.009084725,0.998745166,0.638327828,0.096655006
293,5234,746.2,2.5,0.216,0.738764286,0.961257979,0.539052763,684,2,2.528136849,0.000880224,0.812664594,0.797139158,0.070253453
294,3820,746.2,2.5,0.288,0.738729313,0.961349482,0.544088013,632,29,3.264437304,0.00122741,0.698765041,0.978274514,0.093635455
295,62,746.2,2.5,0.36,0.738735127,0.961388951,0.54024957,858,10,5.179592066,0.037162102,0.525318256,0.661260436,0.077967075
296,257,746.2,2.5,0.432,0.738662995,0.961420334,0.542261561,874,30,7.217382944,0.002712223,0.963230256,0.578037565,0.029386395
297,4670,746.2,2.5,0.504,0.738663777,0.961523713,0.545154577,812,48,6.695409958,0.006275982,0.844646781,0.57097286,0.05861359
298,5083,746.2,2.5,0.576,0.73861891,0.961583403,0.544134954,538,38,7.887423368,0.059721281,0.828524662,0.540832707,0.087261067
299,3231,746.2,2.75,0,0.738583161,0.961626353,0.540302381,189,21,4.266205258,0.008527105,0.717073159,0.555768058,0.093671548
300,3614,746.2,2.75,0.072,0.738556942,0.96163376,0.540919555,843,45,6.208222048,0.013045591,0.528452131,0.514325692,0.077785443
301,2678,746.2,2.75,0.144,0.73857089,0.961648921,0.546030113,818,2,1.256399138,0.003860668,0.639252495,0.78328971,0.057635167
302,1837,746.2,2.75,0.216,0.738531776,0.961661671,0.53907322,385,46,5.952042308,0.265826757,0.643372274,0.638476141,0.073174247
303,5127,746.2,2.75,0.288,0.738556676,0.961715193,0.540622973,592,32,4.906751299,0.018306293,0.553990852,0.625363427,0.090557131
304,2900,746.2,2.75,0.36,0.738534022,0.961759447,0.542875953,843,42,5.602729909,0.01583065,0.797988819,0.500630108,0.091973938
305,5482,746.2,2.75,0.432,0.73852482,0.961766636,0.541298532,919,4,2.61089611,0.033195883,0.508512932,0.506995489,0.086896386
306,4104,746.2,2.75,0.504,0.738492992,0.961794673,0.544214384,413,8,2.672624722,0.019162362,0.730814782,0.638754636,0.097289412
307,4387,746.2,2.75,0.576,0.73845616,0.961867807,0.541471793,338,15,3.210235365,0.028022581,0.622799851,0.530888602,0.096716928
308,6215,746.2,3,0,0.738429247,0.961927063,0.543996747,909,15,7.553051597,0.018647822,0.986264857,0.504255059,0.064407846
309,29,746.2,3,0.072,0.738422897,0.961949692,0.551372807,614,21,7.108456028,0.004905512,0.948336003,0.599790101,0.032698844
310,4027,746.2,3,0.144,0.738420495,0.961949773,0.540549229,913,11,4.428872783,0.000494844,0.902902127,0.55790175,0.083293867
311,2255,746.2,3,0.216,0.73838827,0.961970301,0.541641632,844,44,1.921127329,0.005276328,0.654027728,0.585121594,0.087284967
312,2105,746.2,3,0.288,0.73831311,0.962063706,0.540859418,698,48,3.155119223,0.012474099,0.558475021,0.637883236,0.037303647
313,2932,746.2,3,0.36,0.73834259,0.962085499,0.542206468,350,40,3.530138524,0.017545271,0.785713904,0.577110515,0.057253889
314,2706,746.2,3,0.432,0.738307845,0.962132596,0.543390343,999,25,7.772810337,0.012742963,0.711123557,0.625356105,0.074868443
315,4427,746.2,3,0.504,0.738264682,0.962209315,0.546399412,337,13,4.25262144,0.002208614,0.865485637,0.564129999,0.051468805
316,5751,746.2,3,0.576,0.738117402,0.962357925,0.553288029,531,4,1.742914781,0.001950381,0.533322742,0.60300614,0.069078008
317,4934,746.2,3.25,0,0.738174135,0.96242059,0.542626418,270,16,6.798709875,0.019539561,0.782269239,0.589308683,0.07736298
318,7540,746.2,3.25,0.072,0.738137122,0.962424627,0.548512852,919,24,9.218508062,0.003701776,0.777303999,0.594797234,0.040041984
319,1999,746.2,3.25,0.144,0.73813675,0.962446838,0.544735927,565,41,5.92887593,0.022675644,0.729579085,0.652154115,0.084745803
320,4351,746.2,3.25,0.216,0.738140757,0.962447604,0.547519411,418,44,5.569243427,0.011547875,0.600630576,0.556870575,0.076594448
321,5800,746.2,3.25,0.288,0.738077509,0.962577258,0.546675646,533,26,6.470969946,0.020415042,0.643930105,0.53978035,0.091242157
322,2293,746.2,3.25,0.36,0.738076644,0.962594364,0.54211919,443,34,2.064917075,0.000617786,0.631203779,0.539178946,0.035271263
323,5062,746.2,3.25,0.432,0.738063485,0.962604526,0.54615791,503,2,1.043901345,0.109234511,0.920981199,0.640110954,0.08279636
324,2555,746.2,3.25,0.504,0.738022136,0.962614193,0.546959729,564,31,6.693154423,0.005923269,0.865720024,0.664797764,0.048753492
325,2716,746.2,3.25,0.576,0.738018047,0.962665182,0.546535688,670,2,1.002770434,0.108449575,0.652235444,0.742549025,0.087711036
326,6301,746.2,3.5,0,0.737984896,0.96276008,0.543390448,298,30,2.761578765,0.001841901,0.920778251,0.627418808,0.06062898
327,2355,746.2,3.5,0.072,0.737970439,0.962798348,0.54634649,607,7,6.355092148,0.018087246,0.713162907,0.647178389,0.064110615
328,4832,746.2,3.5,0.144,0.73793496,0.962828438,0.542793776,199,29,5.756225151,0.000653771,0.993027057,0.656592485,0.071383361
329,2274,746.2,3.5,0.216,0.737891554,0.962838297,0.547376331,876,16,2.53612433,0.00730737,0.53226253,0.605588539,0.043913691
330,3235,746.2,3.5,0.288,0.737916684,0.962851396,0.544691683,972,24,5.434912351,0.024566225,0.661033132,0.62982397,0.07902015
331,2271,746.2,3.5,0.36,0.737927601,0.96285223,0.545432539,738,34,5.530699203,0.236513033,0.765748766,0.55841146,0.015591402
332,4605,746.2,3.5,0.432,0.737887884,0.962941635,0.548230969,533,38,2.010514252,0.008736445,0.770110014,0.595967608,0.092995843
333,1075,746.2,3.5,0.504,0.737807836,0.9630533,0.545193489,899,8,3.10254137,0.009949157,0.766051854,0.652589593,0.051461842
334,6681,746.2,3.5,0.576,0.737812584,0.963058262,0.545193513,610,14,6.057208487,0.015381958,0.662193015,0.514051699,0.091488483
335,471,746.2,3.75,0,0.737700044,0.963189981,0.543621461,767,44,4.07945491,0.026102518,0.555794729,0.5727788,0.069816179
336,323,746.2,3.75,0.072,0.737737259,0.963197878,0.546524185,177,15,4.980129536,0.007337128,0.820811363,0.538332907,0.090250605
337,3376,746.2,3.75,0.144,0.737713868,0.963220217,0.54272136,289,21,2.945810372,0.007703338,0.913098564,0.531063263,0.085842846
338,3055,746.2,3.75,0.216,0.737684028,0.963235166,0.543398293,801,2,2.321682977,0.203845414,0.775996434,0.541568527,0.099958133
339,4141,746.2,3.75,0.288,0.737698953,0.963242543,0.54753873,493,44,2.526813074,0.008332537,0.875504094,0.611869248,0.030873549
340,3034,746.2,3.75,0.36,0.73767978,0.963255869,0.544656637,171,48,3.043084614,0.000293928,0.808667351,0.58741513,0.089597301
341,2584,746.2,3.75,0.432,0.737695905,0.963293736,0.546420183,934,22,1.437280618,0.022346717,0.549927451,0.561306579,0.091936814
342,4855,746.2,3.75,0.504,0.737698957,0.963294761,0.543704598,621,42,6.097992602,0.012128701,0.676456139,0.599351475,0.059104889
343,871,746.2,3.75,0.576,0.737613996,0.963347957,0.544692026,577,42,3.037720112,0.018903489,0.514528528,0.534550649,0.092120565
344,3074,746.2,4,0,0.737546234,0.963488125,0.54457146,930,47,6.632536938,0.008565667,0.565643291,0.639290807,0.063653233
345,4292,746.2,4,0.072,0.737574346,0.963516573,0.544923489,786,28,4.287741382,0.00760158,0.910182442,0.573002632,0.028275097
346,171,746.2,4,0.144,0.737515115,0.963630497,0.542951767,782,50,7.946203186,0.012392522,0.700313936,0.606944663,0.069538009
347,3939,746.2,4,0.216,0.737508833,0.963644058,0.543102424,584,36,6.935478237,0.00297804,0.710507914,0.582875604,0.048958966
348,6150,746.2,4,0.288,0.737402096,0.963648596,0.54631492,351,2,4.895327288,0.070577762,0.890450097,0.501926606,0.072436825
349,2353,746.2,4,0.36,0.737488108,0.963684077,0.54690828,887,7,6.118844887,0.020625056,0.69581537,0.560538697,0.054928667
350,3508,746.2,4,0.432,0.737441691,0.963725399,0.545215548,765,30,7.16933262,0.026146105,0.647572069,0.513540354,0.056202057
351,6996,746.2,4,0.504,0.737328934,0.963819295,0.551296417,448,21,7.681946102,0.009597939,0.883514124,0.555508671,0.052191889
352,3058,746.2,4,0.576,0.737251465,0.964029033,0.54783454,647,27,3.095457689,0.053681959,0.557181094,0.631441934,0.099071821
353,2606,746.2,4.25,0,0.737299938,0.964029401,0.541399343,682,14,6.146646267,0.003307808,0.877319746,0.610835028,0.078531352
354,4346,746.2,4.25,0.072,0.7372787,0.964030521,0.546886365,344,21,5.517713326,0.003159956,0.734041475,0.520431878,0.050533392
355,4766,746.2,4.25,0.144,0.737270638,0.964074401,0.543565915,712,25,5.664665763,0.000261537,0.508787292,0.771150581,0.092109495
356,134,746.2,4.25,0.216,0.737244047,0.964131877,0.542493317,335,36,4.055217528,0.084572149,0.631081183,0.596118111,0.083347123
357,4678,746.2,4.25,0.288,0.737212529,0.964189775,0.542433449,319,26,5.103493806,0.02570695,0.644981567,0.654452166,0.089821324
358,5900,746.2,4.25,0.36,0.737157776,0.964259861,0.551589094,946,35,6.66501626,0.029064447,0.643506838,0.625432283,0.058459205
359,4038,746.2,4.25,0.432,0.737161392,0.964262149,0.544762337,308,43,2.581177297,0.195360445,0.602019031,0.512567645,0.070804648
360,4515,746.2,4.25,0.504,0.737117903,0.964264114,0.548685685,462,9,4.462680195,0.009032756,0.944802745,0.605187455,0.05729947
