Temperature,pCH4_per_pO2,Contact time,Y(C2),Accuracy,MAE,Extrapolating Variables
1001.4,2.75,1.152,6.93893671,0.717919802,0.684533162,['Contact time']
1001.4,2.75,1.224,6.93893671,0.715543929,0.684580689,['Contact time']
1001.4,2.75,1.296,6.93893671,0.713168055,0.684628216,['Contact time']
1001.4,2.75,1.368,6.93893671,0.710792181,0.684675743,['Contact time']
1001.4,2.75,1.44,6.93893671,0.708416307,0.68472327,['Contact time']
1001.4,3,0.648,5.767385684,0.722039852,0.677493589,['Contact time']
1001.4,3,0.72,5.767385684,0.720766101,0.678065603,['Contact time']
1001.4,3,0.792,5.767385684,0.719483648,0.678650947,['Contact time']
1001.4,3,0.864,5.767385684,0.718209897,0.67922296,['Contact time']
1001.4,3,0.936,5.767385684,0.716927445,0.679808304,['Contact time']
1001.4,3,1.008,5.767385684,0.715653694,0.680380318,['Contact time']
1001.4,3,1.08,5.767385684,0.714379943,0.680952331,['Contact time']
1001.4,3,1.152,5.767385684,0.713106192,0.681524345,['Contact time']
1001.4,3,1.224,5.767385684,0.71183244,0.682096359,['Contact time']
1001.4,3,1.296,5.767385684,0.710558689,0.682668372,['Contact time']
1001.4,3,1.368,5.767385684,0.709284938,0.683240386,['Contact time']
1001.4,3,1.44,5.767385684,0.708011187,0.6838124,['Contact time']
1001.4,3.25,0.648,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,0.72,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,0.792,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,0.864,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,0.936,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,1.008,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,1.08,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,1.152,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,1.224,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,1.296,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,1.368,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.25,1.44,5.767385684,0.703611137,0.688906405,['Contact time']
1001.4,3.5,0.648,5.767385684,0.724531686,0.679623717,['Contact time']
1001.4,3.5,0.72,5.767385684,0.722885195,0.680226832,['Contact time']
1001.4,3.5,0.792,5.767385684,0.721227344,0.680847444,['Contact time']
1001.4,3.5,0.864,5.767385684,0.719580853,0.681450559,['Contact time']
1001.4,3.5,0.936,5.767385684,0.717923003,0.682071171,['Contact time']
1001.4,3.5,1.008,5.767385684,0.716276512,0.682674286,['Contact time']
1001.4,3.5,1.08,5.767385684,0.714630021,0.683277401,['Contact time']
1001.4,3.5,1.152,5.767385684,0.71298353,0.683880517,['Contact time']
1001.4,3.5,1.224,5.767385684,0.71133704,0.684483632,['Contact time']
1001.4,3.5,1.296,5.767385684,0.709690549,0.685086748,['Contact time']
1001.4,3.5,1.368,5.767385684,0.708044058,0.685689863,['Contact time']
1001.4,3.5,1.44,5.767385684,0.706397567,0.686292979,['Contact time']
1001.4,3.75,0.648,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,0.72,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,0.792,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,0.864,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,0.936,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,1.008,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,1.08,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,1.152,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,1.224,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,1.296,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,1.368,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,3.75,1.44,5.767385684,0.742714664,0.506011584,['Contact time']
1001.4,4,0.648,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,0.72,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,0.792,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,0.864,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,0.936,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,1.008,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,1.08,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,1.152,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,1.224,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,1.296,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,1.368,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4,1.44,3.941289772,0.702930636,0.687950924,['Contact time']
1001.4,4.25,0.648,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,0.72,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,0.792,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,0.864,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,0.936,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,1.008,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,1.08,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,1.152,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,1.224,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,1.296,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,1.368,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.25,1.44,3.941289772,0.74198155,0.513757754,['Contact time']
1001.4,4.5,0.648,3.941289772,0.690404043,0.698793693,['Contact time']
1001.4,4.5,0.72,3.941289772,0.691595618,0.69780637,['Contact time']
1001.4,4.5,0.792,3.941289772,0.692794196,0.69680918,['Contact time']
1001.4,4.5,0.864,3.941289772,0.693985771,0.695821857,['Contact time']
1001.4,4.5,0.936,3.941289772,0.695184349,0.694824667,['Contact time']
1001.4,4.5,1.008,3.941289772,0.696375924,0.693837344,['Contact time']
1001.4,4.5,1.08,3.941289772,0.697567499,0.692850021,['Contact time']
1001.4,4.5,1.152,3.941289772,0.698759074,0.691862699,['Contact time']
1001.4,4.5,1.224,3.941289772,0.699950648,0.690875376,['Contact time']
1001.4,4.5,1.296,3.941289772,0.701142223,0.689888053,['Contact time']
1001.4,4.5,1.368,3.941289772,0.702333798,0.688900731,['Contact time']
1001.4,4.5,1.44,3.941289772,0.703525373,0.687913408,['Contact time']
1001.4,4.75,0.648,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,0.72,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,0.792,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,0.864,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,0.936,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,1.008,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,1.08,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,1.152,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,1.224,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,1.296,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,1.368,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,4.75,1.44,3.941289772,0.741774383,0.514603451,['Contact time']
1001.4,5,0.648,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,0.72,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,0.792,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,0.864,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,0.936,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,1.008,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,1.08,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,1.152,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,1.224,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,1.296,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,1.368,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5,1.44,3.168072094,0.701848111,0.690810001,['Contact time']
1001.4,5.25,0.648,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,0.72,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,0.792,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,0.864,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,0.936,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,1.008,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,1.08,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,1.152,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,1.224,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,1.296,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,1.368,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.25,1.44,3.168072094,0.703780083,0.687901269,['Contact time']
1001.4,5.5,0.648,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,0.72,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,0.792,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,0.864,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,0.936,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,1.008,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,1.08,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,1.152,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,1.224,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,1.296,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,1.368,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.5,1.44,3.168072094,0.731831234,0.546588137,['Contact time']
1001.4,5.75,0.648,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,0.72,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,0.792,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,0.864,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,0.936,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,1.008,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,1.08,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,1.152,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,1.224,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,1.296,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,1.368,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,5.75,1.44,3.168072094,0.741636116,0.539376282,['Contact time']
1001.4,6,0.648,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,0.72,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,0.792,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,0.864,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,0.936,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,1.008,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,1.08,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,1.152,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,1.224,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,1.296,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,1.368,3.168072094,0.742290457,0.506723581,['Contact time']
1001.4,6,1.44,3.168072094,0.742290457,0.506723581,['Contact time']
1024.6,1,0,18.87784608,0.700843576,0.692007563,['pCH4_per_pO2']
1024.6,1,0.072,17.10815369,0.704451757,0.687943619,['pCH4_per_pO2']
1024.6,1,0.144,13.04080345,0.703805613,0.688680537,['pCH4_per_pO2']
1024.6,1,0.216,12.82888998,0.703914958,0.68846795,['pCH4_per_pO2']
1024.6,1,0.288,12.82888998,0.704833567,0.687155324,['pCH4_per_pO2']
1024.6,1,0.36,19.34158677,0.735911811,0.543548635,['pCH4_per_pO2']
1024.6,1,0.432,16.11897537,0.716346018,0.661818728,['pCH4_per_pO2']
1024.6,1,0.504,16.11897537,0.70436434,0.68797452,['pCH4_per_pO2']
1024.6,1,0.576,19.43458195,0.743576097,0.503743001,['pCH4_per_pO2']
1024.6,1.25,0,18.87784608,0.700843576,0.692007563,['pCH4_per_pO2']
1024.6,1.25,0.072,17.10815369,0.704451757,0.687943619,['pCH4_per_pO2']
1024.6,1.25,0.144,13.04080345,0.703805613,0.688680537,['pCH4_per_pO2']
1024.6,1.25,0.216,12.82888998,0.703914958,0.68846795,['pCH4_per_pO2']
1024.6,1.25,0.288,12.82888998,0.704833567,0.687155324,['pCH4_per_pO2']
1024.6,1.25,0.36,19.34158677,0.735911811,0.543548635,['pCH4_per_pO2']
1024.6,1.25,0.432,16.11897537,0.716346018,0.661818728,['pCH4_per_pO2']
1024.6,1.25,0.504,16.11897537,0.70436434,0.68797452,['pCH4_per_pO2']
1024.6,1.25,0.576,19.43458195,0.743576097,0.503743001,['pCH4_per_pO2']
1024.6,1.5,0.648,19.43458195,0.740110551,0.717798786,['Contact time']
1024.6,1.5,0.72,19.43458195,0.736825333,0.715650505,['Contact time']
1024.6,1.5,0.792,19.43458195,0.733505157,0.713564216,['Contact time']
1024.6,1.5,0.864,19.43458195,0.73021994,0.711415936,['Contact time']
1024.6,1.5,0.936,19.43458195,0.726899764,0.709329647,['Contact time']
1024.6,1.5,1.008,19.43458195,0.723614546,0.707181366,['Contact time']
1024.6,1.5,1.08,19.43458195,0.720329328,0.705033086,['Contact time']
1024.6,1.5,1.152,19.43458195,0.71704411,0.702884806,['Contact time']
1024.6,1.5,1.224,19.43458195,0.713758893,0.700736525,['Contact time']
1024.6,1.5,1.296,19.43458195,0.710473675,0.698588245,['Contact time']
1024.6,1.5,1.368,19.43458195,0.707188457,0.696439964,['Contact time']
1024.6,1.5,1.44,19.43458195,0.703903239,0.694291684,['Contact time']
1024.6,1.75,0.648,19.43458195,0.73298429,0.775126537,['Contact time']
1024.6,1.75,0.72,19.43458195,0.73079338,0.76756827,['Contact time']
1024.6,1.75,0.792,19.43458195,0.728559654,0.760095375,['Contact time']
1024.6,1.75,0.864,19.43458195,0.726368744,0.752537108,['Contact time']
1024.6,1.75,0.936,19.43458195,0.724135019,0.745064213,['Contact time']
1024.6,1.75,1.008,19.43458195,0.721944109,0.737505946,['Contact time']
1024.6,1.75,1.08,19.43458195,0.719753199,0.72994768,['Contact time']
1024.6,1.75,1.152,19.43458195,0.717562289,0.722389413,['Contact time']
1024.6,1.75,1.224,19.43458195,0.715371379,0.714831147,['Contact time']
1024.6,1.75,1.296,19.43458195,0.713180469,0.70727288,['Contact time']
1024.6,1.75,1.368,19.43458195,0.710989559,0.699714614,['Contact time']
1024.6,1.75,1.44,19.43458195,0.708798649,0.692156348,['Contact time']
1024.6,2,0.648,17.71927243,0.733167466,0.773728475,['Contact time']
1024.6,2,0.72,17.71927243,0.730895663,0.766373391,['Contact time']
1024.6,2,0.792,17.71927243,0.728582072,0.759103656,['Contact time']
1024.6,2,0.864,17.71927243,0.726310269,0.751748571,['Contact time']
1024.6,2,0.936,17.71927243,0.723996678,0.744478836,['Contact time']
1024.6,2,1.008,17.71927243,0.721724875,0.737123752,['Contact time']
1024.6,2,1.08,17.71927243,0.719453072,0.729768668,['Contact time']
1024.6,2,1.152,17.71927243,0.717181269,0.722413584,['Contact time']
1024.6,2,1.224,17.71927243,0.714909466,0.715058499,['Contact time']
1024.6,2,1.296,17.71927243,0.712637663,0.707703415,['Contact time']
1024.6,2,1.368,17.71927243,0.710365859,0.700348331,['Contact time']
1024.6,2,1.44,17.71927243,0.708094056,0.692993247,['Contact time']
1024.6,2.25,0.648,14.36563951,0.725804168,0.566478064,['Contact time']
1024.6,2.25,0.72,14.36563951,0.727035696,0.564001226,['Contact time']
1024.6,2.25,0.792,14.36563951,0.728270527,0.561511393,['Contact time']
1024.6,2.25,0.864,14.36563951,0.729502055,0.559034555,['Contact time']
1024.6,2.25,0.936,14.36563951,0.730736886,0.556544723,['Contact time']
1024.6,2.25,1.008,14.36563951,0.731968414,0.554067885,['Contact time']
1024.6,2.25,1.08,14.36563951,0.733199942,0.551591047,['Contact time']
1024.6,2.25,1.152,14.36563951,0.734431469,0.549114209,['Contact time']
1024.6,2.25,1.224,14.36563951,0.735662997,0.546637371,['Contact time']
1024.6,2.25,1.296,14.36563951,0.736894525,0.544160533,['Contact time']
1024.6,2.25,1.368,14.36563951,0.738126053,0.541683695,['Contact time']
1024.6,2.25,1.44,14.36563951,0.739357581,0.539206858,['Contact time']
1024.6,2.5,0.648,14.16452341,0.724575254,0.571933517,['Contact time']
1024.6,2.5,0.72,14.16452341,0.725920465,0.568981167,['Contact time']
1024.6,2.5,0.792,14.16452341,0.727269359,0.566014366,['Contact time']
1024.6,2.5,0.864,14.16452341,0.728614569,0.563062016,['Contact time']
1024.6,2.5,0.936,14.16452341,0.729963463,0.560095215,['Contact time']
1024.6,2.5,1.008,14.16452341,0.731308674,0.557142865,['Contact time']
1024.6,2.5,1.08,14.16452341,0.732653885,0.554190516,['Contact time']
1024.6,2.5,1.152,14.16452341,0.733999096,0.551238166,['Contact time']
1024.6,2.5,1.224,14.16452341,0.735344307,0.548285817,['Contact time']
1024.6,2.5,1.296,14.16452341,0.736689518,0.545333467,['Contact time']
1024.6,2.5,1.368,14.16452341,0.738034728,0.542381118,['Contact time']
1024.6,2.5,1.44,14.16452341,0.739379939,0.539428768,['Contact time']
1024.6,2.75,0.648,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,0.72,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,0.792,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,0.864,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,0.936,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,1.008,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,1.08,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,1.152,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,1.224,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,1.296,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,1.368,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,2.75,1.44,14.07962847,0.705810636,0.686530558,['Contact time']
1024.6,3,0.648,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,0.72,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,0.792,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,0.864,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,0.936,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,1.008,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,1.08,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,1.152,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,1.224,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,1.296,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,1.368,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3,1.44,12.64194856,0.703847239,0.688713264,['Contact time']
1024.6,3.25,0.648,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,0.72,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,0.792,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,0.864,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,0.936,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,1.008,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,1.08,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,1.152,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,1.224,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,1.296,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,1.368,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.25,1.44,12.64194856,0.743755624,0.503482199,['Contact time']
1024.6,3.5,0.648,12.64194856,0.703862357,0.686720587,['Contact time']
1024.6,3.5,0.72,12.64194856,0.703862357,0.686720587,['Contact time']
1024.6,3.5,0.792,12.64194856,0.703862357,0.686720587,['Contact time']
