2024-03-05 11:51:13,153 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:14,284 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:14,288 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:14,288 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:23,870 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:23,874 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:23,875 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:27,385 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:27,389 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:27,389 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:29,476 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:29,481 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:29,481 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:31,533 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:31,538 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:31,538 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:31,746 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:31,751 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:31,751 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:32,257 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:32,261 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:32,261 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:35,848 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:35,853 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:35,853 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:51:36,490 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:51:36,560 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:51:36,560 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:52:31,443 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:52:31,447 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:52:31,447 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:52:39,740 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:52:39,744 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:52:39,744 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:52:40,563 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:52:40,567 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:52:40,567 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:52:42,391 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:52:42,395 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:52:42,395 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:53:18,392 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
