Mg_C_mol%,Nb_C_mol%,Fe_C_mol%,K_C_mol%,Na_C_mol%,Ce_C_mol%,Rh_C_mol%,Ag_C_mol%,La_C_mol%,Ga_C_mol%,Cs_C_mol%, Na _C_mol%,Pt_C_mol%,Mn_C_mol%,W_C_mol%,Zr_C_mol%,Na _C_mol%,Li_C_mol%,Ti_C_mol%,Ir_C_mol%,Sn_C_mol%,Ge_C_mol%,P_A_mol%,S_A_mol%,Cl_A_mol%,Si_S_mol%,Ca_S_mol%,Al_S_mol%,La_S_mol%,Mg_S_mol%,C_S_mol%,Ti_S_mol%,Fe_S_mol%,Zr_S_mol%,Sr_S_mol%,Preparation,Temperature,p(CH4),p(O2),p(CH4)/p(O2),p total,Contact time,X(CH4),S(C2),Y(C2)
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.67,0.33,2.0,1.0,0.42,38.9,42.9,16.6
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.67,0.33,2.0,1.0,0.36,36.2,43.4,15.5
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1056,0.64,0.36,1.8,1.0,0.02,16.0,65.0,10.0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1153,0.66,0.34,1.9,1.0,0.02,46.0,48.0,22.0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1175,0.64,0.36,1.8,1.0,0.02,46.0,46.0,21.0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,1.0,,2.0,0.0,95.0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,3.0,,,50.0,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,4.0,,,50.0,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,5.0,,,52.0,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,6.0,,,52.0,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,7.0,,,53.5,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,8.0,,,53.0,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,9.0,,,54.0,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.95,0.05,19.0,10.0,,,55.0,
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.06,0.04,1.6,1.0,,48.0,67.0,32.0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.06,0.04,1.6,1.0,,24.0,75.0,18.0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.44,0.11,4.0,1.0,0.37,15.8,36.6,5.8
0.0,0.0,0.0,0.0,2.08,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.44,0.11,4.0,1.0,0.37,9.2,61.9,5.7
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,94.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.44,0.11,4.0,1.0,0.37,14.5,51.4,7.5
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.44,0.11,4.0,1.0,0.37,14.2,39.6,5.6
0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1133,0.5,0.11,4.8,1.0,,,68.9,
0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.4,0.1,4.0,1.0,0.01,18.0,28.0,5.0
0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.4,0.1,4.0,1.0,0.01,13.0,25.0,3.3
0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,27.7,37.8,10.5
0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.31,0.0,0.0,0.0,0.0,0.0,1,1023,0.4,0.1,4.0,1.0,0.01,4.0,26.0,1.0
0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.66,0.0,0.0,0.0,0.0,48.66,0.0,0.0,0.0,0.0,1,1023,0.4,0.1,4.0,1.0,0.02,4.0,62.0,2.5
0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,18.0,31.3,5.6
0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,18.8,37.7,7.1
0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,21.2,36.4,7.7
0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,23.4,36.4,8.5
0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,29.1,49.6,14.5
0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,25.4,36.2,9.2
0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,23.2,36.7,8.5
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,17.0,35.9,6.1
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,16.7,33.6,5.6
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.75,0.25,3.0,1.0,0.07,16.4,31.4,5.1
0.0,0.0,0.0,0.0,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1093,0.45,0.15,3.0,1.0,0.06,23.3,58.9,13.7
0.0,0.0,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1111,0.45,0.15,3.0,1.0,0.06,37.2,50.4,18.8
0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1109,0.45,0.15,3.0,1.0,0.06,36.9,53.0,19.6
0.0,0.0,0.0,0.0,7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1103,0.45,0.15,3.0,1.0,0.06,32.1,59.6,19.1
0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1111,0.45,0.15,3.0,1.0,0.06,34.4,55.9,19.2
0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1115,0.45,0.15,3.0,1.0,0.06,38.1,56.7,21.6
0.0,0.0,0.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1118,0.45,0.15,3.0,1.0,0.06,40.6,53.8,21.9
0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1111,0.45,0.15,3.0,1.0,0.06,41.4,54.3,22.5
0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1095,0.45,0.15,3.0,1.0,0.06,30.0,64.2,19.3
0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1113,0.45,0.15,3.0,1.0,0.06,42.8,55.7,23.8
0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1110,0.45,0.15,3.0,1.0,0.06,41.2,53.1,21.9
0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1105,0.45,0.15,3.0,1.0,0.06,35.1,50.8,17.8
0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1109,0.45,0.15,3.0,1.0,0.06,32.7,56.4,18.4
0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1106,0.45,0.15,3.0,1.0,0.07,29.1,52.2,15.2
0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1114,0.45,0.15,3.0,1.0,0.06,38.9,53.5,20.8
0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1105,0.45,0.15,3.0,1.0,0.07,28.3,49.5,14.0
0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1126,0.45,0.15,3.0,1.0,0.06,39.5,55.7,22.0
0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1090,0.45,0.15,3.0,1.0,0.07,31.8,53.5,17.0
0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1106,0.45,0.15,3.0,1.0,0.06,34.3,58.4,20.0
0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1110,0.45,0.15,3.0,1.0,0.06,40.3,57.8,23.3
0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1117,0.45,0.15,3.0,1.0,0.06,41.3,53.3,22.0
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,953,0.45,0.15,3.0,1.0,0.06,0.7,7.2,0.1
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,973,0.45,0.15,3.0,1.0,0.06,3.6,24.6,0.9
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.45,0.15,3.0,1.0,0.06,21.7,53.2,11.6
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1043,0.45,0.15,3.0,1.0,0.06,33.7,57.8,19.4
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.45,0.15,3.0,1.0,0.06,38.7,58.5,22.6
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1093,0.45,0.15,3.0,1.0,0.13,39.1,58.5,22.9
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.45,0.15,3.0,1.0,0.13,20.9,67.1,14.0
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.45,0.15,3.0,1.0,0.04,10.8,71.6,7.7
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.45,0.15,2.0,1.0,0.06,42.2,45.6,19.2
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.45,0.15,4.0,1.0,0.06,19.8,64.1,12.7
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.45,0.15,5.0,1.0,0.06,12.8,70.9,9.1
0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1121,0.45,0.15,3.0,1.0,0.06,42.5,56.1,23.8
0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1115,0.45,0.15,3.0,1.0,0.06,42.6,55.9,23.8
0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1110,0.45,0.15,3.0,1.0,0.06,37.8,55.5,21.0
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1111,0.45,0.15,3.0,1.0,0.06,41.5,55.0,22.8
0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1114,0.45,0.15,3.0,1.0,0.06,39.2,58.5,22.9
0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1114,0.45,0.15,3.0,1.0,0.06,39.7,60.1,23.8
0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1103,0.45,0.15,3.0,1.0,0.06,36.8,55.8,20.5
0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1112,0.45,0.15,3.0,1.0,0.07,31.4,52.2,16.4
0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1121,0.45,0.15,3.0,1.0,0.07,29.5,48.2,14.2
