Temperature,pCH4_per_pO2,Contact time,Y(C2),Accuracy
1187,5.25,1.008,20.40922342,0.748833843
1187,5.25,1.08,20.40922342,0.748833843
1187,5.25,1.152,20.40922342,0.748833843
1187,5.25,1.224,20.40922342,0.748833843
1187,5.25,1.296,20.40922342,0.748833843
1187,5.25,1.368,20.40922342,0.748833843
1187,5.25,1.44,20.40922342,0.748833843
1187,5.5,0.648,20.40922342,0.708781259
1187,5.5,0.72,20.40922342,0.708781259
1187,5.5,0.792,20.40922342,0.708781259
1187,5.5,0.864,20.40922342,0.708781259
1187,5.5,0.936,20.40922342,0.708781259
1187,5.5,1.008,20.40922342,0.708781259
1187,5.5,1.08,20.40922342,0.708781259
1187,5.5,1.152,20.40922342,0.708781259
1187,5.5,1.224,20.40922342,0.708781259
1187,5.5,1.296,20.40922342,0.708781259
1187,5.5,1.368,20.40922342,0.708781259
1187,5.5,1.44,20.40922342,0.708781259
1187,5.75,0.648,20.40922342,0.220437834
1187,5.75,0.72,20.40922342,0.262589845
1187,5.75,0.792,20.40922342,0.30471737
1187,5.75,0.864,20.40922342,0.346869381
1187,5.75,0.936,20.40922342,0.388996905
1187,5.75,1.008,20.40922342,0.431148917
1187,5.75,1.08,20.40922342,0.473300928
1187,5.75,1.152,20.40922342,0.515452939
1187,5.75,1.224,20.40922342,0.557604951
1187,5.75,1.296,20.40922342,0.599756962
1187,5.75,1.368,20.40922342,0.641908973
1187,5.75,1.44,20.40922342,0.684060985
1187,6,0.648,20.40922342,0.460010298
1187,6,0.72,20.40922342,0.484451251
1187,6,0.792,20.40922342,0.508848653
1187,6,0.864,20.40922342,0.533289605
1187,6,0.936,20.40922342,0.557687007
1187,6,1.008,20.40922342,0.58212796
1187,6,1.08,20.40922342,0.606568913
1187,6,1.152,20.40922342,0.631009866
1187,6,1.224,20.40922342,0.655450819
1187,6,1.296,20.40922342,0.679891771
1187,6,1.368,20.40922342,0.704332724
1187,6,1.44,20.40922342,0.728773677
