,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted
127,723,1,0.72,9.933110279
128,723,1,0.792,9.933110279
129,723,1,0.864,9.933110279
130,723,1,0.936,9.933110279
131,723,1,1.008,9.933110279
132,723,1,1.08,9.933110279
133,723,1,1.152,9.933110279
134,723,1,1.224,9.933110279
135,723,1,1.296,9.933110279
136,723,1,1.368,9.933110279
137,723,1,1.44,9.933110279
138,723,1.25,0,9.551309758
139,723,1.25,0.072,6.994392112
140,723,1.25,0.144,3.243188454
141,723,1.25,0.216,2.962152095
142,723,1.25,0.288,2.962152095
143,723,1.25,0.36,9.589847711
144,723,1.25,0.432,6.617509592
145,723,1.25,0.504,6.617509592
146,723,1.25,0.576,9.933110279
147,723,1.25,0.648,9.933110279
148,723,1.25,0.72,9.933110279
149,723,1.25,0.792,9.933110279
150,723,1.25,0.864,9.933110279
151,723,1.25,0.936,9.933110279
152,723,1.25,1.008,9.933110279
153,723,1.25,1.08,9.933110279
154,723,1.25,1.152,9.933110279
155,723,1.25,1.224,9.933110279
156,723,1.25,1.296,9.933110279
157,723,1.25,1.368,9.933110279
158,723,1.25,1.44,9.933110279
159,723,1.5,0,9.551309758
160,723,1.5,0.072,6.994392112
161,723,1.5,0.144,3.243188454
162,723,1.5,0.216,2.962152095
163,723,1.5,0.288,2.962152095
164,723,1.5,0.36,9.589847711
165,723,1.5,0.432,6.617509592
166,723,1.5,0.504,6.617509592
167,723,1.5,0.576,9.933110279
168,723,1.5,0.648,9.933110279
169,723,1.5,0.72,9.933110279
170,723,1.5,0.792,9.933110279
171,723,1.5,0.864,9.933110279
172,723,1.5,0.936,9.933110279
173,723,1.5,1.008,9.933110279
174,723,1.5,1.08,9.933110279
175,723,1.5,1.152,9.933110279
176,723,1.5,1.224,9.933110279
177,723,1.5,1.296,9.933110279
178,723,1.5,1.368,9.933110279
179,723,1.5,1.44,9.933110279
180,723,1.75,0,9.551309758
181,723,1.75,0.072,6.994392112
182,723,1.75,0.144,3.243188454
183,723,1.75,0.216,2.962152095
184,723,1.75,0.288,2.962152095
185,723,1.75,0.36,9.589847711
186,723,1.75,0.432,6.617509592
187,723,1.75,0.504,6.617509592
188,723,1.75,0.576,9.933110279
189,723,1.75,0.648,9.933110279
190,723,1.75,0.72,9.933110279
191,723,1.75,0.792,9.933110279
192,723,1.75,0.864,9.933110279
193,723,1.75,0.936,9.933110279
194,723,1.75,1.008,9.933110279
195,723,1.75,1.08,9.933110279
196,723,1.75,1.152,9.933110279
197,723,1.75,1.224,9.933110279
198,723,1.75,1.296,9.933110279
199,723,1.75,1.368,9.933110279
200,723,1.75,1.44,9.933110279
201,723,2,0,7.930769467
202,723,2,0.072,5.287248717
203,723,2,0.144,1.408573088
204,723,2,0.216,1.193470945
205,723,2,0.288,1.193470945
206,723,2,0.36,7.821168953
207,723,2,0.432,4.825053139
208,723,2,0.504,4.825053139
209,723,2,0.576,8.206915799
210,723,2,0.648,8.206915799
211,723,2,0.72,8.206915799
212,723,2,0.792,8.206915799
213,723,2,0.864,8.206915799
214,723,2,0.936,8.206915799
215,723,2,1.008,8.206915799
216,723,2,1.08,8.206915799
217,723,2,1.152,8.206915799
218,723,2,1.224,8.206915799
219,723,2,1.296,8.206915799
220,723,2,1.368,8.206915799
221,723,2,1.44,8.206915799
222,723,2.25,0,7.046489346
223,723,2.25,0.072,3.494753987
224,723,2.25,0.144,0
225,723,2.25,0.216,0
226,723,2.25,0.288,0
227,723,2.25,0.36,5.958626398
228,723,2.25,0.432,2.044605542
229,723,2.25,0.504,2.044605542
230,723,2.25,0.576,4.701343831
231,723,2.25,0.648,4.701343831
232,723,2.25,0.72,4.701343831
233,723,2.25,0.792,4.701343831
234,723,2.25,0.864,4.701343831
235,723,2.25,0.936,4.701343831
236,723,2.25,1.008,4.701343831
237,723,2.25,1.08,4.701343831
238,723,2.25,1.152,4.701343831
239,723,2.25,1.224,4.701343831
240,723,2.25,1.296,4.701343831
241,723,2.25,1.368,4.701343831
242,723,2.25,1.44,4.701343831
243,723,2.5,0,6.782047281
244,723,2.5,0.072,3.476320872
245,723,2.5,0.144,0
246,723,2.5,0.216,0
247,723,2.5,0.288,0
248,723,2.5,0.36,5.940193284
249,723,2.5,0.432,2.026172611
250,723,2.5,0.504,2.026172611
251,723,2.5,0.576,4.682910717
252,723,2.5,0.648,4.682910717
253,723,2.5,0.72,4.682910717
254,723,2.5,0.792,4.682910717
255,723,2.5,0.864,4.682910717
256,723,2.5,0.936,4.682910717
257,723,2.5,1.008,4.682910717
258,723,2.5,1.08,4.682910717
259,723,2.5,1.152,4.682910717
260,723,2.5,1.224,4.682910717
261,723,2.5,1.296,4.682910717
262,723,2.5,1.368,4.682910717
263,723,2.5,1.44,4.682910717
264,723,2.75,0,6.560958847
265,723,2.75,0.072,3.335918263
266,723,2.75,0.144,0
267,723,2.75,0.216,0
268,723,2.75,0.288,0
269,723,2.75,0.36,5.807724179
270,723,2.75,0.432,1.893703691
271,723,2.75,0.504,1.893703691
272,723,2.75,0.576,4.550441612
273,723,2.75,0.648,4.550441612
274,723,2.75,0.72,4.550441612
275,723,2.75,0.792,4.550441612
276,723,2.75,0.864,4.550441612
277,723,2.75,0.936,4.550441612
278,723,2.75,1.008,4.550441612
279,723,2.75,1.08,4.550441612
280,723,2.75,1.152,4.550441612
281,723,2.75,1.224,4.550441612
282,723,2.75,1.296,4.550441612
283,723,2.75,1.368,4.550441612
284,723,2.75,1.44,4.550441612
285,723,3,0,6.887156007
286,723,3,0.072,2.836903934
287,723,3,0.144,0
288,723,3,0.216,0
289,723,3,0.288,0
290,723,3,0.36,4.696822231
291,723,3,0.432,0.695549291
292,723,3,0.504,0.695549291
293,723,3,0.576,3.352292825
294,723,3,0.648,3.352292825
295,723,3,0.72,3.352292825
296,723,3,0.792,3.352292825
297,723,3,0.864,3.352292825
298,723,3,0.936,3.352292825
299,723,3,1.008,3.352292825
300,723,3,1.08,3.352292825
301,723,3,1.152,3.352292825
302,723,3,1.224,3.352292825
303,723,3,1.296,3.352292825
304,723,3,1.368,3.352292825
305,723,3,1.44,3.352292825
306,723,3.25,0,6.887156007
307,723,3.25,0.072,2.836903934
308,723,3.25,0.144,0
309,723,3.25,0.216,0
310,723,3.25,0.288,0
311,723,3.25,0.36,4.696822231
312,723,3.25,0.432,0.695549291
313,723,3.25,0.504,0.695549291
314,723,3.25,0.576,3.352292825
315,723,3.25,0.648,3.352292825
316,723,3.25,0.72,3.352292825
317,723,3.25,0.792,3.352292825
318,723,3.25,0.864,3.352292825
319,723,3.25,0.936,3.352292825
320,723,3.25,1.008,3.352292825
321,723,3.25,1.08,3.352292825
322,723,3.25,1.152,3.352292825
323,723,3.25,1.224,3.352292825
324,723,3.25,1.296,3.352292825
325,723,3.25,1.368,3.352292825
326,723,3.25,1.44,3.352292825
327,723,3.5,0,6.887156007
328,723,3.5,0.072,2.836903934
329,723,3.5,0.144,0
330,723,3.5,0.216,0
331,723,3.5,0.288,0
332,723,3.5,0.36,4.696822231
333,723,3.5,0.432,0.695549291
334,723,3.5,0.504,0.695549291
335,723,3.5,0.576,3.352292825
336,723,3.5,0.648,3.352292825
337,723,3.5,0.72,3.352292825
338,723,3.5,0.792,3.352292825
339,723,3.5,0.864,3.352292825
340,723,3.5,0.936,3.352292825
341,723,3.5,1.008,3.352292825
342,723,3.5,1.08,3.352292825
343,723,3.5,1.152,3.352292825
344,723,3.5,1.224,3.352292825
345,723,3.5,1.296,3.352292825
346,723,3.5,1.368,3.352292825
347,723,3.5,1.44,3.352292825
348,723,3.75,0,6.887156007
349,723,3.75,0.072,2.836903934
350,723,3.75,0.144,0
351,723,3.75,0.216,0
352,723,3.75,0.288,0
353,723,3.75,0.36,4.696822231
354,723,3.75,0.432,0.695549291
355,723,3.75,0.504,0.695549291
356,723,3.75,0.576,3.352292825
357,723,3.75,0.648,3.352292825
358,723,3.75,0.72,3.352292825
359,723,3.75,0.792,3.352292825
360,723,3.75,0.864,3.352292825
361,723,3.75,0.936,3.352292825
362,723,3.75,1.008,3.352292825
363,723,3.75,1.08,3.352292825
364,723,3.75,1.152,3.352292825
365,723,3.75,1.224,3.352292825
366,723,3.75,1.296,3.352292825
367,723,3.75,1.368,3.352292825
368,723,3.75,1.44,3.352292825
369,723,4,0,5.726450934
370,723,4,0.072,2.060366919
371,723,4,0.144,0
372,723,4,0.216,0
373,723,4,0.288,0
374,723,4,0.36,3.077133259
375,723,4,0.432,0
376,723,4,0.504,0
377,723,4,0.576,1.500681153
378,723,4,0.648,1.500681153
379,723,4,0.72,1.500681153
380,723,4,0.792,1.500681153
381,723,4,0.864,1.500681153
382,723,4,0.936,1.500681153
383,723,4,1.008,1.500681153
384,723,4,1.08,1.500681153
385,723,4,1.152,1.500681153
386,723,4,1.224,1.500681153
387,723,4,1.296,1.500681153
388,723,4,1.368,1.500681153
389,723,4,1.44,1.500681153
390,723,4.25,0,5.726450934
391,723,4.25,0.072,2.060366919
392,723,4.25,0.144,0
393,723,4.25,0.216,0
394,723,4.25,0.288,0
395,723,4.25,0.36,3.077133259
396,723,4.25,0.432,0
397,723,4.25,0.504,0
398,723,4.25,0.576,1.500681153
399,723,4.25,0.648,1.500681153
400,723,4.25,0.72,1.500681153
401,723,4.25,0.792,1.500681153
402,723,4.25,0.864,1.500681153
403,723,4.25,0.936,1.500681153
404,723,4.25,1.008,1.500681153
405,723,4.25,1.08,1.500681153
406,723,4.25,1.152,1.500681153
407,723,4.25,1.224,1.500681153
408,723,4.25,1.296,1.500681153
409,723,4.25,1.368,1.500681153
410,723,4.25,1.44,1.500681153
411,723,4.5,0,5.726450934
412,723,4.5,0.072,2.060366919
413,723,4.5,0.144,0
414,723,4.5,0.216,0
415,723,4.5,0.288,0
416,723,4.5,0.36,3.077133259
417,723,4.5,0.432,0
418,723,4.5,0.504,0
419,723,4.5,0.576,1.500681153
420,723,4.5,0.648,1.500681153
421,723,4.5,0.72,1.500681153
422,723,4.5,0.792,1.500681153
423,723,4.5,0.864,1.500681153
424,723,4.5,0.936,1.500681153
425,723,4.5,1.008,1.500681153
426,723,4.5,1.08,1.500681153
427,723,4.5,1.152,1.500681153
428,723,4.5,1.224,1.500681153
429,723,4.5,1.296,1.500681153
430,723,4.5,1.368,1.500681153
431,723,4.5,1.44,1.500681153
432,723,4.75,0,5.726450934
433,723,4.75,0.072,2.060366919
434,723,4.75,0.144,0
435,723,4.75,0.216,0
436,723,4.75,0.288,0
437,723,4.75,0.36,3.077133259
438,723,4.75,0.432,0
439,723,4.75,0.504,0
440,723,4.75,0.576,1.500681153
441,723,4.75,0.648,1.500681153
442,723,4.75,0.72,1.500681153
443,723,4.75,0.792,1.500681153
444,723,4.75,0.864,1.500681153
445,723,4.75,0.936,1.500681153
446,723,4.75,1.008,1.500681153
447,723,4.75,1.08,1.500681153
448,723,4.75,1.152,1.500681153
449,723,4.75,1.224,1.500681153
450,723,4.75,1.296,1.500681153
451,723,4.75,1.368,1.500681153
452,723,4.75,1.44,1.500681153
453,723,5,0,5.063559949
454,723,5,0.072,1.397475291
455,723,5,0.144,0
456,723,5,0.216,0
457,723,5,0.288,0
458,723,5,0.36,2.394502368
459,723,5,0.432,0
460,723,5,0.504,0
461,723,5,0.576,0.81804925
462,723,5,0.648,0.81804925
463,723,5,0.72,0.81804925
464,723,5,0.792,0.81804925
465,723,5,0.864,0.81804925
466,723,5,0.936,0.81804925
467,723,5,1.008,0.81804925
468,723,5,1.08,0.81804925
469,723,5,1.152,0.81804925
470,723,5,1.224,0.81804925
471,723,5,1.296,0.81804925
472,723,5,1.368,0.81804925
473,723,5,1.44,0.81804925
474,723,5.25,0,5.063559949
475,723,5.25,0.072,1.397475291
476,723,5.25,0.144,0
477,723,5.25,0.216,0
478,723,5.25,0.288,0
479,723,5.25,0.36,2.394502368
480,723,5.25,0.432,0
481,723,5.25,0.504,0
482,723,5.25,0.576,0.81804925
483,723,5.25,0.648,0.81804925
484,723,5.25,0.72,0.81804925
485,723,5.25,0.792,0.81804925
486,723,5.25,0.864,0.81804925
487,723,5.25,0.936,0.81804925
488,723,5.25,1.008,0.81804925
489,723,5.25,1.08,0.81804925
490,723,5.25,1.152,0.81804925
491,723,5.25,1.224,0.81804925
492,723,5.25,1.296,0.81804925
493,723,5.25,1.368,0.81804925
494,723,5.25,1.44,0.81804925
495,723,5.5,0,5.063559949
496,723,5.5,0.072,1.397475291
497,723,5.5,0.144,0
498,723,5.5,0.216,0
499,723,5.5,0.288,0
500,723,5.5,0.36,2.394502368
501,723,5.5,0.432,0
502,723,5.5,0.504,0
503,723,5.5,0.576,0.81804925
504,723,5.5,0.648,0.81804925
505,723,5.5,0.72,0.81804925
506,723,5.5,0.792,0.81804925
507,723,5.5,0.864,0.81804925
508,723,5.5,0.936,0.81804925
509,723,5.5,1.008,0.81804925
510,723,5.5,1.08,0.81804925
511,723,5.5,1.152,0.81804925
512,723,5.5,1.224,0.81804925
513,723,5.5,1.296,0.81804925
514,723,5.5,1.368,0.81804925
515,723,5.5,1.44,0.81804925
516,723,5.75,0,5.063559949
517,723,5.75,0.072,1.397475291
518,723,5.75,0.144,0
519,723,5.75,0.216,0
520,723,5.75,0.288,0
521,723,5.75,0.36,2.394502368
522,723,5.75,0.432,0
523,723,5.75,0.504,0
524,723,5.75,0.576,0.81804925
525,723,5.75,0.648,0.81804925
526,723,5.75,0.72,0.81804925
527,723,5.75,0.792,0.81804925
528,723,5.75,0.864,0.81804925
529,723,5.75,0.936,0.81804925
530,723,5.75,1.008,0.81804925
531,723,5.75,1.08,0.81804925
532,723,5.75,1.152,0.81804925
533,723,5.75,1.224,0.81804925
534,723,5.75,1.296,0.81804925
535,723,5.75,1.368,0.81804925
536,723,5.75,1.44,0.81804925
537,723,6,0,5.063559949
538,723,6,0.072,1.397475291
539,723,6,0.144,0
540,723,6,0.216,0
541,723,6,0.288,0
542,723,6,0.36,2.394502368
543,723,6,0.432,0
544,723,6,0.504,0
545,723,6,0.576,0.81804925
546,723,6,0.648,0.81804925
547,723,6,0.72,0.81804925
548,723,6,0.792,0.81804925
549,723,6,0.864,0.81804925
550,723,6,0.936,0.81804925
551,723,6,1.008,0.81804925
552,723,6,1.08,0.81804925
553,723,6,1.152,0.81804925
554,723,6,1.224,0.81804925
555,723,6,1.296,0.81804925
556,723,6,1.368,0.81804925
557,723,6,1.44,0.81804925
558,746.2,1,0,9.551309758
559,746.2,1,0.072,6.994392112
560,746.2,1,0.144,3.243188454
561,746.2,1,0.216,2.962152095
562,746.2,1,0.288,2.962152095
563,746.2,1,0.36,9.589847711
564,746.2,1,0.432,6.617509592
565,746.2,1,0.504,6.617509592
566,746.2,1,0.576,9.933110279
567,746.2,1,0.648,9.933110279
568,746.2,1,0.72,9.933110279
569,746.2,1,0.792,9.933110279
570,746.2,1,0.864,9.933110279
571,746.2,1,0.936,9.933110279
572,746.2,1,1.008,9.933110279
573,746.2,1,1.08,9.933110279
574,746.2,1,1.152,9.933110279
575,746.2,1,1.224,9.933110279
576,746.2,1,1.296,9.933110279
577,746.2,1,1.368,9.933110279
578,746.2,1,1.44,9.933110279
579,746.2,1.25,0,9.551309758
580,746.2,1.25,0.072,6.994392112
581,746.2,1.25,0.144,3.243188454
582,746.2,1.25,0.216,2.962152095
583,746.2,1.25,0.288,2.962152095
584,746.2,1.25,0.36,9.589847711
585,746.2,1.25,0.432,6.617509592
586,746.2,1.25,0.504,6.617509592
587,746.2,1.25,0.576,9.933110279
588,746.2,1.25,0.648,9.933110279
589,746.2,1.25,0.72,9.933110279
590,746.2,1.25,0.792,9.933110279
591,746.2,1.25,0.864,9.933110279
592,746.2,1.25,0.936,9.933110279
593,746.2,1.25,1.008,9.933110279
594,746.2,1.25,1.08,9.933110279
595,746.2,1.25,1.152,9.933110279
596,746.2,1.25,1.224,9.933110279
597,746.2,1.25,1.296,9.933110279
598,746.2,1.25,1.368,9.933110279
599,746.2,1.25,1.44,9.933110279
600,746.2,1.5,0,9.551309758
601,746.2,1.5,0.072,6.994392112
602,746.2,1.5,0.144,3.243188454
603,746.2,1.5,0.216,2.962152095
604,746.2,1.5,0.288,2.962152095
605,746.2,1.5,0.36,9.589847711
606,746.2,1.5,0.432,6.617509592
607,746.2,1.5,0.504,6.617509592
608,746.2,1.5,0.576,9.933110279
609,746.2,1.5,0.648,9.933110279
610,746.2,1.5,0.72,9.933110279
611,746.2,1.5,0.792,9.933110279
612,746.2,1.5,0.864,9.933110279
613,746.2,1.5,0.936,9.933110279
614,746.2,1.5,1.008,9.933110279
615,746.2,1.5,1.08,9.933110279
616,746.2,1.5,1.152,9.933110279
617,746.2,1.5,1.224,9.933110279
618,746.2,1.5,1.296,9.933110279
619,746.2,1.5,1.368,9.933110279
620,746.2,1.5,1.44,9.933110279
621,746.2,1.75,0,9.551309758
622,746.2,1.75,0.072,6.994392112
623,746.2,1.75,0.144,3.243188454
624,746.2,1.75,0.216,2.962152095
625,746.2,1.75,0.288,2.962152095
626,746.2,1.75,0.36,9.589847711
627,746.2,1.75,0.432,6.617509592
628,746.2,1.75,0.504,6.617509592
629,746.2,1.75,0.576,9.933110279
630,746.2,1.75,0.648,9.933110279
631,746.2,1.75,0.72,9.933110279
632,746.2,1.75,0.792,9.933110279
633,746.2,1.75,0.864,9.933110279
634,746.2,1.75,0.936,9.933110279
635,746.2,1.75,1.008,9.933110279
636,746.2,1.75,1.08,9.933110279
637,746.2,1.75,1.152,9.933110279
638,746.2,1.75,1.224,9.933110279
639,746.2,1.75,1.296,9.933110279
640,746.2,1.75,1.368,9.933110279
641,746.2,1.75,1.44,9.933110279
642,746.2,2,0,7.930769467
643,746.2,2,0.072,5.287248717
644,746.2,2,0.144,1.408573088
645,746.2,2,0.216,1.193470945
646,746.2,2,0.288,1.193470945
647,746.2,2,0.36,7.821168953
648,746.2,2,0.432,4.825053139
649,746.2,2,0.504,4.825053139
650,746.2,2,0.576,8.206915799
651,746.2,2,0.648,8.206915799
652,746.2,2,0.72,8.206915799
653,746.2,2,0.792,8.206915799
654,746.2,2,0.864,8.206915799
655,746.2,2,0.936,8.206915799
656,746.2,2,1.008,8.206915799
657,746.2,2,1.08,8.206915799
658,746.2,2,1.152,8.206915799
659,746.2,2,1.224,8.206915799
660,746.2,2,1.296,8.206915799
661,746.2,2,1.368,8.206915799
662,746.2,2,1.44,8.206915799
663,746.2,2.25,0,7.046489346
664,746.2,2.25,0.072,3.494753987
665,746.2,2.25,0.144,0
666,746.2,2.25,0.216,0
667,746.2,2.25,0.288,0
668,746.2,2.25,0.36,5.958626398
669,746.2,2.25,0.432,2.044605542
670,746.2,2.25,0.504,2.044605542
671,746.2,2.25,0.576,4.701343831
672,746.2,2.25,0.648,4.701343831
673,746.2,2.25,0.72,4.701343831
674,746.2,2.25,0.792,4.701343831
675,746.2,2.25,0.864,4.701343831
676,746.2,2.25,0.936,4.701343831
677,746.2,2.25,1.008,4.701343831
678,746.2,2.25,1.08,4.701343831
679,746.2,2.25,1.152,4.701343831
680,746.2,2.25,1.224,4.701343831
681,746.2,2.25,1.296,4.701343831
682,746.2,2.25,1.368,4.701343831
683,746.2,2.25,1.44,4.701343831
684,746.2,2.5,0,6.782047281
685,746.2,2.5,0.072,3.476320872
686,746.2,2.5,0.144,0
687,746.2,2.5,0.216,0
688,746.2,2.5,0.288,0
689,746.2,2.5,0.36,5.940193284
690,746.2,2.5,0.432,2.026172611
691,746.2,2.5,0.504,2.026172611
692,746.2,2.5,0.576,4.682910717
693,746.2,2.5,0.648,4.682910717
694,746.2,2.5,0.72,4.682910717
695,746.2,2.5,0.792,4.682910717
696,746.2,2.5,0.864,4.682910717
697,746.2,2.5,0.936,4.682910717
698,746.2,2.5,1.008,4.682910717
699,746.2,2.5,1.08,4.682910717
700,746.2,2.5,1.152,4.682910717
701,746.2,2.5,1.224,4.682910717
702,746.2,2.5,1.296,4.682910717
703,746.2,2.5,1.368,4.682910717
704,746.2,2.5,1.44,4.682910717
705,746.2,2.75,0,6.560958847
706,746.2,2.75,0.072,3.335918263
707,746.2,2.75,0.144,0
708,746.2,2.75,0.216,0
709,746.2,2.75,0.288,0
710,746.2,2.75,0.36,5.807724179
711,746.2,2.75,0.432,1.893703691
712,746.2,2.75,0.504,1.893703691
713,746.2,2.75,0.576,4.550441612
714,746.2,2.75,0.648,4.550441612
715,746.2,2.75,0.72,4.550441612
716,746.2,2.75,0.792,4.550441612
717,746.2,2.75,0.864,4.550441612
718,746.2,2.75,0.936,4.550441612
719,746.2,2.75,1.008,4.550441612
720,746.2,2.75,1.08,4.550441612
721,746.2,2.75,1.152,4.550441612
722,746.2,2.75,1.224,4.550441612
723,746.2,2.75,1.296,4.550441612
724,746.2,2.75,1.368,4.550441612
725,746.2,2.75,1.44,4.550441612
726,746.2,3,0,6.887156007
727,746.2,3,0.072,2.836903934
728,746.2,3,0.144,0
729,746.2,3,0.216,0
730,746.2,3,0.288,0
731,746.2,3,0.36,4.696822231
732,746.2,3,0.432,0.695549291
733,746.2,3,0.504,0.695549291
734,746.2,3,0.576,3.352292825
735,746.2,3,0.648,3.352292825
736,746.2,3,0.72,3.352292825
737,746.2,3,0.792,3.352292825
738,746.2,3,0.864,3.352292825
739,746.2,3,0.936,3.352292825
740,746.2,3,1.008,3.352292825
741,746.2,3,1.08,3.352292825
742,746.2,3,1.152,3.352292825
743,746.2,3,1.224,3.352292825
744,746.2,3,1.296,3.352292825
745,746.2,3,1.368,3.352292825
746,746.2,3,1.44,3.352292825
747,746.2,3.25,0,6.887156007
748,746.2,3.25,0.072,2.836903934
749,746.2,3.25,0.144,0
750,746.2,3.25,0.216,0
751,746.2,3.25,0.288,0
752,746.2,3.25,0.36,4.696822231
753,746.2,3.25,0.432,0.695549291
754,746.2,3.25,0.504,0.695549291
755,746.2,3.25,0.576,3.352292825
756,746.2,3.25,0.648,3.352292825
757,746.2,3.25,0.72,3.352292825
758,746.2,3.25,0.792,3.352292825
759,746.2,3.25,0.864,3.352292825
760,746.2,3.25,0.936,3.352292825
761,746.2,3.25,1.008,3.352292825
762,746.2,3.25,1.08,3.352292825
763,746.2,3.25,1.152,3.352292825
764,746.2,3.25,1.224,3.352292825
765,746.2,3.25,1.296,3.352292825
766,746.2,3.25,1.368,3.352292825
767,746.2,3.25,1.44,3.352292825
768,746.2,3.5,0,6.887156007
769,746.2,3.5,0.072,2.836903934
770,746.2,3.5,0.144,0
771,746.2,3.5,0.216,0
772,746.2,3.5,0.288,0
773,746.2,3.5,0.36,4.696822231
774,746.2,3.5,0.432,0.695549291
775,746.2,3.5,0.504,0.695549291
776,746.2,3.5,0.576,3.352292825
777,746.2,3.5,0.648,3.352292825
778,746.2,3.5,0.72,3.352292825
779,746.2,3.5,0.792,3.352292825
780,746.2,3.5,0.864,3.352292825
781,746.2,3.5,0.936,3.352292825
782,746.2,3.5,1.008,3.352292825
783,746.2,3.5,1.08,3.352292825
784,746.2,3.5,1.152,3.352292825
785,746.2,3.5,1.224,3.352292825
786,746.2,3.5,1.296,3.352292825
787,746.2,3.5,1.368,3.352292825
788,746.2,3.5,1.44,3.352292825
789,746.2,3.75,0,6.887156007
790,746.2,3.75,0.072,2.836903934
791,746.2,3.75,0.144,0
792,746.2,3.75,0.216,0
793,746.2,3.75,0.288,0
794,746.2,3.75,0.36,4.696822231
795,746.2,3.75,0.432,0.695549291
796,746.2,3.75,0.504,0.695549291
797,746.2,3.75,0.576,3.352292825
798,746.2,3.75,0.648,3.352292825
799,746.2,3.75,0.72,3.352292825
800,746.2,3.75,0.792,3.352292825
801,746.2,3.75,0.864,3.352292825
802,746.2,3.75,0.936,3.352292825
803,746.2,3.75,1.008,3.352292825
804,746.2,3.75,1.08,3.352292825
805,746.2,3.75,1.152,3.352292825
806,746.2,3.75,1.224,3.352292825
807,746.2,3.75,1.296,3.352292825
808,746.2,3.75,1.368,3.352292825
809,746.2,3.75,1.44,3.352292825
810,746.2,4,0,5.726450934
811,746.2,4,0.072,2.060366919
812,746.2,4,0.144,0
813,746.2,4,0.216,0
814,746.2,4,0.288,0
815,746.2,4,0.36,3.077133259
816,746.2,4,0.432,0
817,746.2,4,0.504,0
818,746.2,4,0.576,1.500681153
819,746.2,4,0.648,1.500681153
820,746.2,4,0.72,1.500681153
821,746.2,4,0.792,1.500681153
822,746.2,4,0.864,1.500681153
823,746.2,4,0.936,1.500681153
824,746.2,4,1.008,1.500681153
825,746.2,4,1.08,1.500681153
826,746.2,4,1.152,1.500681153
827,746.2,4,1.224,1.500681153
828,746.2,4,1.296,1.500681153
829,746.2,4,1.368,1.500681153
830,746.2,4,1.44,1.500681153
831,746.2,4.25,0,5.726450934
832,746.2,4.25,0.072,2.060366919
833,746.2,4.25,0.144,0
834,746.2,4.25,0.216,0
835,746.2,4.25,0.288,0
836,746.2,4.25,0.36,3.077133259
837,746.2,4.25,0.432,0
838,746.2,4.25,0.504,0
839,746.2,4.25,0.576,1.500681153
840,746.2,4.25,0.648,1.500681153
841,746.2,4.25,0.72,1.500681153
842,746.2,4.25,0.792,1.500681153
843,746.2,4.25,0.864,1.500681153
844,746.2,4.25,0.936,1.500681153
845,746.2,4.25,1.008,1.500681153
846,746.2,4.25,1.08,1.500681153
847,746.2,4.25,1.152,1.500681153
848,746.2,4.25,1.224,1.500681153
849,746.2,4.25,1.296,1.500681153
850,746.2,4.25,1.368,1.500681153
851,746.2,4.25,1.44,1.500681153
852,746.2,4.5,0,5.726450934
853,746.2,4.5,0.072,2.060366919
854,746.2,4.5,0.144,0
855,746.2,4.5,0.216,0
856,746.2,4.5,0.288,0
857,746.2,4.5,0.36,3.077133259
858,746.2,4.5,0.432,0
859,746.2,4.5,0.504,0
860,746.2,4.5,0.576,1.500681153
861,746.2,4.5,0.648,1.500681153
862,746.2,4.5,0.72,1.500681153
863,746.2,4.5,0.792,1.500681153
864,746.2,4.5,0.864,1.500681153
865,746.2,4.5,0.936,1.500681153
866,746.2,4.5,1.008,1.500681153
867,746.2,4.5,1.08,1.500681153
868,746.2,4.5,1.152,1.500681153
869,746.2,4.5,1.224,1.500681153
870,746.2,4.5,1.296,1.500681153
871,746.2,4.5,1.368,1.500681153
872,746.2,4.5,1.44,1.500681153
873,746.2,4.75,0,5.726450934
874,746.2,4.75,0.072,2.060366919
875,746.2,4.75,0.144,0
876,746.2,4.75,0.216,0
877,746.2,4.75,0.288,0
878,746.2,4.75,0.36,3.077133259
879,746.2,4.75,0.432,0
880,746.2,4.75,0.504,0
881,746.2,4.75,0.576,1.500681153
882,746.2,4.75,0.648,1.500681153
883,746.2,4.75,0.72,1.500681153
884,746.2,4.75,0.792,1.500681153
885,746.2,4.75,0.864,1.500681153
886,746.2,4.75,0.936,1.500681153
887,746.2,4.75,1.008,1.500681153
888,746.2,4.75,1.08,1.500681153
889,746.2,4.75,1.152,1.500681153
890,746.2,4.75,1.224,1.500681153
891,746.2,4.75,1.296,1.500681153
892,746.2,4.75,1.368,1.500681153
893,746.2,4.75,1.44,1.500681153
894,746.2,5,0,5.063559949
895,746.2,5,0.072,1.397475291
896,746.2,5,0.144,0
897,746.2,5,0.216,0
898,746.2,5,0.288,0
899,746.2,5,0.36,2.394502368
900,746.2,5,0.432,0
901,746.2,5,0.504,0
902,746.2,5,0.576,0.81804925
903,746.2,5,0.648,0.81804925
904,746.2,5,0.72,0.81804925
905,746.2,5,0.792,0.81804925
906,746.2,5,0.864,0.81804925
907,746.2,5,0.936,0.81804925
908,746.2,5,1.008,0.81804925
909,746.2,5,1.08,0.81804925
910,746.2,5,1.152,0.81804925
911,746.2,5,1.224,0.81804925
912,746.2,5,1.296,0.81804925
913,746.2,5,1.368,0.81804925
914,746.2,5,1.44,0.81804925
915,746.2,5.25,0,5.063559949
