,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
714,746.2,3.0000000000000004,1.296,3.352292825,2,"['Temperature', 'Contact time']"
715,746.2,3.0000000000000004,1.368,3.352292825,2,"['Temperature', 'Contact time']"
716,746.2,3.0000000000000004,1.44,3.352292825,2,"['Temperature', 'Contact time']"
726,746.2,3.25,0.648,3.352292825,2,"['Temperature', 'Contact time']"
727,746.2,3.25,0.72,3.352292825,2,"['Temperature', 'Contact time']"
728,746.2,3.25,0.792,3.352292825,2,"['Temperature', 'Contact time']"
729,746.2,3.25,0.864,3.352292825,2,"['Temperature', 'Contact time']"
730,746.2,3.25,0.936,3.352292825,2,"['Temperature', 'Contact time']"
731,746.2,3.25,1.008,3.352292825,2,"['Temperature', 'Contact time']"
732,746.2,3.25,1.08,3.352292825,2,"['Temperature', 'Contact time']"
733,746.2,3.25,1.152,3.352292825,2,"['Temperature', 'Contact time']"
734,746.2,3.25,1.224,3.352292825,2,"['Temperature', 'Contact time']"
735,746.2,3.25,1.296,3.352292825,2,"['Temperature', 'Contact time']"
736,746.2,3.25,1.368,3.352292825,2,"['Temperature', 'Contact time']"
737,746.2,3.25,1.44,3.352292825,2,"['Temperature', 'Contact time']"
747,746.2,3.5,0.648,3.352292825,2,"['Temperature', 'Contact time']"
748,746.2,3.5,0.72,3.352292825,2,"['Temperature', 'Contact time']"
749,746.2,3.5,0.792,3.352292825,2,"['Temperature', 'Contact time']"
750,746.2,3.5,0.864,3.352292825,2,"['Temperature', 'Contact time']"
751,746.2,3.5,0.936,3.352292825,2,"['Temperature', 'Contact time']"
752,746.2,3.5,1.008,3.352292825,2,"['Temperature', 'Contact time']"
753,746.2,3.5,1.08,3.352292825,2,"['Temperature', 'Contact time']"
754,746.2,3.5,1.152,3.352292825,2,"['Temperature', 'Contact time']"
755,746.2,3.5,1.224,3.352292825,2,"['Temperature', 'Contact time']"
756,746.2,3.5,1.296,3.352292825,2,"['Temperature', 'Contact time']"
757,746.2,3.5,1.368,3.352292825,2,"['Temperature', 'Contact time']"
758,746.2,3.5,1.44,3.352292825,2,"['Temperature', 'Contact time']"
768,746.2,3.75,0.648,3.352292825,2,"['Temperature', 'Contact time']"
769,746.2,3.75,0.72,3.352292825,2,"['Temperature', 'Contact time']"
770,746.2,3.75,0.792,3.352292825,2,"['Temperature', 'Contact time']"
771,746.2,3.75,0.864,3.352292825,2,"['Temperature', 'Contact time']"
772,746.2,3.75,0.936,3.352292825,2,"['Temperature', 'Contact time']"
773,746.2,3.75,1.008,3.352292825,2,"['Temperature', 'Contact time']"
774,746.2,3.75,1.08,3.352292825,2,"['Temperature', 'Contact time']"
775,746.2,3.75,1.152,3.352292825,2,"['Temperature', 'Contact time']"
776,746.2,3.75,1.224,3.352292825,2,"['Temperature', 'Contact time']"
777,746.2,3.75,1.296,3.352292825,2,"['Temperature', 'Contact time']"
778,746.2,3.75,1.368,3.352292825,2,"['Temperature', 'Contact time']"
779,746.2,3.75,1.44,3.352292825,2,"['Temperature', 'Contact time']"
789,746.2,4.0,0.648,1.500681153,2,"['Temperature', 'Contact time']"
790,746.2,4.0,0.72,1.500681153,2,"['Temperature', 'Contact time']"
791,746.2,4.0,0.792,1.500681153,2,"['Temperature', 'Contact time']"
792,746.2,4.0,0.864,1.500681153,2,"['Temperature', 'Contact time']"
793,746.2,4.0,0.936,1.500681153,2,"['Temperature', 'Contact time']"
794,746.2,4.0,1.008,1.500681153,2,"['Temperature', 'Contact time']"
795,746.2,4.0,1.08,1.500681153,2,"['Temperature', 'Contact time']"
796,746.2,4.0,1.152,1.500681153,2,"['Temperature', 'Contact time']"
797,746.2,4.0,1.224,1.500681153,2,"['Temperature', 'Contact time']"
798,746.2,4.0,1.296,1.500681153,2,"['Temperature', 'Contact time']"
799,746.2,4.0,1.368,1.500681153,2,"['Temperature', 'Contact time']"
800,746.2,4.0,1.44,1.500681153,2,"['Temperature', 'Contact time']"
810,746.2,4.25,0.648,1.500681153,2,"['Temperature', 'Contact time']"
811,746.2,4.25,0.72,1.500681153,2,"['Temperature', 'Contact time']"
812,746.2,4.25,0.792,1.500681153,2,"['Temperature', 'Contact time']"
813,746.2,4.25,0.864,1.500681153,2,"['Temperature', 'Contact time']"
814,746.2,4.25,0.936,1.500681153,2,"['Temperature', 'Contact time']"
815,746.2,4.25,1.008,1.500681153,2,"['Temperature', 'Contact time']"
816,746.2,4.25,1.08,1.500681153,2,"['Temperature', 'Contact time']"
817,746.2,4.25,1.152,1.500681153,2,"['Temperature', 'Contact time']"
818,746.2,4.25,1.224,1.500681153,2,"['Temperature', 'Contact time']"
819,746.2,4.25,1.296,1.500681153,2,"['Temperature', 'Contact time']"
820,746.2,4.25,1.368,1.500681153,2,"['Temperature', 'Contact time']"
821,746.2,4.25,1.44,1.500681153,2,"['Temperature', 'Contact time']"
831,746.2,4.499999999999999,0.648,1.500681153,2,"['Temperature', 'Contact time']"
832,746.2,4.499999999999999,0.72,1.500681153,2,"['Temperature', 'Contact time']"
833,746.2,4.499999999999999,0.792,1.500681153,2,"['Temperature', 'Contact time']"
834,746.2,4.499999999999999,0.864,1.500681153,2,"['Temperature', 'Contact time']"
835,746.2,4.499999999999999,0.936,1.500681153,2,"['Temperature', 'Contact time']"
836,746.2,4.499999999999999,1.008,1.500681153,2,"['Temperature', 'Contact time']"
837,746.2,4.499999999999999,1.08,1.500681153,2,"['Temperature', 'Contact time']"
838,746.2,4.499999999999999,1.152,1.500681153,2,"['Temperature', 'Contact time']"
839,746.2,4.499999999999999,1.224,1.500681153,2,"['Temperature', 'Contact time']"
840,746.2,4.499999999999999,1.296,1.500681153,2,"['Temperature', 'Contact time']"
841,746.2,4.499999999999999,1.368,1.500681153,2,"['Temperature', 'Contact time']"
842,746.2,4.499999999999999,1.44,1.500681153,2,"['Temperature', 'Contact time']"
852,746.2,4.749999999999999,0.648,1.500681153,2,"['Temperature', 'Contact time']"
853,746.2,4.749999999999999,0.72,1.500681153,2,"['Temperature', 'Contact time']"
854,746.2,4.749999999999999,0.792,1.500681153,2,"['Temperature', 'Contact time']"
855,746.2,4.749999999999999,0.864,1.500681153,2,"['Temperature', 'Contact time']"
856,746.2,4.749999999999999,0.936,1.500681153,2,"['Temperature', 'Contact time']"
857,746.2,4.749999999999999,1.008,1.500681153,2,"['Temperature', 'Contact time']"
858,746.2,4.749999999999999,1.08,1.500681153,2,"['Temperature', 'Contact time']"
859,746.2,4.749999999999999,1.152,1.500681153,2,"['Temperature', 'Contact time']"
860,746.2,4.749999999999999,1.224,1.500681153,2,"['Temperature', 'Contact time']"
861,746.2,4.749999999999999,1.296,1.500681153,2,"['Temperature', 'Contact time']"
862,746.2,4.749999999999999,1.368,1.500681153,2,"['Temperature', 'Contact time']"
863,746.2,4.749999999999999,1.44,1.500681153,2,"['Temperature', 'Contact time']"
873,746.2,5.0,0.648,0.81804925,2,"['Temperature', 'Contact time']"
874,746.2,5.0,0.72,0.81804925,2,"['Temperature', 'Contact time']"
875,746.2,5.0,0.792,0.81804925,2,"['Temperature', 'Contact time']"
876,746.2,5.0,0.864,0.81804925,2,"['Temperature', 'Contact time']"
877,746.2,5.0,0.936,0.81804925,2,"['Temperature', 'Contact time']"
878,746.2,5.0,1.008,0.81804925,2,"['Temperature', 'Contact time']"
879,746.2,5.0,1.08,0.81804925,2,"['Temperature', 'Contact time']"
880,746.2,5.0,1.152,0.81804925,2,"['Temperature', 'Contact time']"
881,746.2,5.0,1.224,0.81804925,2,"['Temperature', 'Contact time']"
882,746.2,5.0,1.296,0.81804925,2,"['Temperature', 'Contact time']"
883,746.2,5.0,1.368,0.81804925,2,"['Temperature', 'Contact time']"
884,746.2,5.0,1.44,0.81804925,2,"['Temperature', 'Contact time']"
894,746.2,5.25,0.648,0.81804925,2,"['Temperature', 'Contact time']"
895,746.2,5.25,0.72,0.81804925,2,"['Temperature', 'Contact time']"
896,746.2,5.25,0.792,0.81804925,2,"['Temperature', 'Contact time']"
897,746.2,5.25,0.864,0.81804925,2,"['Temperature', 'Contact time']"
898,746.2,5.25,0.936,0.81804925,2,"['Temperature', 'Contact time']"
899,746.2,5.25,1.008,0.81804925,2,"['Temperature', 'Contact time']"
900,746.2,5.25,1.08,0.81804925,2,"['Temperature', 'Contact time']"
901,746.2,5.25,1.152,0.81804925,2,"['Temperature', 'Contact time']"
902,746.2,5.25,1.224,0.81804925,2,"['Temperature', 'Contact time']"
903,746.2,5.25,1.296,0.81804925,2,"['Temperature', 'Contact time']"
904,746.2,5.25,1.368,0.81804925,2,"['Temperature', 'Contact time']"
905,746.2,5.25,1.44,0.81804925,2,"['Temperature', 'Contact time']"
915,746.2,5.5,0.648,0.81804925,2,"['Temperature', 'Contact time']"
916,746.2,5.5,0.72,0.81804925,2,"['Temperature', 'Contact time']"
917,746.2,5.5,0.792,0.81804925,2,"['Temperature', 'Contact time']"
918,746.2,5.5,0.864,0.81804925,2,"['Temperature', 'Contact time']"
919,746.2,5.5,0.936,0.81804925,2,"['Temperature', 'Contact time']"
920,746.2,5.5,1.008,0.81804925,2,"['Temperature', 'Contact time']"
921,746.2,5.5,1.08,0.81804925,2,"['Temperature', 'Contact time']"
922,746.2,5.5,1.152,0.81804925,2,"['Temperature', 'Contact time']"
923,746.2,5.5,1.224,0.81804925,2,"['Temperature', 'Contact time']"
924,746.2,5.5,1.296,0.81804925,2,"['Temperature', 'Contact time']"
925,746.2,5.5,1.368,0.81804925,2,"['Temperature', 'Contact time']"
926,746.2,5.5,1.44,0.81804925,2,"['Temperature', 'Contact time']"
936,746.2,5.75,0.648,0.81804925,2,"['Temperature', 'Contact time']"
937,746.2,5.75,0.72,0.81804925,2,"['Temperature', 'Contact time']"
938,746.2,5.75,0.792,0.81804925,2,"['Temperature', 'Contact time']"
939,746.2,5.75,0.864,0.81804925,2,"['Temperature', 'Contact time']"
940,746.2,5.75,0.936,0.81804925,2,"['Temperature', 'Contact time']"
941,746.2,5.75,1.008,0.81804925,2,"['Temperature', 'Contact time']"
942,746.2,5.75,1.08,0.81804925,2,"['Temperature', 'Contact time']"
943,746.2,5.75,1.152,0.81804925,2,"['Temperature', 'Contact time']"
944,746.2,5.75,1.224,0.81804925,2,"['Temperature', 'Contact time']"
945,746.2,5.75,1.296,0.81804925,2,"['Temperature', 'Contact time']"
946,746.2,5.75,1.368,0.81804925,2,"['Temperature', 'Contact time']"
947,746.2,5.75,1.44,0.81804925,2,"['Temperature', 'Contact time']"
957,746.2,6.000000000000001,0.648,0.81804925,2,"['Temperature', 'Contact time']"
958,746.2,6.000000000000001,0.72,0.81804925,2,"['Temperature', 'Contact time']"
959,746.2,6.000000000000001,0.792,0.81804925,2,"['Temperature', 'Contact time']"
960,746.2,6.000000000000001,0.864,0.81804925,2,"['Temperature', 'Contact time']"
961,746.2,6.000000000000001,0.936,0.81804925,2,"['Temperature', 'Contact time']"
962,746.2,6.000000000000001,1.008,0.81804925,2,"['Temperature', 'Contact time']"
963,746.2,6.000000000000001,1.08,0.81804925,2,"['Temperature', 'Contact time']"
964,746.2,6.000000000000001,1.152,0.81804925,2,"['Temperature', 'Contact time']"
965,746.2,6.000000000000001,1.224,0.81804925,2,"['Temperature', 'Contact time']"
966,746.2,6.000000000000001,1.296,0.81804925,2,"['Temperature', 'Contact time']"
967,746.2,6.000000000000001,1.368,0.81804925,2,"['Temperature', 'Contact time']"
968,746.2,6.000000000000001,1.44,0.81804925,2,"['Temperature', 'Contact time']"
969,769.4,1.0,0.0,9.551309758,2,"['Temperature', 'pCH4_per_pO2']"
970,769.4,1.0,0.072,6.994392112,2,"['Temperature', 'pCH4_per_pO2']"
971,769.4,1.0,0.144,3.243188454,2,"['Temperature', 'pCH4_per_pO2']"
972,769.4,1.0,0.216,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
973,769.4,1.0,0.288,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
974,769.4,1.0,0.36,9.589847711,2,"['Temperature', 'pCH4_per_pO2']"
975,769.4,1.0,0.432,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
976,769.4,1.0,0.504,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
977,769.4,1.0,0.576,9.933110279,2,"['Temperature', 'pCH4_per_pO2']"
990,769.4,1.25,0.0,9.551309758,2,"['Temperature', 'pCH4_per_pO2']"
991,769.4,1.25,0.072,6.994392112,2,"['Temperature', 'pCH4_per_pO2']"
992,769.4,1.25,0.144,3.243188454,2,"['Temperature', 'pCH4_per_pO2']"
993,769.4,1.25,0.216,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
994,769.4,1.25,0.288,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
995,769.4,1.25,0.36,9.589847711,2,"['Temperature', 'pCH4_per_pO2']"
996,769.4,1.25,0.432,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
997,769.4,1.25,0.504,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
998,769.4,1.25,0.576,9.933110279,2,"['Temperature', 'pCH4_per_pO2']"
1020,769.4,1.5000000000000002,0.648,9.933110279,2,"['Temperature', 'Contact time']"
1021,769.4,1.5000000000000002,0.72,9.933110279,2,"['Temperature', 'Contact time']"
1022,769.4,1.5000000000000002,0.792,9.933110279,2,"['Temperature', 'Contact time']"
1023,769.4,1.5000000000000002,0.864,9.933110279,2,"['Temperature', 'Contact time']"
1024,769.4,1.5000000000000002,0.936,9.933110279,2,"['Temperature', 'Contact time']"
1025,769.4,1.5000000000000002,1.008,9.933110279,2,"['Temperature', 'Contact time']"
1026,769.4,1.5000000000000002,1.08,9.933110279,2,"['Temperature', 'Contact time']"
1027,769.4,1.5000000000000002,1.152,9.933110279,2,"['Temperature', 'Contact time']"
1028,769.4,1.5000000000000002,1.224,9.933110279,2,"['Temperature', 'Contact time']"
1029,769.4,1.5000000000000002,1.296,9.933110279,2,"['Temperature', 'Contact time']"
1030,769.4,1.5000000000000002,1.368,9.933110279,2,"['Temperature', 'Contact time']"
1031,769.4,1.5000000000000002,1.44,9.933110279,2,"['Temperature', 'Contact time']"
1041,769.4,1.75,0.648,9.933110279,2,"['Temperature', 'Contact time']"
1042,769.4,1.75,0.72,9.933110279,2,"['Temperature', 'Contact time']"
1043,769.4,1.75,0.792,9.933110279,2,"['Temperature', 'Contact time']"
1044,769.4,1.75,0.864,9.933110279,2,"['Temperature', 'Contact time']"
1045,769.4,1.75,0.936,9.933110279,2,"['Temperature', 'Contact time']"
1046,769.4,1.75,1.008,9.933110279,2,"['Temperature', 'Contact time']"
1047,769.4,1.75,1.08,9.933110279,2,"['Temperature', 'Contact time']"
1048,769.4,1.75,1.152,9.933110279,2,"['Temperature', 'Contact time']"
1049,769.4,1.75,1.224,9.933110279,2,"['Temperature', 'Contact time']"
1050,769.4,1.75,1.296,9.933110279,2,"['Temperature', 'Contact time']"
1051,769.4,1.75,1.368,9.933110279,2,"['Temperature', 'Contact time']"
1052,769.4,1.75,1.44,9.933110279,2,"['Temperature', 'Contact time']"
1062,769.4,2.0,0.648,8.206915799,2,"['Temperature', 'Contact time']"
1063,769.4,2.0,0.72,8.206915799,2,"['Temperature', 'Contact time']"
1064,769.4,2.0,0.792,8.206915799,2,"['Temperature', 'Contact time']"
1065,769.4,2.0,0.864,8.206915799,2,"['Temperature', 'Contact time']"
1066,769.4,2.0,0.936,8.206915799,2,"['Temperature', 'Contact time']"
1067,769.4,2.0,1.008,8.206915799,2,"['Temperature', 'Contact time']"
1068,769.4,2.0,1.08,8.206915799,2,"['Temperature', 'Contact time']"
1069,769.4,2.0,1.152,8.206915799,2,"['Temperature', 'Contact time']"
1070,769.4,2.0,1.224,8.206915799,2,"['Temperature', 'Contact time']"
1071,769.4,2.0,1.296,8.206915799,2,"['Temperature', 'Contact time']"
1072,769.4,2.0,1.368,8.206915799,2,"['Temperature', 'Contact time']"
1073,769.4,2.0,1.44,8.206915799,2,"['Temperature', 'Contact time']"
1083,769.4,2.25,0.648,4.701343831,2,"['Temperature', 'Contact time']"
1084,769.4,2.25,0.72,4.701343831,2,"['Temperature', 'Contact time']"
1085,769.4,2.25,0.792,4.701343831,2,"['Temperature', 'Contact time']"
1086,769.4,2.25,0.864,4.701343831,2,"['Temperature', 'Contact time']"
1087,769.4,2.25,0.936,4.701343831,2,"['Temperature', 'Contact time']"
1088,769.4,2.25,1.008,4.701343831,2,"['Temperature', 'Contact time']"
1089,769.4,2.25,1.08,4.701343831,2,"['Temperature', 'Contact time']"
1090,769.4,2.25,1.152,4.701343831,2,"['Temperature', 'Contact time']"
1091,769.4,2.25,1.224,4.701343831,2,"['Temperature', 'Contact time']"
1092,769.4,2.25,1.296,4.701343831,2,"['Temperature', 'Contact time']"
1093,769.4,2.25,1.368,4.701343831,2,"['Temperature', 'Contact time']"
1094,769.4,2.25,1.44,4.701343831,2,"['Temperature', 'Contact time']"
1104,769.4,2.5,0.648,4.682910717,2,"['Temperature', 'Contact time']"
1105,769.4,2.5,0.72,4.682910717,2,"['Temperature', 'Contact time']"
1106,769.4,2.5,0.792,4.682910717,2,"['Temperature', 'Contact time']"
1107,769.4,2.5,0.864,4.682910717,2,"['Temperature', 'Contact time']"
1108,769.4,2.5,0.936,4.682910717,2,"['Temperature', 'Contact time']"
1109,769.4,2.5,1.008,4.682910717,2,"['Temperature', 'Contact time']"
1110,769.4,2.5,1.08,4.682910717,2,"['Temperature', 'Contact time']"
1111,769.4,2.5,1.152,4.682910717,2,"['Temperature', 'Contact time']"
1112,769.4,2.5,1.224,4.682910717,2,"['Temperature', 'Contact time']"
1113,769.4,2.5,1.296,4.682910717,2,"['Temperature', 'Contact time']"
1114,769.4,2.5,1.368,4.682910717,2,"['Temperature', 'Contact time']"
1115,769.4,2.5,1.44,4.682910717,2,"['Temperature', 'Contact time']"
1125,769.4,2.75,0.648,4.550441612,2,"['Temperature', 'Contact time']"
1126,769.4,2.75,0.72,4.550441612,2,"['Temperature', 'Contact time']"
1127,769.4,2.75,0.792,4.550441612,2,"['Temperature', 'Contact time']"
1128,769.4,2.75,0.864,4.550441612,2,"['Temperature', 'Contact time']"
1129,769.4,2.75,0.936,4.550441612,2,"['Temperature', 'Contact time']"
1130,769.4,2.75,1.008,4.550441612,2,"['Temperature', 'Contact time']"
1131,769.4,2.75,1.08,4.550441612,2,"['Temperature', 'Contact time']"
1132,769.4,2.75,1.152,4.550441612,2,"['Temperature', 'Contact time']"
1133,769.4,2.75,1.224,4.550441612,2,"['Temperature', 'Contact time']"
1134,769.4,2.75,1.296,4.550441612,2,"['Temperature', 'Contact time']"
1135,769.4,2.75,1.368,4.550441612,2,"['Temperature', 'Contact time']"
1136,769.4,2.75,1.44,4.550441612,2,"['Temperature', 'Contact time']"
1146,769.4,3.0000000000000004,0.648,3.352292825,2,"['Temperature', 'Contact time']"
1147,769.4,3.0000000000000004,0.72,3.352292825,2,"['Temperature', 'Contact time']"
1148,769.4,3.0000000000000004,0.792,3.352292825,2,"['Temperature', 'Contact time']"
1149,769.4,3.0000000000000004,0.864,3.352292825,2,"['Temperature', 'Contact time']"
1150,769.4,3.0000000000000004,0.936,3.352292825,2,"['Temperature', 'Contact time']"
1151,769.4,3.0000000000000004,1.008,3.352292825,2,"['Temperature', 'Contact time']"
1152,769.4,3.0000000000000004,1.08,3.352292825,2,"['Temperature', 'Contact time']"
1153,769.4,3.0000000000000004,1.152,3.352292825,2,"['Temperature', 'Contact time']"
1154,769.4,3.0000000000000004,1.224,3.352292825,2,"['Temperature', 'Contact time']"
1155,769.4,3.0000000000000004,1.296,3.352292825,2,"['Temperature', 'Contact time']"
1156,769.4,3.0000000000000004,1.368,3.352292825,2,"['Temperature', 'Contact time']"
1157,769.4,3.0000000000000004,1.44,3.352292825,2,"['Temperature', 'Contact time']"
1167,769.4,3.25,0.648,3.352292825,2,"['Temperature', 'Contact time']"
1168,769.4,3.25,0.72,3.352292825,2,"['Temperature', 'Contact time']"
1169,769.4,3.25,0.792,3.352292825,2,"['Temperature', 'Contact time']"
1170,769.4,3.25,0.864,3.352292825,2,"['Temperature', 'Contact time']"
1171,769.4,3.25,0.936,3.352292825,2,"['Temperature', 'Contact time']"
1172,769.4,3.25,1.008,3.352292825,2,"['Temperature', 'Contact time']"
1173,769.4,3.25,1.08,3.352292825,2,"['Temperature', 'Contact time']"
1174,769.4,3.25,1.152,3.352292825,2,"['Temperature', 'Contact time']"
1175,769.4,3.25,1.224,3.352292825,2,"['Temperature', 'Contact time']"
1176,769.4,3.25,1.296,3.352292825,2,"['Temperature', 'Contact time']"
1177,769.4,3.25,1.368,3.352292825,2,"['Temperature', 'Contact time']"
1178,769.4,3.25,1.44,3.352292825,2,"['Temperature', 'Contact time']"
1188,769.4,3.5,0.648,3.352292825,2,"['Temperature', 'Contact time']"
1189,769.4,3.5,0.72,3.352292825,2,"['Temperature', 'Contact time']"
1190,769.4,3.5,0.792,3.352292825,2,"['Temperature', 'Contact time']"
1191,769.4,3.5,0.864,3.352292825,2,"['Temperature', 'Contact time']"
1192,769.4,3.5,0.936,3.352292825,2,"['Temperature', 'Contact time']"
1193,769.4,3.5,1.008,3.352292825,2,"['Temperature', 'Contact time']"
1194,769.4,3.5,1.08,3.352292825,2,"['Temperature', 'Contact time']"
1195,769.4,3.5,1.152,3.352292825,2,"['Temperature', 'Contact time']"
1196,769.4,3.5,1.224,3.352292825,2,"['Temperature', 'Contact time']"
1197,769.4,3.5,1.296,3.352292825,2,"['Temperature', 'Contact time']"
1198,769.4,3.5,1.368,3.352292825,2,"['Temperature', 'Contact time']"
1199,769.4,3.5,1.44,3.352292825,2,"['Temperature', 'Contact time']"
1209,769.4,3.75,0.648,3.352292825,2,"['Temperature', 'Contact time']"
1210,769.4,3.75,0.72,3.352292825,2,"['Temperature', 'Contact time']"
1211,769.4,3.75,0.792,3.352292825,2,"['Temperature', 'Contact time']"
1212,769.4,3.75,0.864,3.352292825,2,"['Temperature', 'Contact time']"
1213,769.4,3.75,0.936,3.352292825,2,"['Temperature', 'Contact time']"
1214,769.4,3.75,1.008,3.352292825,2,"['Temperature', 'Contact time']"
1215,769.4,3.75,1.08,3.352292825,2,"['Temperature', 'Contact time']"
