Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
3478,-3.0116805920471235,-0.7048595433585552,-0.42334525084816704,0.5425410039315359,0.9538878051417132,0.7384808760575757,[1.06102648],[12.69137196],301,13,5.663133450210375,0.0,1.0,0.8866708071183647,0.0913688200651436
3479,-3.0116805920471235,-0.7048595433585552,0.05652104862070149,0.5425342166963527,0.9538948814446315,0.7384872308302177,[1.06105127],[12.69147019],301,13,5.663133450210375,0.0,1.0,0.8866708071183647,0.0913688200651436
3480,-3.0116805920471235,-0.7048595433585552,0.5363873480895702,0.542762739951228,0.9536993654175577,0.7380366246982895,[1.02275362],[12.68504338],301,13,5.663133450210375,0.0,1.0,0.8866708071183647,0.0913688200651436
3481,-3.0116805920471235,-0.7048595433585552,1.016253647558439,0.5424787690133912,0.9539526886733964,0.7384405198912234,[1.02674951],[12.68752532],301,13,5.663133450210375,0.0,1.0,0.8866708071183647,0.0913688200651436
3482,-3.0116805920471235,-0.7048595433585552,1.4961199470273077,0.5413492383778176,0.9551295242906086,0.7401725692255855,[1.02694311],[12.68220572],301,13,5.663133450210375,0.0,1.0,0.8866708071183647,0.0913688200651436
3483,-3.0116805920471235,-0.7048595433585552,1.975986246496176,0.5645236344898406,0.9307088340916838,0.7160924163651354,[1.62695112],[12.54393582],945,20,4.501236359525658,0.002876361746984,0.9864196495510134,0.761427232828123,0.0715530124397135
3484,-3.0116805920471235,-0.7048595433585552,2.455852545965045,0.5969866116961517,0.8953467845530332,0.6790471822694187,[3.2405385],[11.61653225],973,1,1.0,0.0,1.0,1.0,0.1
3485,-3.0116805920471235,-0.7048595433585552,2.935718845433913,0.5969866116961517,0.8953467845530332,0.6790471822694187,[3.2405385],[11.61653225],973,1,1.0,0.0,1.0,1.0,0.1
3486,-3.0116805920471235,-0.7048595433585552,3.4155851449027828,0.5969866116961517,0.8953467845530332,0.6790471822694187,[3.2405385],[11.61653225],973,1,1.0,0.0,1.0,1.0,0.1
3487,-3.0116805920471235,-0.7048595433585552,3.89545144437165,0.5969866116961517,0.8953467845530332,0.6790471822694187,[3.2405385],[11.61653225],973,1,1.0,0.0,1.0,1.0,0.1
3488,-3.0116805920471235,-0.7048595433585552,4.37531774384052,0.5969866116961517,0.8953467845530332,0.6790471822694187,[3.2405385],[11.61653225],973,1,1.0,0.0,1.0,1.0,0.1
3489,-3.0116805920471235,-0.7048595433585552,4.8551840433093885,0.5969866116961517,0.8953467845530332,0.6790471822694187,[3.2405385],[11.61653225],973,1,1.0,0.0,1.0,1.0,0.1
