Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
1259,-5.505076207324145,-1.0836928484209705,2.935718845433913,0.563798624745625,0.9314839227521964,0.7215707277214085,[2.5004405],[12.72064356],962,15,3.982878197701691,0.0,1.0,0.5,0.1
1260,-5.505076207324145,-1.0836928484209705,3.4155851449027828,0.5484163254787064,0.947765650650707,0.7305168095255502,[1.42811575],[12.61178545],991,6,5.830872768054454,0.0,0.8169853228438403,1.0,0.0881785681087496
1261,-5.505076207324145,-1.0836928484209705,3.89545144437165,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1262,-5.505076207324145,-1.0836928484209705,4.37531774384052,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1263,-5.505076207324145,-1.0836928484209705,4.8551840433093885,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1264,-5.505076207324145,-1.0836928484209705,5.335050342778257,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1265,-5.505076207324145,-1.0836928484209705,5.814916642247125,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1266,-5.505076207324145,-1.0836928484209705,6.294782941715995,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1267,-5.505076207324145,-1.0836928484209705,6.774649241184863,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1268,-5.505076207324145,-1.0836928484209705,7.254515540653732,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1269,-5.505076207324145,-1.0836928484209705,7.7343818401226,0.5539439023660648,0.9419472629334049,0.73293830142088,[2.89194956],[12.62870841],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1270,-5.505076207324145,-0.7048595433585552,-1.862944149254773,0.5523370586308562,0.9436847344431999,0.7365119415217999,[2.65949049],[12.64795355],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1271,-5.505076207324145,-0.7048595433585552,-1.3830778497859042,0.5493793294667455,0.9467621180305561,0.7373309697732214,[2.89153089],[12.66600756],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1272,-5.505076207324145,-0.7048595433585552,-0.9032115503170357,0.5492497108987104,0.946867515534334,0.7383153758713397,[2.86845102],[12.69891648],991,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1273,-5.505076207324145,-0.7048595433585552,-0.42334525084816704,0.5468722429480943,0.9493613426352574,0.7404575743153479,[2.87521543],[12.67244439],323,2,3.723311803029332,0.0085024920775711,0.5427691359831978,0.9488479612679656,0.0924625725058291
1274,-5.505076207324145,-0.7048595433585552,0.05652104862070149,0.5632811872885579,0.9320134090359672,0.7229192407682838,[2.628971],[12.72971062],946,33,3.854890506360217,0.0,0.5,0.5,0.1
1275,-5.505076207324145,-0.7048595433585552,0.5363873480895702,0.5516726330666317,0.9443621104788492,0.7300759555401718,[1.57197466],[12.63330893],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1276,-5.505076207324145,-0.7048595433585552,1.016253647558439,0.5499632608478364,0.9461177601999856,0.7316160171500887,[1.56120481],[12.61913876],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1277,-5.505076207324145,-0.7048595433585552,1.4961199470273077,0.5489101687996564,0.947224077547727,0.7331925696897854,[1.52569856],[12.62758355],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1278,-5.505076207324145,-0.7048595433585552,1.975986246496176,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1279,-5.505076207324145,-0.7048595433585552,2.455852545965045,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1280,-5.505076207324145,-0.7048595433585552,2.935718845433913,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1281,-5.505076207324145,-0.7048595433585552,3.4155851449027828,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1282,-5.505076207324145,-0.7048595433585552,3.89545144437165,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1283,-5.505076207324145,-0.7048595433585552,4.37531774384052,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1284,-5.505076207324145,-0.7048595433585552,4.8551840433093885,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1285,-5.505076207324145,-0.7048595433585552,5.335050342778257,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1286,-5.505076207324145,-0.7048595433585552,5.814916642247125,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],946,4,3.917475488653989,0.0,0.5,1.0,0.1
1287,-5.505076207324145,-0.7048595433585552,6.294782941715995,0.5509336410163705,0.9451203386866762,0.7291772926828118,[1.54114618],[12.62707285],900,4,3.917475488653989,0.0,0.5,1.0,0.1
1288,-5.505076207324145,-0.7048595433585552,6.774649241184863,0.6808236377090401,0.796796116201084,0.5845301100873587,[3.11514273],[11.54622428],953,20,2.1635973094752328,0.0,1.0,0.5,0.1
1289,-5.505076207324145,-0.7048595433585552,7.254515540653732,0.5705885669821569,0.9242057152468051,0.7061785782497159,[2.15200224],[12.69984869],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1290,-5.505076207324145,-0.7048595433585552,7.7343818401226,0.5705885669821569,0.9242057152468051,0.7061785782497159,[2.15200224],[12.69984869],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1291,-5.505076207324145,-0.32602623829614,-1.862944149254773,0.5736572977997869,0.9209388083090263,0.7056148426562663,[2.24951067],[12.68909983],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1292,-5.505076207324145,-0.32602623829614,-1.3830778497859042,0.5675139717944062,0.9275158902885609,0.7099077079761577,[2.22274008],[12.69166426],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1293,-5.505076207324145,-0.32602623829614,-0.9032115503170357,0.5683764427167288,0.9265604963236319,0.7088224634951457,[2.0869359],[12.68980221],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1294,-5.505076207324145,-0.32602623829614,-0.42334525084816704,0.5690976735622237,0.9257860443793806,0.7079013932194248,[2.15900602],[12.70818905],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1295,-5.505076207324145,-0.32602623829614,0.05652104862070149,0.5686296050885603,0.9262887263345416,0.7085515158299036,[2.1884593],[12.68627791],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1296,-5.505076207324145,-0.32602623829614,0.5363873480895702,0.5683928342150608,0.926584972152065,0.7090746621682551,[2.21482553],[12.69352202],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1297,-5.505076207324145,-0.32602623829614,1.016253647558439,0.570110589974256,0.9246972876530629,0.7074494171475665,[2.20806112],[12.65443425],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1298,-5.505076207324145,-0.32602623829614,1.4961199470273077,0.5697192129567693,0.9251181202261826,0.708402300531224,[2.16277399],[12.68160967],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1299,-5.505076207324145,-0.32602623829614,1.975986246496176,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1300,-5.505076207324145,-0.32602623829614,2.455852545965045,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],953,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1301,-5.505076207324145,-0.32602623829614,2.935718845433913,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],946,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1302,-5.505076207324145,-0.32602623829614,3.4155851449027828,0.680159796191413,0.7976242971972326,0.5852617953538074,[3.09624376],[11.55258958],309,20,2.1635973094752328,0.0,1.0,0.5,0.1
1303,-5.505076207324145,-0.32602623829614,3.89545144437165,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1304,-5.505076207324145,-0.32602623829614,4.37531774384052,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1305,-5.505076207324145,-0.32602623829614,4.8551840433093885,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1306,-5.505076207324145,-0.32602623829614,5.335050342778257,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1307,-5.505076207324145,-0.32602623829614,5.814916642247125,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1308,-5.505076207324145,-0.32602623829614,6.294782941715995,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1309,-5.505076207324145,-0.32602623829614,6.774649241184863,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1310,-5.505076207324145,-0.32602623829614,7.254515540653732,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1311,-5.505076207324145,-0.32602623829614,7.7343818401226,0.5708322959625705,0.9239433937626079,0.7058969263220876,[2.07464399],[12.69456439],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1312,-5.505076207324145,0.05280706676627513,-1.862944149254773,0.5729167348575055,0.9217339708375479,0.7059474131080256,[2.23620691],[12.69947438],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1313,-5.505076207324145,0.05280706676627513,-1.3830778497859042,0.5691476426704021,0.9257536128499477,0.7082459645643268,[2.2350749],[12.70023207],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1314,-5.505076207324145,0.05280706676627513,-0.9032115503170357,0.5695734003005326,0.9252748579986988,0.7075746563004509,[2.10640707],[12.69310622],309,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1315,-5.505076207324145,0.05280706676627513,-0.42334525084816704,0.5681589195363459,0.9267939439606281,0.708899762588804,[2.1278285],[12.6960855],945,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1316,-5.505076207324145,0.05280706676627513,0.05652104862070149,0.5895418192962505,0.9035572361393225,0.6947741280614652,[2.66757479],[12.74091296],339,20,2.1635973094752328,0.0,1.0,0.5,0.1
1317,-5.505076207324145,0.05280706676627513,0.5363873480895702,0.5693179111458134,0.9255836313567574,0.7081690185320506,[2.21575155],[12.68484358],948,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1318,-5.505076207324145,0.05280706676627513,1.016253647558439,0.5683462932973773,0.9265928564354423,0.7087632009599473,[2.16097536],[12.68364911],303,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1319,-5.505076207324145,0.05280706676627513,1.4961199470273077,0.5671946478011378,0.9278281008748455,0.710604571914885,[2.17696943],[12.70154004],302,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1320,-5.505076207324145,0.05280706676627513,1.975986246496176,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],969,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1321,-5.505076207324145,0.05280706676627513,2.455852545965045,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],879,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1322,-5.505076207324145,0.05280706676627513,2.935718845433913,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],945,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1323,-5.505076207324145,0.05280706676627513,3.4155851449027828,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],339,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1324,-5.505076207324145,0.05280706676627513,3.89545144437165,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],948,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1325,-5.505076207324145,0.05280706676627513,4.37531774384052,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],303,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1326,-5.505076207324145,0.05280706676627513,4.8551840433093885,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],302,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1327,-5.505076207324145,0.05280706676627513,5.335050342778257,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],969,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1328,-5.505076207324145,0.05280706676627513,5.814916642247125,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],879,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1329,-5.505076207324145,0.05280706676627513,6.294782941715995,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],945,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1330,-5.505076207324145,0.05280706676627513,6.774649241184863,0.6790867562623475,0.7989527032021477,0.5860430337871667,[3.10287275],[11.57973854],339,20,2.1635973094752328,0.0,1.0,0.5,0.1
1331,-5.505076207324145,0.05280706676627513,7.254515540653732,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],948,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1332,-5.505076207324145,0.05280706676627513,7.7343818401226,0.5681547559093321,0.9268113013992363,0.7092252584097517,[2.17894449],[12.69608168],303,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1333,-5.505076207324145,0.4316403718286903,-1.862944149254773,0.5729167348575055,0.9217339708375479,0.7059474131080256,[2.23620691],[12.69947438],302,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1334,-5.505076207324145,0.4316403718286903,-1.3830778497859042,0.567972789107115,0.9270149318193793,0.7096049797446708,[2.25000658],[12.71325116],969,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1335,-5.505076207324145,0.4316403718286903,-0.9032115503170357,0.5693102119313695,0.9255576987508316,0.7078374702254454,[2.20063772],[12.69404845],879,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1336,-5.505076207324145,0.4316403718286903,-0.42334525084816704,0.568362205226008,0.9265757779127172,0.7088242055618472,[2.16117182],[12.68460993],945,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1337,-5.505076207324145,0.4316403718286903,0.05652104862070149,0.5683061512022105,0.9266359401774913,0.7087051808383141,[2.12407675],[12.69866852],339,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1338,-5.505076207324145,0.4316403718286903,0.5363873480895702,0.5681007605285041,0.9268906045128176,0.709435896030169,[2.21074762],[12.71600394],948,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1339,-5.505076207324145,0.4316403718286903,1.016253647558439,0.5691929316876487,0.9256837085225615,0.7080490683314702,[2.13853159],[12.67806487],303,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1340,-5.505076207324145,0.4316403718286903,1.4961199470273077,0.5689886667839852,0.925903136544273,0.708651588954949,[2.1079997],[12.70740084],302,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1341,-5.505076207324145,0.4316403718286903,1.975986246496176,0.568630712431398,0.9263004198949554,0.708327684532751,[2.15278711],[12.69186072],969,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1342,-5.505076207324145,0.4316403718286903,2.455852545965045,0.568630712431398,0.9263004198949554,0.708327684532751,[2.15278711],[12.69186072],879,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1343,-5.505076207324145,0.4316403718286903,2.935718845433913,0.568630712431398,0.9263004198949554,0.708327684532751,[2.15278711],[12.69186072],783,23,3.417575954193251,0.0360989872280481,0.7425666354958573,0.8639713423755446,0.0517338436665915
1344,-5.505076207324145,0.4316403718286903,3.4155851449027828,0.5643663919317806,0.9308676524952189,0.72130048778252,[2.70139017],[12.71662001],950,11,4.644479559153645,0.0,1.0,0.5,0.1
1345,-5.505076207324145,0.4316403718286903,3.89545144437165,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],341,24,4.20279257927361,0.0,0.5,0.5,0.1
1346,-5.505076207324145,0.4316403718286903,4.37531774384052,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],965,24,4.20279257927361,0.0,0.5,0.5,0.1
1347,-5.505076207324145,0.4316403718286903,4.8551840433093885,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],951,24,4.20279257927361,0.0,0.5,0.5,0.1
1348,-5.505076207324145,0.4316403718286903,5.335050342778257,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],303,24,4.20279257927361,0.0,0.5,0.5,0.1
1349,-5.505076207324145,0.4316403718286903,5.814916642247125,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],344,24,4.20279257927361,0.0,0.5,0.5,0.1
1350,-5.505076207324145,0.4316403718286903,6.294782941715995,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],939,24,4.20279257927361,0.0,0.5,0.5,0.1
1351,-5.505076207324145,0.4316403718286903,6.774649241184863,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],953,24,4.20279257927361,0.0,0.5,0.5,0.1
1352,-5.505076207324145,0.4316403718286903,7.254515540653732,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],338,24,4.20279257927361,0.0,0.5,0.5,0.1
1353,-5.505076207324145,0.4316403718286903,7.7343818401226,0.5640505555758786,0.9312050330059104,0.7220789062148018,[2.88025846],[12.69785552],338,24,4.20279257927361,0.0,0.5,0.5,0.1
1354,-5.505076207324145,0.8104736768911055,-1.862944149254773,0.5691317649415043,0.9258093351531564,0.7181034896551315,[3.08058443],[12.77539067],302,24,4.20279257927361,0.0,0.5,0.5,0.1
1355,-5.505076207324145,0.8104736768911055,-1.3830778497859042,0.5617606048016848,0.9336559874736824,0.7254451086333337,[2.88315954],[12.69708304],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1356,-5.505076207324145,0.8104736768911055,-0.9032115503170357,0.5627712421704366,0.9325573941052296,0.7237204198785203,[2.9231967],[12.70817761],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1357,-5.505076207324145,0.8104736768911055,-0.42334525084816704,0.5628677419270283,0.9324544771242064,0.7232486463404338,[2.86946859],[12.71329216],334,24,4.20279257927361,0.0,0.5,0.5,0.1
1358,-5.505076207324145,0.8104736768911055,0.05652104862070149,0.5635116079542465,0.9317675031137465,0.7220941053614692,[2.69774427],[12.7297111],972,11,4.644479559153645,0.0,1.0,0.5,0.1
1359,-5.505076207324145,0.8104736768911055,0.5363873480895702,0.561822531550088,0.9336030916864222,0.7251761721659016,[2.88755503],[12.70066123],968,24,4.20279257927361,0.0,0.5,0.5,0.1
1360,-5.505076207324145,0.8104736768911055,1.016253647558439,0.5626110400685069,0.9327282245567785,0.7240147015816761,[2.8992671],[12.70644383],902,24,4.20279257927361,0.0,0.5,0.5,0.1
1361,-5.505076207324145,0.8104736768911055,1.4961199470273077,0.5623126810053765,0.9330462944022727,0.7243526482981202,[2.90904894],[12.70856242],302,24,4.20279257927361,0.0,0.5,0.5,0.1
1362,-5.505076207324145,0.8104736768911055,1.975986246496176,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],302,24,4.20279257927361,0.0,0.5,0.5,0.1
1363,-5.505076207324145,0.8104736768911055,2.455852545965045,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1364,-5.505076207324145,0.8104736768911055,2.935718845433913,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],991,24,4.20279257927361,0.0,0.5,0.5,0.1
1365,-5.505076207324145,0.8104736768911055,3.4155851449027828,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1366,-5.505076207324145,0.8104736768911055,3.89545144437165,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],456,24,4.20279257927361,0.0,0.5,0.5,0.1
1367,-5.505076207324145,0.8104736768911055,4.37531774384052,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],303,24,4.20279257927361,0.0,0.5,0.5,0.1
1368,-5.505076207324145,0.8104736768911055,4.8551840433093885,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],309,24,4.20279257927361,0.0,0.5,0.5,0.1
1369,-5.505076207324145,0.8104736768911055,5.335050342778257,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1370,-5.505076207324145,0.8104736768911055,5.814916642247125,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1371,-5.505076207324145,0.8104736768911055,6.294782941715995,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],971,24,4.20279257927361,0.0,0.5,0.5,0.1
1372,-5.505076207324145,0.8104736768911055,6.774649241184863,0.5643684372912028,0.930865467217128,0.721298758591831,[2.70134916],[12.71663146],948,11,4.644479559153645,0.0,1.0,0.5,0.1
1373,-5.505076207324145,0.8104736768911055,7.254515540653732,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],291,24,4.20279257927361,0.0,0.5,0.5,0.1
1374,-5.505076207324145,0.8104736768911055,7.7343818401226,0.5638762495067696,0.9313911766855828,0.7222696636533819,[2.8692111],[12.6972814],323,24,4.20279257927361,0.0,0.5,0.5,0.1
1375,-5.505076207324145,1.1893069819535207,-1.862944149254773,0.569218963625223,0.9257156482278673,0.717953451456433,[3.07343283],[12.77571015],937,24,4.20279257927361,0.0,0.5,0.5,0.1
1376,-5.505076207324145,1.1893069819535207,-1.3830778497859042,0.5615506683551708,0.9338795923729969,0.7256400416095409,[2.89308729],[12.69806866],940,24,4.20279257927361,0.0,0.5,0.5,0.1
1377,-5.505076207324145,1.1893069819535207,-0.9032115503170357,0.5628821589621187,0.9324391003823702,0.723617874079343,[2.90156832],[12.70819764],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1378,-5.505076207324145,1.1893069819535207,-0.42334525084816704,0.5629245713439718,0.9323938632417207,0.7231599557539401,[2.91903868],[12.71302132],971,24,4.20279257927361,0.0,0.5,0.5,0.1
1379,-5.505076207324145,1.1893069819535207,0.05652104862070149,0.562962924907341,0.932352953356022,0.7231458246725836,[2.88991537],[12.71301703],948,24,4.20279257927361,0.0,0.5,0.5,0.1
1380,-5.505076207324145,1.1893069819535207,0.5363873480895702,0.5618926017135302,0.933528441183571,0.7251489172301853,[2.90265074],[12.70085053],291,24,4.20279257927361,0.0,0.5,0.5,0.1
1381,-5.505076207324145,1.1893069819535207,1.016253647558439,0.5626079535287205,0.9327315155608501,0.7240184086628054,[2.8999423],[12.7070394],323,24,4.20279257927361,0.0,0.5,0.5,0.1
1382,-5.505076207324145,1.1893069819535207,1.4961199470273077,0.5623704399850089,0.9329847280995288,0.724273620055453,[2.91610708],[12.70828251],937,24,4.20279257927361,0.0,0.5,0.5,0.1
1383,-5.505076207324145,1.1893069819535207,1.975986246496176,0.5640298503636418,0.9312271463141889,0.7220964834158996,[2.91101541],[12.6966906],940,24,4.20279257927361,0.0,0.5,0.5,0.1
1384,-5.505076207324145,1.1893069819535207,2.455852545965045,0.5640298503636418,0.9312271463141889,0.7220964834158996,[2.91101541],[12.6966906],972,24,4.20279257927361,0.0,0.5,0.5,0.1
1385,-5.505076207324145,1.1893069819535207,2.935718845433913,0.5640298503636418,0.9312271463141889,0.7220964834158996,[2.91101541],[12.6966906],971,24,4.20279257927361,0.0,0.5,0.5,0.1
