,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
6624,1071.0,3.5,1.296,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6625,1071.0,3.5,1.368,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6626,1071.0,3.5,1.44,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6627,1071.0,3.75,0.0,15.14448112,2,"['pCH4_per_pO2', 'Contact time']"
6635,1071.0,3.75,0.576,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6636,1071.0,3.75,0.648,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6637,1071.0,3.75,0.72,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6638,1071.0,3.75,0.792,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6639,1071.0,3.75,0.864,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6640,1071.0,3.75,0.936,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6641,1071.0,3.75,1.008,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6642,1071.0,3.75,1.08,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6643,1071.0,3.75,1.152,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6644,1071.0,3.75,1.224,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6645,1071.0,3.75,1.296,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6646,1071.0,3.75,1.368,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6647,1071.0,3.75,1.44,11.85580908,2,"['pCH4_per_pO2', 'Contact time']"
6774,1094.2,1.0,0.0,24.23910809,2,"['pCH4_per_pO2', 'Contact time']"
6782,1094.2,1.0,0.576,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6783,1094.2,1.0,0.648,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6784,1094.2,1.0,0.72,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6785,1094.2,1.0,0.792,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6786,1094.2,1.0,0.864,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6787,1094.2,1.0,0.936,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6788,1094.2,1.0,1.008,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6789,1094.2,1.0,1.08,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6790,1094.2,1.0,1.152,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6791,1094.2,1.0,1.224,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6792,1094.2,1.0,1.296,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6793,1094.2,1.0,1.368,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6794,1094.2,1.0,1.44,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6795,1094.2,1.25,0.0,24.23910809,2,"['pCH4_per_pO2', 'Contact time']"
6803,1094.2,1.25,0.576,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6804,1094.2,1.25,0.648,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6805,1094.2,1.25,0.72,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6806,1094.2,1.25,0.792,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6807,1094.2,1.25,0.864,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6808,1094.2,1.25,0.936,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6809,1094.2,1.25,1.008,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6810,1094.2,1.25,1.08,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6811,1094.2,1.25,1.152,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6812,1094.2,1.25,1.224,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6813,1094.2,1.25,1.296,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6814,1094.2,1.25,1.368,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6815,1094.2,1.25,1.44,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6816,1094.2,1.5,0.0,24.23910809,2,"['pCH4_per_pO2', 'Contact time']"
6824,1094.2,1.5,0.576,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6825,1094.2,1.5,0.648,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6826,1094.2,1.5,0.72,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6827,1094.2,1.5,0.792,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6828,1094.2,1.5,0.864,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6829,1094.2,1.5,0.936,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6830,1094.2,1.5,1.008,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6831,1094.2,1.5,1.08,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6832,1094.2,1.5,1.152,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6833,1094.2,1.5,1.224,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6834,1094.2,1.5,1.296,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6835,1094.2,1.5,1.368,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6836,1094.2,1.5,1.44,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6837,1094.2,1.75,0.0,24.23910809,2,"['pCH4_per_pO2', 'Contact time']"
6845,1094.2,1.75,0.576,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6846,1094.2,1.75,0.648,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6847,1094.2,1.75,0.72,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6848,1094.2,1.75,0.792,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6849,1094.2,1.75,0.864,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6850,1094.2,1.75,0.936,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6851,1094.2,1.75,1.008,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6852,1094.2,1.75,1.08,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6853,1094.2,1.75,1.152,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6854,1094.2,1.75,1.224,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6855,1094.2,1.75,1.296,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6856,1094.2,1.75,1.368,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6857,1094.2,1.75,1.44,23.12969825,2,"['pCH4_per_pO2', 'Contact time']"
6858,1094.2,2.0,0.0,22.55461097,2,"['pCH4_per_pO2', 'Contact time']"
6866,1094.2,2.0,0.576,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6867,1094.2,2.0,0.648,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6868,1094.2,2.0,0.72,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6869,1094.2,2.0,0.792,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6870,1094.2,2.0,0.864,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6871,1094.2,2.0,0.936,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6872,1094.2,2.0,1.008,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6873,1094.2,2.0,1.08,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6874,1094.2,2.0,1.152,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6875,1094.2,2.0,1.224,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6876,1094.2,2.0,1.296,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6877,1094.2,2.0,1.368,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6878,1094.2,2.0,1.44,21.33955063,2,"['pCH4_per_pO2', 'Contact time']"
6879,1094.2,2.25,0.0,22.90703599,2,"['pCH4_per_pO2', 'Contact time']"
6887,1094.2,2.25,0.576,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6888,1094.2,2.25,0.648,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6889,1094.2,2.25,0.72,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6890,1094.2,2.25,0.792,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6891,1094.2,2.25,0.864,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6892,1094.2,2.25,0.936,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6893,1094.2,2.25,1.008,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6894,1094.2,2.25,1.08,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6895,1094.2,2.25,1.152,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6896,1094.2,2.25,1.224,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6897,1094.2,2.25,1.296,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6898,1094.2,2.25,1.368,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6899,1094.2,2.25,1.44,19.07068527,2,"['pCH4_per_pO2', 'Contact time']"
6900,1094.2,2.5,0.0,22.42167848,2,"['pCH4_per_pO2', 'Contact time']"
6908,1094.2,2.5,0.576,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6909,1094.2,2.5,0.648,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6910,1094.2,2.5,0.72,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6911,1094.2,2.5,0.792,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6912,1094.2,2.5,0.864,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6913,1094.2,2.5,0.936,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6914,1094.2,2.5,1.008,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6915,1094.2,2.5,1.08,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6916,1094.2,2.5,1.152,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6917,1094.2,2.5,1.224,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6918,1094.2,2.5,1.296,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6919,1094.2,2.5,1.368,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6920,1094.2,2.5,1.44,18.83133524,2,"['pCH4_per_pO2', 'Contact time']"
6921,1094.2,2.75,0.0,22.41833357,2,"['pCH4_per_pO2', 'Contact time']"
6929,1094.2,2.75,0.576,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6930,1094.2,2.75,0.648,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6931,1094.2,2.75,0.72,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6932,1094.2,2.75,0.792,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6933,1094.2,2.75,0.864,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6934,1094.2,2.75,0.936,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6935,1094.2,2.75,1.008,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6936,1094.2,2.75,1.08,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6937,1094.2,2.75,1.152,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6938,1094.2,2.75,1.224,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6939,1094.2,2.75,1.296,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6940,1094.2,2.75,1.368,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6941,1094.2,2.75,1.44,18.91661296,2,"['pCH4_per_pO2', 'Contact time']"
6942,1094.2,3.0,0.0,22.18488425,2,"['pCH4_per_pO2', 'Contact time']"
6950,1094.2,3.0,0.576,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6951,1094.2,3.0,0.648,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6952,1094.2,3.0,0.72,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6953,1094.2,3.0,0.792,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6954,1094.2,3.0,0.864,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6955,1094.2,3.0,0.936,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6956,1094.2,3.0,1.008,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6957,1094.2,3.0,1.08,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6958,1094.2,3.0,1.152,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6959,1094.2,3.0,1.224,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6960,1094.2,3.0,1.296,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6961,1094.2,3.0,1.368,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6962,1094.2,3.0,1.44,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6963,1094.2,3.25,0.0,22.18488425,2,"['pCH4_per_pO2', 'Contact time']"
6971,1094.2,3.25,0.576,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6972,1094.2,3.25,0.648,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6973,1094.2,3.25,0.72,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6974,1094.2,3.25,0.792,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6975,1094.2,3.25,0.864,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6976,1094.2,3.25,0.936,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6977,1094.2,3.25,1.008,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6978,1094.2,3.25,1.08,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6979,1094.2,3.25,1.152,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6980,1094.2,3.25,1.224,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6981,1094.2,3.25,1.296,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6982,1094.2,3.25,1.368,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6983,1094.2,3.25,1.44,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6984,1094.2,3.5,0.0,22.18488425,2,"['pCH4_per_pO2', 'Contact time']"
6992,1094.2,3.5,0.576,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6993,1094.2,3.5,0.648,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6994,1094.2,3.5,0.72,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6995,1094.2,3.5,0.792,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6996,1094.2,3.5,0.864,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6997,1094.2,3.5,0.936,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6998,1094.2,3.5,1.008,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
6999,1094.2,3.5,1.08,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7000,1094.2,3.5,1.152,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7001,1094.2,3.5,1.224,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7002,1094.2,3.5,1.296,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7003,1094.2,3.5,1.368,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7004,1094.2,3.5,1.44,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7005,1094.2,3.75,0.0,22.18488425,2,"['pCH4_per_pO2', 'Contact time']"
7013,1094.2,3.75,0.576,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7014,1094.2,3.75,0.648,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7015,1094.2,3.75,0.72,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7016,1094.2,3.75,0.792,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7017,1094.2,3.75,0.864,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7018,1094.2,3.75,0.936,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7019,1094.2,3.75,1.008,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7020,1094.2,3.75,1.08,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7021,1094.2,3.75,1.152,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7022,1094.2,3.75,1.224,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7023,1094.2,3.75,1.296,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7024,1094.2,3.75,1.368,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7025,1094.2,3.75,1.44,17.15881623,2,"['pCH4_per_pO2', 'Contact time']"
7153,1117.4,1.0,0.072,24.12351263,2,"['Temperature', 'pCH4_per_pO2']"
7154,1117.4,1.0,0.144,19.0453437,2,"['Temperature', 'pCH4_per_pO2']"
7155,1117.4,1.0,0.216,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7156,1117.4,1.0,0.288,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7157,1117.4,1.0,0.36,23.76703013,2,"['Temperature', 'pCH4_per_pO2']"
7158,1117.4,1.0,0.432,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7159,1117.4,1.0,0.504,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7174,1117.4,1.25,0.072,24.12351263,2,"['Temperature', 'pCH4_per_pO2']"
7175,1117.4,1.25,0.144,19.0453437,2,"['Temperature', 'pCH4_per_pO2']"
7176,1117.4,1.25,0.216,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7177,1117.4,1.25,0.288,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7178,1117.4,1.25,0.36,23.76703013,2,"['Temperature', 'pCH4_per_pO2']"
7179,1117.4,1.25,0.432,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7180,1117.4,1.25,0.504,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7195,1117.4,1.5,0.072,24.12351263,2,"['Temperature', 'pCH4_per_pO2']"
7196,1117.4,1.5,0.144,19.0453437,2,"['Temperature', 'pCH4_per_pO2']"
7197,1117.4,1.5,0.216,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7198,1117.4,1.5,0.288,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7199,1117.4,1.5,0.36,23.76703013,2,"['Temperature', 'pCH4_per_pO2']"
7200,1117.4,1.5,0.432,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7201,1117.4,1.5,0.504,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7216,1117.4,1.75,0.072,24.12351263,2,"['Temperature', 'pCH4_per_pO2']"
7217,1117.4,1.75,0.144,19.0453437,2,"['Temperature', 'pCH4_per_pO2']"
7218,1117.4,1.75,0.216,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7219,1117.4,1.75,0.288,17.87415742,2,"['Temperature', 'pCH4_per_pO2']"
7220,1117.4,1.75,0.36,23.76703013,2,"['Temperature', 'pCH4_per_pO2']"
7221,1117.4,1.75,0.432,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7222,1117.4,1.75,0.504,20.59973207,2,"['Temperature', 'pCH4_per_pO2']"
7237,1117.4,2.0,0.072,22.32415471,2,"['Temperature', 'pCH4_per_pO2']"
7238,1117.4,2.0,0.144,17.11851675,2,"['Temperature', 'pCH4_per_pO2']"
7239,1117.4,2.0,0.216,16.01326303,2,"['Temperature', 'pCH4_per_pO2']"
7240,1117.4,2.0,0.288,16.01326303,2,"['Temperature', 'pCH4_per_pO2']"
7241,1117.4,2.0,0.36,21.90613574,2,"['Temperature', 'pCH4_per_pO2']"
7242,1117.4,2.0,0.432,18.71505814,2,"['Temperature', 'pCH4_per_pO2']"
7243,1117.4,2.0,0.504,18.71505814,2,"['Temperature', 'pCH4_per_pO2']"
7258,1117.4,2.25,0.072,21.49322543,2,"['Temperature', 'pCH4_per_pO2']"
7259,1117.4,2.25,0.144,16.17171524,2,"['Temperature', 'pCH4_per_pO2']"
7260,1117.4,2.25,0.216,15.04464005,2,"['Temperature', 'pCH4_per_pO2']"
7261,1117.4,2.25,0.288,15.04464005,2,"['Temperature', 'pCH4_per_pO2']"
7262,1117.4,2.25,0.36,21.00516048,2,"['Temperature', 'pCH4_per_pO2']"
7263,1117.4,2.25,0.432,16.89617544,2,"['Temperature', 'pCH4_per_pO2']"
7264,1117.4,2.25,0.504,16.89617544,2,"['Temperature', 'pCH4_per_pO2']"
7279,1117.4,2.5,0.072,21.2538754,2,"['Temperature', 'pCH4_per_pO2']"
7280,1117.4,2.5,0.144,15.9323652,2,"['Temperature', 'pCH4_per_pO2']"
7281,1117.4,2.5,0.216,14.80529002,2,"['Temperature', 'pCH4_per_pO2']"
7282,1117.4,2.5,0.288,14.80529002,2,"['Temperature', 'pCH4_per_pO2']"
7283,1117.4,2.5,0.36,20.76581045,2,"['Temperature', 'pCH4_per_pO2']"
7284,1117.4,2.5,0.432,16.65682541,2,"['Temperature', 'pCH4_per_pO2']"
7285,1117.4,2.5,0.504,16.65682541,2,"['Temperature', 'pCH4_per_pO2']"
7300,1117.4,2.75,0.072,21.33121778,2,"['Temperature', 'pCH4_per_pO2']"
7301,1117.4,2.75,0.144,16.00970758,2,"['Temperature', 'pCH4_per_pO2']"
7302,1117.4,2.75,0.216,14.85425949,2,"['Temperature', 'pCH4_per_pO2']"
7303,1117.4,2.75,0.288,14.85425949,2,"['Temperature', 'pCH4_per_pO2']"
7304,1117.4,2.75,0.36,20.8510867,2,"['Temperature', 'pCH4_per_pO2']"
7305,1117.4,2.75,0.432,16.74210314,2,"['Temperature', 'pCH4_per_pO2']"
7306,1117.4,2.75,0.504,16.74210314,2,"['Temperature', 'pCH4_per_pO2']"
7321,1117.4,3.0,0.072,20.27255145,2,"['Temperature', 'pCH4_per_pO2']"
7322,1117.4,3.0,0.144,14.95104126,2,"['Temperature', 'pCH4_per_pO2']"
7323,1117.4,3.0,0.216,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7324,1117.4,3.0,0.288,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7325,1117.4,3.0,0.36,19.18053901,2,"['Temperature', 'pCH4_per_pO2']"
7326,1117.4,3.0,0.432,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7327,1117.4,3.0,0.504,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7342,1117.4,3.25,0.072,20.27255145,2,"['Temperature', 'pCH4_per_pO2']"
7343,1117.4,3.25,0.144,14.95104126,2,"['Temperature', 'pCH4_per_pO2']"
7344,1117.4,3.25,0.216,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7345,1117.4,3.25,0.288,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7346,1117.4,3.25,0.36,19.18053901,2,"['Temperature', 'pCH4_per_pO2']"
7347,1117.4,3.25,0.432,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7348,1117.4,3.25,0.504,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7363,1117.4,3.5,0.072,20.27255145,2,"['Temperature', 'pCH4_per_pO2']"
7364,1117.4,3.5,0.144,14.95104126,2,"['Temperature', 'pCH4_per_pO2']"
7365,1117.4,3.5,0.216,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7366,1117.4,3.5,0.288,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7367,1117.4,3.5,0.36,19.18053901,2,"['Temperature', 'pCH4_per_pO2']"
7368,1117.4,3.5,0.432,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7369,1117.4,3.5,0.504,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7384,1117.4,3.75,0.072,20.27255145,2,"['Temperature', 'pCH4_per_pO2']"
7385,1117.4,3.75,0.144,14.95104126,2,"['Temperature', 'pCH4_per_pO2']"
7386,1117.4,3.75,0.216,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7387,1117.4,3.75,0.288,13.1837118,2,"['Temperature', 'pCH4_per_pO2']"
7388,1117.4,3.75,0.36,19.18053901,2,"['Temperature', 'pCH4_per_pO2']"
7389,1117.4,3.75,0.432,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7390,1117.4,3.75,0.504,14.9843064,2,"['Temperature', 'pCH4_per_pO2']"
7404,1117.4,4.0,0.0,22.72293893,2,"['Temperature', 'Contact time']"
7412,1117.4,4.0,0.576,17.06134987,2,"['Temperature', 'Contact time']"
7413,1117.4,4.0,0.648,17.06134987,2,"['Temperature', 'Contact time']"
7414,1117.4,4.0,0.72,17.06134987,2,"['Temperature', 'Contact time']"
7415,1117.4,4.0,0.792,17.06134987,2,"['Temperature', 'Contact time']"
7416,1117.4,4.0,0.864,17.06134987,2,"['Temperature', 'Contact time']"
7417,1117.4,4.0,0.936,17.06134987,2,"['Temperature', 'Contact time']"
7418,1117.4,4.0,1.008,17.06134987,2,"['Temperature', 'Contact time']"
7419,1117.4,4.0,1.08,17.06134987,2,"['Temperature', 'Contact time']"
7420,1117.4,4.0,1.152,17.06134987,2,"['Temperature', 'Contact time']"
7421,1117.4,4.0,1.224,17.06134987,2,"['Temperature', 'Contact time']"
7422,1117.4,4.0,1.296,17.06134987,2,"['Temperature', 'Contact time']"
7423,1117.4,4.0,1.368,17.06134987,2,"['Temperature', 'Contact time']"
7424,1117.4,4.0,1.44,17.06134987,2,"['Temperature', 'Contact time']"
7425,1117.4,4.25,0.0,22.72293893,2,"['Temperature', 'Contact time']"
7433,1117.4,4.25,0.576,17.06134987,2,"['Temperature', 'Contact time']"
7434,1117.4,4.25,0.648,17.06134987,2,"['Temperature', 'Contact time']"
7435,1117.4,4.25,0.72,17.06134987,2,"['Temperature', 'Contact time']"
7436,1117.4,4.25,0.792,17.06134987,2,"['Temperature', 'Contact time']"
7437,1117.4,4.25,0.864,17.06134987,2,"['Temperature', 'Contact time']"
7438,1117.4,4.25,0.936,17.06134987,2,"['Temperature', 'Contact time']"
7439,1117.4,4.25,1.008,17.06134987,2,"['Temperature', 'Contact time']"
7440,1117.4,4.25,1.08,17.06134987,2,"['Temperature', 'Contact time']"
7441,1117.4,4.25,1.152,17.06134987,2,"['Temperature', 'Contact time']"
7442,1117.4,4.25,1.224,17.06134987,2,"['Temperature', 'Contact time']"
7443,1117.4,4.25,1.296,17.06134987,2,"['Temperature', 'Contact time']"
7444,1117.4,4.25,1.368,17.06134987,2,"['Temperature', 'Contact time']"
7445,1117.4,4.25,1.44,17.06134987,2,"['Temperature', 'Contact time']"
7446,1117.4,4.5,0.0,22.72293893,2,"['Temperature', 'Contact time']"
7454,1117.4,4.5,0.576,17.06134987,2,"['Temperature', 'Contact time']"
7455,1117.4,4.5,0.648,17.06134987,2,"['Temperature', 'Contact time']"
7456,1117.4,4.5,0.72,17.06134987,2,"['Temperature', 'Contact time']"
7457,1117.4,4.5,0.792,17.06134987,2,"['Temperature', 'Contact time']"
7458,1117.4,4.5,0.864,17.06134987,2,"['Temperature', 'Contact time']"
7459,1117.4,4.5,0.936,17.06134987,2,"['Temperature', 'Contact time']"
7460,1117.4,4.5,1.008,17.06134987,2,"['Temperature', 'Contact time']"
7461,1117.4,4.5,1.08,17.06134987,2,"['Temperature', 'Contact time']"
7462,1117.4,4.5,1.152,17.06134987,2,"['Temperature', 'Contact time']"
7463,1117.4,4.5,1.224,17.06134987,2,"['Temperature', 'Contact time']"
