Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,mean,std
885.4,1.5,0.36,9.589847711,-0.42678973,0.28368673
885.4,1.5,0.432,6.617509592,-0.51869416,0.35713157
885.4,1.5,0.504,6.617509592,-0.51869416,0.35713157
885.4,1.5,0.576,9.933110279,-0.51869416,0.35713157
885.4,1.5,0.648,9.933110279,-0.51869416,0.35713157
885.4,1.5,0.72,9.933110279,-0.51869416,0.35713157
885.4,1.5,0.792,9.933110279,-0.51869416,0.35713157
885.4,1.5,0.864,9.933110279,-0.51869416,0.35713157
885.4,1.5,0.936,9.933110279,-0.51869416,0.35713157
885.4,1.5,1.008,9.933110279,-0.51869416,0.35713157
885.4,1.5,1.08,9.933110279,-0.51869416,0.35713157
885.4,1.5,1.152,9.933110279,-0.51869416,0.35713157
885.4,1.5,1.224,9.933110279,-0.51869416,0.35713157
885.4,1.5,1.296,9.933110279,-0.51869416,0.35713157
885.4,1.5,1.368,9.933110279,-0.51869416,0.35713157
885.4,1.5,1.44,9.933110279,-0.51869416,0.35713157
885.4,1.75,0,9.551309758,-0.4255249,0.2811681
885.4,1.75,0.072,6.994392112,-0.42057484,0.27651596
885.4,1.75,0.144,3.243188454,-0.53857887,0.3753474
885.4,1.75,0.216,2.962152095,-0.53857887,0.3753474
885.4,1.75,0.288,2.962152095,-0.53857887,0.3753474
885.4,1.75,0.36,9.589847711,-0.42678973,0.28368673
885.4,1.75,0.432,6.617509592,-0.51869416,0.35713157
885.4,1.75,0.504,6.617509592,-0.51869416,0.35713157
885.4,1.75,0.576,9.933110279,-0.51869416,0.35713157
885.4,1.75,0.648,9.933110279,-0.51869416,0.35713157
885.4,1.75,0.72,9.933110279,-0.51869416,0.35713157
885.4,1.75,0.792,9.933110279,-0.51869416,0.35713157
885.4,1.75,0.864,9.933110279,-0.51869416,0.35713157
885.4,1.75,0.936,9.933110279,-0.51869416,0.35713157
885.4,1.75,1.008,9.933110279,-0.51869416,0.35713157
885.4,1.75,1.08,9.933110279,-0.51869416,0.35713157
885.4,1.75,1.152,9.933110279,-0.51869416,0.35713157
885.4,1.75,1.224,9.933110279,-0.51869416,0.35713157
885.4,1.75,1.296,9.933110279,-0.51869416,0.35713157
885.4,1.75,1.368,9.933110279,-0.51869416,0.35713157
885.4,1.75,1.44,9.933110279,-0.51869416,0.35713157
885.4,2,0,7.930769467,-0.4255249,0.2811681
885.4,2,0.072,5.287248717,-0.42057484,0.27651596
885.4,2,0.144,1.408573088,-0.53857887,0.3753474
885.4,2,0.216,1.193470945,-0.53857887,0.3753474
885.4,2,0.288,1.193470945,-0.53857887,0.3753474
885.4,2,0.36,7.821168953,-0.42678973,0.28368673
885.4,2,0.432,4.825053139,-0.51869416,0.35713157
885.4,2,0.504,4.825053139,-0.51869416,0.35713157
885.4,2,0.576,8.206915799,-0.51869416,0.35713157
885.4,2,0.648,8.206915799,-0.51869416,0.35713157
885.4,2,0.72,8.206915799,-0.51869416,0.35713157
885.4,2,0.792,8.206915799,-0.51869416,0.35713157
885.4,2,0.864,8.206915799,-0.51869416,0.35713157
885.4,2,0.936,8.206915799,-0.51869416,0.35713157
885.4,2,1.008,8.206915799,-0.51869416,0.35713157
885.4,2,1.08,8.206915799,-0.51869416,0.35713157
885.4,2,1.152,8.206915799,-0.51869416,0.35713157
885.4,2,1.224,8.206915799,-0.51869416,0.35713157
885.4,2,1.296,8.206915799,-0.51869416,0.35713157
885.4,2,1.368,8.206915799,-0.51869416,0.35713157
885.4,2,1.44,8.206915799,-0.51869416,0.35713157
885.4,2.25,0,7.046489346,-0.4255249,0.2811681
885.4,2.25,0.072,3.494753987,-0.42057484,0.27651596
885.4,2.25,0.144,0,-0.53857887,0.3753474
885.4,2.25,0.216,0,-0.53857887,0.3753474
885.4,2.25,0.288,0,-0.53857887,0.3753474
885.4,2.25,0.36,5.958626398,-0.42678973,0.28368673
885.4,2.25,0.432,2.044605542,-0.51869416,0.35713157
885.4,2.25,0.504,2.044605542,-0.51869416,0.35713157
885.4,2.25,0.576,4.701343831,-0.51869416,0.35713157
885.4,2.25,0.648,4.701343831,-0.51869416,0.35713157
885.4,2.25,0.72,4.701343831,-0.51869416,0.35713157
885.4,2.25,0.792,4.701343831,-0.51869416,0.35713157
885.4,2.25,0.864,4.701343831,-0.51869416,0.35713157
885.4,2.25,0.936,4.701343831,-0.51869416,0.35713157
885.4,2.25,1.008,4.701343831,-0.51869416,0.35713157
885.4,2.25,1.08,4.701343831,-0.51869416,0.35713157
885.4,2.25,1.152,4.701343831,-0.51869416,0.35713157
885.4,2.25,1.224,4.701343831,-0.51869416,0.35713157
885.4,2.25,1.296,4.701343831,-0.51869416,0.35713157
885.4,2.25,1.368,4.701343831,-0.51869416,0.35713157
885.4,2.25,1.44,4.701343831,-0.51869416,0.35713157
885.4,2.5,0,6.782047281,-0.4255249,0.2811681
885.4,2.5,0.072,3.476320872,-0.42057484,0.27651596
885.4,2.5,0.144,0,-0.53857887,0.3753474
885.4,2.5,0.216,0,-0.53857887,0.3753474
885.4,2.5,0.288,0,-0.53857887,0.3753474
885.4,2.5,0.36,5.940193284,-0.42678973,0.28368673
885.4,2.5,0.432,2.026172611,-0.51869416,0.35713157
885.4,2.5,0.504,2.026172611,-0.51869416,0.35713157
885.4,2.5,0.576,4.682910717,-0.51869416,0.35713157
885.4,2.5,0.648,4.682910717,-0.51869416,0.35713157
885.4,2.5,0.72,4.682910717,-0.51869416,0.35713157
885.4,2.5,0.792,4.682910717,-0.51869416,0.35713157
885.4,2.5,0.864,4.682910717,-0.51869416,0.35713157
885.4,2.5,0.936,4.682910717,-0.51869416,0.35713157
885.4,2.5,1.008,4.682910717,-0.51869416,0.35713157
885.4,2.5,1.08,4.682910717,-0.51869416,0.35713157
885.4,2.5,1.152,4.682910717,-0.51869416,0.35713157
885.4,2.5,1.224,4.682910717,-0.51869416,0.35713157
885.4,2.5,1.296,4.682910717,-0.51869416,0.35713157
885.4,2.5,1.368,4.682910717,-0.51869416,0.35713157
885.4,2.5,1.44,4.682910717,-0.51869416,0.35713157
885.4,2.75,0,6.560958847,-0.4255249,0.2811681
885.4,2.75,0.072,3.335918263,-0.42057484,0.27651596
885.4,2.75,0.144,0,-0.53857887,0.3753474
885.4,2.75,0.216,0,-0.53857887,0.3753474
885.4,2.75,0.288,0,-0.53857887,0.3753474
885.4,2.75,0.36,5.807724179,-0.42678973,0.28368673
885.4,2.75,0.432,1.893703691,-0.51869416,0.35713157
885.4,2.75,0.504,1.893703691,-0.51869416,0.35713157
885.4,2.75,0.576,4.550441612,-0.51869416,0.35713157
885.4,2.75,0.648,4.550441612,-0.51869416,0.35713157
885.4,2.75,0.72,4.550441612,-0.51869416,0.35713157
885.4,2.75,0.792,4.550441612,-0.51869416,0.35713157
885.4,2.75,0.864,4.550441612,-0.51869416,0.35713157
885.4,2.75,0.936,4.550441612,-0.51869416,0.35713157
885.4,2.75,1.008,4.550441612,-0.51869416,0.35713157
885.4,2.75,1.08,4.550441612,-0.51869416,0.35713157
885.4,2.75,1.152,4.550441612,-0.51869416,0.35713157
885.4,2.75,1.224,4.550441612,-0.51869416,0.35713157
885.4,2.75,1.296,4.550441612,-0.51869416,0.35713157
885.4,2.75,1.368,4.550441612,-0.51869416,0.35713157
885.4,2.75,1.44,4.550441612,-0.51869416,0.35713157
885.4,3,0,6.887156007,-0.4255249,0.2811681
885.4,3,0.072,2.836903934,-0.42057484,0.27651596
885.4,3,0.144,0,-0.53857887,0.3753474
885.4,3,0.216,0,-0.53857887,0.3753474
885.4,3,0.288,0,-0.53857887,0.3753474
885.4,3,0.36,4.696822231,-0.42678973,0.28368673
885.4,3,0.432,0.695549291,-0.51869416,0.35713157
885.4,3,0.504,0.695549291,-0.51869416,0.35713157
885.4,3,0.576,3.352292825,-0.51869416,0.35713157
885.4,3,0.648,3.352292825,-0.51869416,0.35713157
885.4,3,0.72,3.352292825,-0.51869416,0.35713157
885.4,3,0.792,3.352292825,-0.51869416,0.35713157
885.4,3,0.864,3.352292825,-0.51869416,0.35713157
885.4,3,0.936,3.352292825,-0.51869416,0.35713157
885.4,3,1.008,3.352292825,-0.51869416,0.35713157
885.4,3,1.08,3.352292825,-0.51869416,0.35713157
885.4,3,1.152,3.352292825,-0.51869416,0.35713157
885.4,3,1.224,3.352292825,-0.51869416,0.35713157
885.4,3,1.296,3.352292825,-0.51869416,0.35713157
885.4,3,1.368,3.352292825,-0.51869416,0.35713157
885.4,3,1.44,3.352292825,-0.51869416,0.35713157
885.4,3.25,0,6.887156007,-0.4255249,0.2811681
885.4,3.25,0.072,2.836903934,-0.42057484,0.27651596
885.4,3.25,0.144,0,-0.53857887,0.3753474
885.4,3.25,0.216,0,-0.53857887,0.3753474
885.4,3.25,0.288,0,-0.53857887,0.3753474
885.4,3.25,0.36,4.696822231,-0.42678973,0.28368673
885.4,3.25,0.432,0.695549291,-0.51869416,0.35713157
885.4,3.25,0.504,0.695549291,-0.51869416,0.35713157
885.4,3.25,0.576,3.352292825,-0.51869416,0.35713157
885.4,3.25,0.648,3.352292825,-0.51869416,0.35713157
885.4,3.25,0.72,3.352292825,-0.51869416,0.35713157
885.4,3.25,0.792,3.352292825,-0.51869416,0.35713157
885.4,3.25,0.864,3.352292825,-0.51869416,0.35713157
885.4,3.25,0.936,3.352292825,-0.51869416,0.35713157
885.4,3.25,1.008,3.352292825,-0.51869416,0.35713157
885.4,3.25,1.08,3.352292825,-0.51869416,0.35713157
885.4,3.25,1.152,3.352292825,-0.51869416,0.35713157
885.4,3.25,1.224,3.352292825,-0.51869416,0.35713157
885.4,3.25,1.296,3.352292825,-0.51869416,0.35713157
885.4,3.25,1.368,3.352292825,-0.51869416,0.35713157
885.4,3.25,1.44,3.352292825,-0.51869416,0.35713157
885.4,3.5,0,6.887156007,-0.4255249,0.2811681
885.4,3.5,0.072,2.836903934,-0.42057484,0.27651596
885.4,3.5,0.144,0,-0.53857887,0.3753474
885.4,3.5,0.216,0,-0.53857887,0.3753474
885.4,3.5,0.288,0,-0.53857887,0.3753474
