,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
2104,2104,-4.507717961213337,-1.8413594585458006,5.335050342778257,0.6037796850057777,0.8877908478417077,0.6734893365038931,[1.52805033],[12.61302666],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2105,2105,-4.507717961213337,-1.8413594585458006,5.814916642247125,0.6037796850057777,0.8877908478417077,0.6734893365038931,[1.52805033],[12.61302666],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2106,2106,-4.507717961213337,-1.8413594585458006,6.294782941715995,0.6037796850057777,0.8877908478417077,0.6734893365038931,[1.52805033],[12.61302666],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2107,2107,-4.507717961213337,-1.8413594585458006,6.774649241184863,0.6037796850057777,0.8877908478417077,0.6734893365038931,[1.52805033],[12.61302666],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2108,2108,-4.507717961213337,-1.8413594585458006,7.254515540653732,0.6037796850057777,0.8877908478417077,0.6734893365038931,[1.52805033],[12.61302666],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2109,2109,-4.507717961213337,-1.8413594585458006,7.7343818401226,0.6037796850057777,0.8877908478417077,0.6734893365038931,[1.52805033],[12.61302666],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2110,2110,-4.507717961213337,-1.4625261534833855,-1.862944149254773,0.5542100959816191,0.9417084601648928,0.7260669146476847,[1.64295282],[12.606782],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2111,2111,-4.507717961213337,-1.4625261534833855,-1.3830778497859042,0.5470297661830161,0.9492271463251252,0.7329867930774012,[1.57386484],[12.61063532],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2112,2112,-4.507717961213337,-1.4625261534833855,-0.9032115503170357,0.5468269878363785,0.9494087491120019,0.7329369300703155,[1.64169397],[12.60807423],950,8,4.109438200448485,0.0,0.786081450377557,1.0,0.1
2113,2113,-4.507717961213337,-1.4625261534833855,-0.42334525084816704,0.5471582786286162,0.9490616544336407,0.7344104500062264,[2.90224066],[12.84705262],451,3,7.108609930698357,0.0270934810253231,0.8575324791821262,0.9946587936768276,0.074740691071621
2114,2114,-4.507717961213337,-1.4625261534833855,0.05652104862070149,0.5884744321039634,0.904731313397353,0.6864459935455955,[1.08081808],[12.17191271],932,4,1.0,0.0,1.0,1.0,0.1
2115,2115,-4.507717961213337,-1.4625261534833855,0.5363873480895702,0.5107532348713274,0.9865177653037877,0.7893299472515193,[1.03528967],[12.26326136],932,4,1.0,0.0,1.0,1.0,0.1
2116,2116,-4.507717961213337,-1.4625261534833855,1.016253647558439,0.5766144209822548,0.9176757196407928,0.7088078299913493,[1.04324522],[12.12553029],932,4,1.0,0.0,1.0,1.0,0.1
2117,2117,-4.507717961213337,-1.4625261534833855,1.4961199470273077,0.5766144209822548,0.9176757196407928,0.7088078299913493,[1.04324522],[12.12553029],932,4,1.0,0.0,1.0,1.0,0.1
2118,2118,-4.507717961213337,-1.4625261534833855,1.975986246496176,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2119,2119,-4.507717961213337,-1.4625261534833855,2.455852545965045,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2120,2120,-4.507717961213337,-1.4625261534833855,2.935718845433913,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2121,2121,-4.507717961213337,-1.4625261534833855,3.4155851449027828,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2122,2122,-4.507717961213337,-1.4625261534833855,3.89545144437165,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2123,2123,-4.507717961213337,-1.4625261534833855,4.37531774384052,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2124,2124,-4.507717961213337,-1.4625261534833855,4.8551840433093885,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2125,2125,-4.507717961213337,-1.4625261534833855,5.335050342778257,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2126,2126,-4.507717961213337,-1.4625261534833855,5.814916642247125,0.6052619218783778,0.8861073917234418,0.6604913446590082,[0.99115648],[12.30299],932,4,1.0,0.0,1.0,1.0,0.1
2127,2127,-4.507717961213337,-1.4625261534833855,6.294782941715995,0.6206917588678915,0.868616325332461,0.6395593477786639,[1.10965528],[11.94453589],641,7,2.331291014251754,0.0,1.0,1.0,0.0362954582010588
2128,2128,-4.507717961213337,-1.4625261534833855,6.774649241184863,0.5702747717381932,0.9245433382966514,0.7103275798941907,[1.72829809],[12.59654526],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2129,2129,-4.507717961213337,-1.4625261534833855,7.254515540653732,0.5702747717381932,0.9245433382966514,0.7103275798941907,[1.72829809],[12.59654526],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2130,2130,-4.507717961213337,-1.4625261534833855,7.7343818401226,0.5702747717381932,0.9245433382966514,0.7103275798941907,[1.72829809],[12.59654526],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2131,2131,-4.507717961213337,-1.0836928484209705,-1.862944149254773,0.5543470355996922,0.9415638100722891,0.7241223127914846,[1.88951101],[12.61114506],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2132,2132,-4.507717961213337,-1.0836928484209705,-1.3830778497859042,0.5467890935369196,0.9494792850470346,0.7336412295296926,[1.70224275],[12.60782151],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2133,2133,-4.507717961213337,-1.0836928484209705,-0.9032115503170357,0.5471949039520398,0.9490232741439482,0.7336099950334818,[1.69214716],[12.61052088],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2134,2134,-4.507717961213337,-1.0836928484209705,-0.42334525084816704,0.5473152216237706,0.9488971803147026,0.7335921139600767,[1.66552629],[12.60667614],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2135,2135,-4.507717961213337,-1.0836928484209705,0.05652104862070149,0.5473864343520332,0.9488225409430914,0.7334536804493994,[1.69373598],[12.611064],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2136,2136,-4.507717961213337,-1.0836928484209705,0.5363873480895702,0.5471433441144375,0.9491203969908191,0.7334225385171557,[1.73943701],[12.6119328],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2137,2137,-4.507717961213337,-1.0836928484209705,1.016253647558439,0.5474401797601905,0.9487662055031786,0.7335540167351172,[1.68417158],[12.61290125],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2138,2138,-4.507717961213337,-1.0836928484209705,1.4961199470273077,0.5463136015846163,0.9499463753828887,0.7350017873681421,[1.67062177],[12.60620837],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2139,2139,-4.507717961213337,-1.0836928484209705,1.975986246496176,0.5487274883764427,0.9474390662964709,0.7307050473398021,[1.6978034],[12.59998564],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2140,2140,-4.507717961213337,-1.0836928484209705,2.455852545965045,0.5487274883764427,0.9474390662964709,0.7307050473398021,[1.6978034],[12.59998564],957,27,3.3749664263389376,0.0,0.5,1.0,0.1
2141,2141,-4.507717961213337,-1.0836928484209705,2.935718845433913,0.5689265046446511,0.9259925843001895,0.7166940510972739,[3.3282031],[12.63798146],951,12,4.300882560892593,0.0,0.5165553967840538,0.6561164330461335,0.029241434884322
2142,2142,-4.507717961213337,-1.0836928484209705,3.4155851449027828,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2143,2143,-4.507717961213337,-1.0836928484209705,3.89545144437165,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2144,2144,-4.507717961213337,-1.0836928484209705,4.37531774384052,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2145,2145,-4.507717961213337,-1.0836928484209705,4.8551840433093885,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2146,2146,-4.507717961213337,-1.0836928484209705,5.335050342778257,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2147,2147,-4.507717961213337,-1.0836928484209705,5.814916642247125,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2148,2148,-4.507717961213337,-1.0836928484209705,6.294782941715995,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2149,2149,-4.507717961213337,-1.0836928484209705,6.774649241184863,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2150,2150,-4.507717961213337,-1.0836928484209705,7.254515540653732,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2151,2151,-4.507717961213337,-1.0836928484209705,7.7343818401226,0.5522208663012694,0.943764797526218,0.7273955677245666,[1.95148744],[12.63832144],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2152,2152,-4.507717961213337,-0.7048595433585552,-1.862944149254773,0.5547724075771295,0.9411143454558456,0.7239720977718926,[1.94917574],[12.63293271],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2153,2153,-4.507717961213337,-0.7048595433585552,-1.3830778497859042,0.5476080427183943,0.9486210456949687,0.7329383519980437,[1.96530905],[12.61940245],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2154,2154,-4.507717961213337,-0.7048595433585552,-0.9032115503170357,0.5485476890430565,0.9476045789258964,0.7322169646180752,[1.90929212],[12.612155],957,5,4.956872621152158,0.0,0.5,1.0,0.1
2155,2155,-4.507717961213337,-0.7048595433585552,-0.42334525084816704,0.5846775886093551,0.9088953756971092,0.6953044464565296,[2.2474822],[12.63900952],927,10,3.253392433358592,0.0478472352192205,0.5300649439958278,0.7475736482683575,0.089060093610504
2156,2156,-4.507717961213337,-0.7048595433585552,0.05652104862070149,0.5474032352911776,0.9488049307134,0.7334998925427145,[1.74127474],[12.60242657],949,7,3.739466650611166,0.0,0.5,1.0,0.1
2157,2157,-4.507717961213337,-0.7048595433585552,0.5363873480895702,0.5492858439152539,0.9468725542228565,0.7316348500767155,[0.95631685],[12.70035843],961,4,5.052578378181625,0.0,1.0,1.0,0.1
2158,2158,-4.507717961213337,-0.7048595433585552,1.016253647558439,0.5493762382021529,0.9467346115685074,0.7330770884965807,[1.73468962],[12.65062527],927,11,3.021536102641879,0.0,0.7313495305177886,0.7736572464263861,0.1
2159,2159,-4.507717961213337,-0.7048595433585552,1.4961199470273077,0.5616523354806251,0.9337498797028033,0.7247861754638005,[2.69069757],[12.73172669],939,16,4.895138930497849,0.0,1.0,0.5,0.1
2160,2160,-4.507717961213337,-0.7048595433585552,1.975986246496176,0.5648286774258733,0.9303834624295763,0.7209304816132328,[2.61391344],[12.72277503],990,19,3.5250596622515884,0.0,0.6212069964102629,0.5,0.1
2161,2161,-4.507717961213337,-0.7048595433585552,2.455852545965045,0.564515215668129,0.9307184881090809,0.721144393238032,[2.70527639],[12.7156773],947,18,4.491730219115693,0.0,1.0,0.5,0.1
2162,2162,-4.507717961213337,-0.7048595433585552,2.935718845433913,0.5510037710218212,0.9450465368073531,0.7291114508043517,[2.17064276],[12.60860829],302,25,4.358041646338034,0.0,0.5,1.0,0.1
2163,2163,-4.507717961213337,-0.7048595433585552,3.4155851449027828,0.5648296303541754,0.9303824437627057,0.7208864823444155,[2.91201773],[12.70611481],946,18,4.196522915526685,0.0,0.5,0.5,0.1
2164,2164,-4.507717961213337,-0.7048595433585552,3.89545144437165,0.5705061900638982,0.924294359332485,0.7162368786117301,[2.90266123],[12.68202548],959,15,5.079332358154828,0.0,1.0,0.5,0.1
2165,2165,-4.507717961213337,-0.7048595433585552,4.37531774384052,0.5714542900868727,0.9232736139401936,0.7065340727144985,[1.81782236],[12.5762773],956,8,4.863174926137581,0.0228812319914128,0.9738749131847092,0.9783342104268372,0.0837293284221515
2166,2166,-4.507717961213337,-0.7048595433585552,4.8551840433093885,0.6132014244743209,0.8771508351664504,0.6458909516245254,[1.10857763],[11.9359328],309,16,2.955954634548067,0.0,1.0,1.0,0.1
2167,2167,-4.507717961213337,-0.7048595433585552,5.335050342778257,0.5466289212937452,0.9496394643074487,0.7325159912207001,[2.07556047],[12.5779777],983,18,4.057974548985302,0.0,0.5,1.0,0.1
2168,2168,-4.507717961213337,-0.7048595433585552,5.814916642247125,0.5648326896781888,0.9303791733810888,0.7209157501420841,[2.62117281],[12.72253518],990,19,3.528651737815004,0.0,0.6217804944166611,0.5,0.1
2169,2169,-4.507717961213337,-0.7048595433585552,6.294782941715995,0.5454000160564536,0.9509256371673147,0.7342794940689725,[1.69946852],[12.59818415],967,14,3.3476637496487487,0.0,0.5,1.0,0.1
2170,2170,-4.507717961213337,-0.7048595433585552,6.774649241184863,0.661943270722942,0.8200241465455134,0.6054083075972034,[2.93779077],[11.67471091],967,6,2.51487742308716,0.0,0.5,0.5,0.1
2171,2171,-4.507717961213337,-0.7048595433585552,7.254515540653732,0.681620650964083,0.7958006571285311,0.583455765225624,[3.06111135],[11.5465707],1000,31,2.4697091705576173,0.0,1.0,0.5,0.1
2172,2172,-4.507717961213337,-0.7048595433585552,7.7343818401226,0.6140310012041704,0.8762097064417503,0.6439449290166964,[1.08281793],[11.90855948],939,18,2.62184144364712,0.0,1.0,1.0,0.1
2173,2173,-4.507717961213337,-0.32602623829614,-1.862944149254773,0.5622471646578564,0.9331809008243831,0.718805497114989,[1.95054807],[12.65100865],925,28,4.592808922271955,0.0166890727388868,0.8715046156592045,0.6696162750465815,0.0409471812449126
2174,2174,-4.507717961213337,-0.32602623829614,-1.3830778497859042,0.5630273994953242,0.9323144618427018,0.7236380373017949,[2.57853117],[12.72020058],990,19,3.5259327691153146,0.0,0.6215519148315759,0.5,0.1
2175,2175,-4.507717961213337,-0.32602623829614,-0.9032115503170357,0.5665467352794442,0.9285223236100623,0.7201118700788496,[2.84439268],[12.69811682],318,6,4.047203900861753,0.0,0.8846401338111336,0.5,0.1
2176,2176,-4.507717961213337,-0.32602623829614,-0.42334525084816704,0.5456781389429937,0.95061142088939,0.732601246500382,[0.85778608],[12.61162047],919,29,2.7702257173285494,0.0,1.0,1.0,0.1
2177,2177,-4.507717961213337,-0.32602623829614,0.05652104862070149,0.563251394591131,0.932045199193771,0.7229520332997392,[2.91608038],[12.71239285],933,5,4.294696464506501,0.0,0.5,0.5,0.1
2178,2178,-4.507717961213337,-0.32602623829614,0.5363873480895702,0.5470345507765361,0.9492343974961024,0.7361455953614063,[2.02153768],[12.65817074],973,26,2.864964125683964,0.0,0.5,0.9626438411762208,0.0939791495974787
2179,2179,-4.507717961213337,-0.32602623829614,1.016253647558439,0.546978135649286,0.9492504066912434,0.7339663609871988,[1.70032491],[12.60556702],944,14,3.7615605635443874,0.0,0.5,1.0,0.1
2180,2180,-4.507717961213337,-0.32602623829614,1.4961199470273077,0.5475073791191154,0.9486957630502038,0.7336641308704834,[2.07570352],[12.59385209],941,14,4.148727918115229,0.0,0.5,1.0,0.1
2181,2181,-4.507717961213337,-0.32602623829614,1.975986246496176,0.5661300533864382,0.9289912690898454,0.7198345553251689,[2.90217295],[12.70623593],312,27,4.345891174855884,0.0,1.0,0.5,0.1
2182,2182,-4.507717961213337,-0.32602623829614,2.455852545965045,0.604494558250892,0.8869682618551554,0.6566502707341024,[1.11105623],[11.99546353],309,13,2.520978421891029,0.0,1.0,1.0,0.1
2183,2183,-4.507717961213337,-0.32602623829614,2.935718845433913,0.5867948492944297,0.906597905631846,0.6927722673663619,[2.19070806],[12.60517888],927,10,3.253392433358592,0.0478472352192205,0.5300649439958278,0.7475736482683575,0.089060093610504
2184,2184,-4.507717961213337,-0.32602623829614,3.4155851449027828,0.5635319550060662,0.9317686084918991,0.7203860815137969,[3.00838556],[12.62791113],299,13,6.745472317011695,0.0,1.0,0.5,0.1
2185,2185,-4.507717961213337,-0.32602623829614,3.89545144437165,0.5494504635403369,0.9466798249700995,0.7295480505099144,[1.00553789],[12.6004415],951,12,5.232557530539432,0.0,1.0,1.0,0.1
2186,2186,-4.507717961213337,-0.32602623829614,4.37531774384052,0.5661393328111908,0.928981334602866,0.7198315613971699,[2.90230074],[12.70630555],311,34,4.0447617167150005,0.0,1.0,0.5,0.1
2187,2187,-4.507717961213337,-0.32602623829614,4.8551840433093885,0.6053849412634118,0.8859693041068235,0.6548898523974785,[1.06946173],[11.96816413],933,33,2.22350769359837,0.0,1.0,1.0,0.1
2188,2188,-4.507717961213337,-0.32602623829614,5.335050342778257,0.5649434611138555,0.9302607522663116,0.7208250077303331,[2.63794889],[12.72182326],990,19,3.5316748577335786,0.0,0.6215650878549582,0.5,0.1
2189,2189,-4.507717961213337,-0.32602623829614,5.814916642247125,0.6047589792358836,0.8866717144376863,0.6557710212423459,[1.09015646],[11.9779145],954,13,2.064706569811636,0.0,1.0,1.0,0.1
2190,2190,-4.507717961213337,-0.32602623829614,6.294782941715995,0.6915211565355506,0.7833296044787602,0.5695586484984724,[3.66289224],[9.98567001],972,20,1.0511795410224,0.0,1.0,0.5,0.1
2191,2191,-4.507717961213337,-0.32602623829614,6.774649241184863,0.6325290764123501,0.8549551616947887,0.6314366863678582,[2.31862917],[11.21966974],955,13,2.409448534945813,0.0,0.8409279697216014,0.9070836396417772,0.1
2192,2192,-4.507717961213337,-0.32602623829614,7.254515540653732,0.5649451149143065,0.9302589841431181,0.7159270516620151,[1.68326273],[12.53508954],945,20,4.501236359525658,0.002876361746984,0.9864196495510134,0.761427232828123,0.0715530124397135
2193,2193,-4.507717961213337,-0.32602623829614,7.7343818401226,0.5642843517204228,0.9309651567441547,0.721735474200122,[2.64843931],[12.730866],912,30,3.843169759218336,0.0,0.5,0.5,0.1
2194,2194,-4.507717961213337,0.05280706676627513,-1.862944149254773,0.6700613069570375,0.8101509424705925,0.6656987631603469,[3.40857401],[11.66238873],927,1,1.0,0.0,0.5,1.0,0.1
2195,2195,-4.507717961213337,0.05280706676627513,-1.3830778497859042,0.5525043022189133,0.9434646033501306,0.7304297457109482,[1.62731161],[12.64043383],952,12,4.512335157693858,0.0,1.0,0.9093746787477162,0.1
2196,2196,-4.507717961213337,0.05280706676627513,-0.9032115503170357,0.5632413425914855,0.932055924888128,0.7225229465687899,[2.52486315],[12.73726372],970,28,3.017254135858067,0.0,0.737036978432909,0.6131355529796834,0.0720956381349429
2197,2197,-4.507717961213337,0.05280706676627513,-0.42334525084816704,0.7302959681870789,0.7324279850929847,0.534740056444242,[4.23033895],[10.28693716],681,15,1.3220915914115283,0.0,1.0,0.5,0.1
2198,2198,-4.507717961213337,0.05280706676627513,0.05652104862070149,0.551848043527069,0.9441344806161742,0.7301079436781035,[1.73417368],[12.61477952],309,30,3.977049781798078,0.0,0.5,1.0,0.1
2199,2199,-4.507717961213337,0.05280706676627513,0.5363873480895702,0.5480029097775216,0.9482111978223435,0.7325475591055363,[2.08381262],[12.60145859],952,11,4.641573737690203,0.0,0.5,1.0,0.1
2200,2200,-4.507717961213337,0.05280706676627513,1.016253647558439,0.5475559182102276,0.948644878170604,0.7334227989690207,[1.66945925],[12.61144785],976,21,3.519207188894632,0.0,0.5,1.0,0.1
2201,2201,-4.507717961213337,0.05280706676627513,1.4961199470273077,0.5620260549486662,0.9333517540298525,0.722363603266361,[3.00394621],[12.63608937],305,22,6.174021281400498,0.0,1.0,0.5,0.1
2202,2202,-4.507717961213337,0.05280706676627513,1.975986246496176,0.5478411915179514,0.9483589522949053,0.7320997384400476,[2.19871988],[12.59994988],873,33,4.710601041481308,0.0,0.5,1.0,0.0781096313271923
2203,2203,-4.507717961213337,0.05280706676627513,2.455852545965045,0.5719818659099832,0.9226953565515632,0.7150577754673937,[3.07052507],[12.67309765],314,28,5.377588671165044,0.0,1.0,0.5,0.1
2204,2204,-4.507717961213337,0.05280706676627513,2.935718845433913,0.5944779324497093,0.8981202665237819,0.6700152201894238,[1.14069834],[12.07586781],955,13,2.236563698448714,0.0,1.0,1.0,0.1
2205,2205,-4.507717961213337,0.05280706676627513,3.4155851449027828,0.5634559724235193,0.9318398430414845,0.7204548622288482,[3.01329794],[12.62655406],299,13,6.795989121504316,0.0,1.0,0.5,0.1
2206,2206,-4.507717961213337,0.05280706676627513,3.89545144437165,0.6031647225647885,0.8884487622473545,0.6650130876549945,[1.12448778],[12.15732865],315,4,1.0,0.0,1.0,1.0,0.1
2207,2207,-4.507717961213337,0.05280706676627513,4.37531774384052,0.548470734523338,0.947698519841157,0.7308557731424996,[2.05622759],[12.60641293],971,15,4.167904199144912,0.0,0.5,1.0,0.1
2208,2208,-4.507717961213337,0.05280706676627513,4.8551840433093885,0.5647655439911796,0.930441098066007,0.7209488916677173,[2.60743894],[12.72375159],990,19,3.5572519826294737,0.0,0.624464896376948,0.5,0.1
2209,2209,-4.507717961213337,0.05280706676627513,5.335050342778257,0.551709707241858,0.9442933205713416,0.729028962854083,[1.95186415],[12.63726096],970,7,3.0559196620457967,0.0,0.5,0.9042643237756623,0.1
2210,2210,-4.507717961213337,0.05280706676627513,5.814916642247125,0.5477562002626944,0.9484480785365931,0.7314256628738263,[0.99325266],[12.59823136],324,14,5.897854025189938,0.0,1.0,1.0,0.1
2211,2211,-4.507717961213337,0.05280706676627513,6.294782941715995,0.5433737266597214,0.9530324723935527,0.7348304822976154,[2.38721361],[12.56874899],379,11,7.819732317010736,0.0,1.0,0.6886964856674084,0.1
2212,2212,-4.507717961213337,0.05280706676627513,6.774649241184863,0.5928268686213718,0.899946736310039,0.6720579391560162,[1.06632414],[12.08891122],938,8,2.7831341836524075,0.0,1.0,1.0,0.1
2213,2213,-4.507717961213337,0.05280706676627513,7.254515540653732,0.547654465768513,0.9485547515962608,0.7320419481956875,[1.69859114],[12.60776762],952,8,3.235731767447089,0.0,0.5,1.0,0.1
2214,2214,-4.507717961213337,0.05280706676627513,7.7343818401226,0.548470734523338,0.947698519841157,0.7308557731424996,[2.05622759],[12.60641293],971,15,4.16733487174322,0.0,0.5,1.0,0.1
2215,2215,-4.507717961213337,0.4316403718286903,-1.862944149254773,0.6649031092030487,0.8164592539808585,0.6712579431214702,[3.41313639],[11.69668977],927,1,1.0,0.0,0.5,1.0,0.1
2216,2216,-4.507717961213337,0.4316403718286903,-1.3830778497859042,0.5630042664952833,0.9323302541337108,0.7236535055259082,[2.59340944],[12.72078804],990,19,3.526443954503092,0.0,0.6216162389655844,0.5,0.1
2217,2217,-4.507717961213337,0.4316403718286903,-0.9032115503170357,0.5437347734639948,0.952642375417309,0.7370563428742394,[2.24064913],[12.61775879],984,20,5.220135701021206,0.0,0.5424477910475567,0.7016462807944878,0.1
2218,2218,-4.507717961213337,0.4316403718286903,-0.42334525084816704,0.5364345910268876,0.9602332079571967,0.7397094233256389,[2.68090715],[12.60617833],948,7,6.406797586651877,0.0,1.0,1.0,0.1
2219,2219,-4.507717961213337,0.4316403718286903,0.05652104862070149,0.5579964313691075,0.9376356216590505,0.7279021305303883,[3.12869444],[12.74192433],936,37,2.098471916538511,0.0,0.9473240084460788,0.6141329787133945,0.0575602027224225
2220,2220,-4.507717961213337,0.4316403718286903,0.5363873480895702,0.5457353844653967,0.9505866589690108,0.7347953111640441,[1.73207941],[12.60969262],975,6,3.272638626875846,0.0,0.5,1.0,0.1
2221,2221,-4.507717961213337,0.4316403718286903,1.016253647558439,0.5689596609787559,0.9259342913099872,0.7182099656983524,[2.89951696],[12.69008212],959,15,5.093620987784354,0.0,1.0,0.5,0.1
2222,2222,-4.507717961213337,0.4316403718286903,1.4961199470273077,0.5459098980843053,0.9503689265156412,0.732644724868907,[0.92634668],[12.61204009],311,33,2.8956454624929604,0.0,1.0,1.0,0.1
2223,2223,-4.507717961213337,0.4316403718286903,1.975986246496176,0.5948824442812324,0.8976722133263877,0.6731022474218935,[1.20764913],[12.20773367],290,4,1.0,0.0,1.0,1.0,0.0767888480810649
2224,2224,-4.507717961213337,0.4316403718286903,2.455852545965045,0.563702650812866,0.9315765279818977,0.721681947832743,[2.48119821],[12.72094254],988,6,3.652735326276621,0.0,1.0,0.5,0.1
2225,2225,-4.507717961213337,0.4316403718286903,2.935718845433913,0.5644118919204647,0.9308190387371639,0.7212606860564351,[2.70874491],[12.71562962],914,30,4.293983866416336,0.0,1.0,0.5,0.1
2226,2226,-4.507717961213337,0.4316403718286903,3.4155851449027828,0.5498065115646249,0.9462956743778779,0.731153670150234,[1.92502394],[12.59283928],335,20,3.4308761543481987,0.0,0.5,0.6847930680866716,0.1
2227,2227,-4.507717961213337,0.4316403718286903,3.89545144437165,0.5642028738097895,0.9310423399465512,0.7213590338988787,[2.51724233],[12.72733359],965,5,4.2081790941736905,0.0,0.8184130247326911,0.5,0.1
2228,2228,-4.507717961213337,0.4316403718286903,4.37531774384052,0.5647139622820413,0.9304962319364081,0.7210462490098041,[2.63873853],[12.72323517],990,19,3.550637342035017,0.0,0.6218246083288611,0.5,0.1
2229,2229,-4.507717961213337,0.4316403718286903,4.8551840433093885,0.6595385327355867,0.8229268520691951,0.6076521658280213,[2.93415441],[11.70705001],968,6,2.704164161226784,0.0,0.5,0.5,0.1
2230,2230,-4.507717961213337,0.4316403718286903,5.335050342778257,0.5660192811650354,0.9291000164204031,0.7199713502465466,[2.90595236],[12.70679478],305,19,4.976083298253924,0.0,1.0,0.5,0.1
2231,2231,-4.507717961213337,0.4316403718286903,5.814916642247125,0.5980579932667541,0.8941470510364935,0.6669449832058716,[1.490837],[12.06647889],307,10,2.816204042454854,0.0,0.7270823511540054,1.0,0.1
2232,2232,-4.507717961213337,0.4316403718286903,6.294782941715995,0.5660061085284451,0.929114116821034,0.7199983130766415,[2.90516844],[12.70633797],307,25,4.438349779247862,0.0,1.0,0.5,0.1
2233,2233,-4.507717961213337,0.4316403718286903,6.774649241184863,0.5647522033019489,0.9304553577716084,0.7210169908851208,[2.63491335],[12.72298531],990,19,3.5571419533372364,0.0,0.6217166355265397,0.5,0.1
2234,2234,-4.507717961213337,0.4316403718286903,7.254515540653732,0.5589117521394222,0.9366772964002733,0.7248648237912347,[3.11361494],[12.69077973],943,8,5.710866017722548,0.0,0.5,0.5,0.1
2235,2235,-4.507717961213337,0.4316403718286903,7.7343818401226,0.6596753414297386,0.8227614958232425,0.6076373348603517,[2.89609804],[11.70417325],967,5,2.5097416500309917,0.0,0.5,0.5,0.1
2236,2236,-4.507717961213337,0.8104736768911055,-1.862944149254773,0.5790912994085722,0.9150467192332659,0.7074934930826455,[3.10803022],[12.7889667],903,29,2.0444153315097013,0.0,1.0,0.5,0.1
